framenum,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
2933,197056,,,,,,,,
2934,197089,,,,,,,,
2935,197122,,,,,,,,
2936,197155,,,,,,,,
2937,197188,,,,,,,,
2938,197221,,,,,,,,
2939,197254,,,,,,,,
2940,197287,,,,,,,,
2941,197320,,,,,,,,
2942,197353,,,,,,,,
2943,197386,,,,,,,,
2944,197419,,,,,6,197404,201892,84
2945,197452,,,,,6,197404,201892,84
2946,197485,,,,,6,197404,201892,84
2947,197518,,,,,6,197404,201892,84
2948,197551,,,,,6,197404,201892,84
2949,197584,633,197574,197607,r,6,197404,201892,84
2950,197617,634,197608,197641,r,6,197404,201892,84
2951,197650,635,197642,197675,r,6,197404,201892,84
2952,197683,636,197676,197709,r,6,197404,201892,84
2953,197716,637,197710,197743,r,6,197404,201892,84
2954,197749,638,197744,197777,r,6,197404,201892,84
2955,197782,639,197778,197811,r,6,197404,201892,84
2956,197815,640,197812,197845,r,6,197404,201892,84
2957,197848,641,197846,197879,r,6,197404,201892,84
2958,197881,642,197880,197913,r,6,197404,201892,84
2959,197914,643,197914,197947,n,6,197404,201892,84
2960,197947,643,197914,197947,n,6,197404,201892,84
2961,197980,644,197948,197981,n,6,197404,201892,84
2962,198013,645,197982,198015,n,6,197404,201892,84
2963,198046,646,198016,198049,n,6,197404,201892,84
2964,198079,647,198050,198083,n,6,197404,201892,84
2965,198112,648,198084,198117,n,6,197404,201892,84
2966,198145,649,198118,198151,n,6,197404,201892,84
2967,198178,650,198152,198185,n,6,197404,201892,84
2968,198211,651,198186,198219,n,6,197404,201892,84
2969,198244,652,198220,198253,n,6,197404,201892,84
2970,198277,653,198254,198287,n,6,197404,201892,84
2971,198310,654,198288,198321,n,6,197404,201892,84
2972,198343,655,198322,198355,n,6,197404,201892,84
2973,198376,656,198356,198389,n,6,197404,201892,84
2974,198409,657,198390,198423,n,6,197404,201892,84
2975,198442,658,198424,198457,n,6,197404,201892,84
2976,198475,659,198458,198491,n,6,197404,201892,84
2977,198508,660,198492,198525,n,6,197404,201892,84
2978,198541,661,198526,198559,n,6,197404,201892,84
2979,198574,662,198560,198593,n,6,197404,201892,84
2980,198607,663,198594,198627,n,6,197404,201892,84
2981,198640,664,198628,198661,n,6,197404,201892,84
2982,198673,665,198662,198695,n,6,197404,201892,84
2983,198706,666,198696,198729,n,6,197404,201892,84
2984,198739,667,198730,198763,n,6,197404,201892,84
2985,198772,668,198764,198797,n,6,197404,201892,84
2986,198805,669,198798,198831,n,6,197404,201892,84
2987,198838,670,198832,198865,n,6,197404,201892,84
2988,198871,671,198866,198899,n,6,197404,201892,84
2989,198904,672,198900,198933,n,6,197404,201892,84
2990,198937,673,198934,198967,n,6,197404,201892,84
2991,198970,674,198968,199001,n,6,197404,201892,84
2992,199003,675,199002,199035,n,6,197404,201892,84
2993,199036,676,199036,199069,n,6,197404,201892,84
2994,199069,676,199036,199069,n,6,197404,201892,84
2995,199102,677,199070,199103,n,6,197404,201892,84
2996,199135,678,199104,199137,n,6,197404,201892,84
2997,199168,679,199138,199171,n,6,197404,201892,84
2998,199201,680,199172,199205,n,6,197404,201892,84
2999,199234,681,199206,199239,n,6,197404,201892,84
3000,199267,682,199240,199273,n,6,197404,201892,84
3001,199300,683,199274,199307,n,6,197404,201892,84
3002,199333,684,199308,199341,n,6,197404,201892,84
3003,199366,685,199342,199375,n,6,197404,201892,84
3004,199399,686,199376,199409,n,6,197404,201892,84
3005,199432,687,199410,199443,n,6,197404,201892,84
3006,199465,688,199444,199477,n,6,197404,201892,84
3007,199498,689,199478,199511,n,6,197404,201892,84
3008,199531,690,199512,199545,n,6,197404,201892,84
3009,199564,691,199546,199579,n,6,197404,201892,84
3010,199597,692,199580,199613,n,6,197404,201892,84
3011,199630,693,199614,199647,n,6,197404,201892,84
3012,199663,694,199648,199681,n,6,197404,201892,84
3013,199696,695,199682,199715,n,6,197404,201892,84
3014,199729,696,199716,199749,n,6,197404,201892,84
3015,199762,697,199750,199783,n,6,197404,201892,84
3016,199795,698,199784,199817,n,6,197404,201892,84
3017,199828,699,199818,199851,n,6,197404,201892,84
3018,199861,700,199852,199885,n,6,197404,201892,84
3019,199894,701,199886,199919,n,6,197404,201892,84
3020,199927,702,199920,199953,n,6,197404,201892,84
3021,199960,703,199954,199987,n,6,197404,201892,84
3022,199993,704,199988,200021,n,6,197404,201892,84
3023,200026,705,200022,200055,n,6,197404,201892,84
3024,200059,706,200056,200089,n,6,197404,201892,84
3025,200092,707,200090,200123,n,6,197404,201892,84
3026,200125,708,200124,200157,n,6,197404,201892,84
3027,200158,709,200158,200191,n,6,197404,201892,84
3028,200191,709,200158,200191,n,6,197404,201892,84
3029,200224,710,200192,200225,n,6,197404,201892,84
3030,200257,711,200226,200259,n,6,197404,201892,84
3031,200290,712,200260,200293,n,6,197404,201892,84
3032,200323,713,200294,200327,n,6,197404,201892,84
3033,200356,714,200328,200361,n,6,197404,201892,84
3034,200389,715,200362,200395,n,6,197404,201892,84
3035,200422,716,200396,200429,n,6,197404,201892,84
3036,200455,717,200430,200463,n,6,197404,201892,84
3037,200488,718,200464,200497,n,6,197404,201892,84
3038,200521,719,200498,200531,n,6,197404,201892,84
3039,200554,720,200532,200565,n,6,197404,201892,84
3040,200587,721,200566,200599,n,6,197404,201892,84
3041,200620,722,200600,200633,n,6,197404,201892,84
3042,200653,723,200634,200667,n,6,197404,201892,84
3043,200686,724,200668,200701,n,6,197404,201892,84
3044,200719,725,200702,200735,n,6,197404,201892,84
3045,200752,726,200736,200769,n,6,197404,201892,84
3046,200785,727,200770,200803,n,6,197404,201892,84
3047,200818,728,200804,200837,n,6,197404,201892,84
3048,200851,729,200838,200871,n,6,197404,201892,84
3049,200884,730,200872,200905,n,6,197404,201892,84
3050,200917,731,200906,200939,n,6,197404,201892,84
3051,200950,732,200940,200973,n,6,197404,201892,84
3052,200983,733,200974,201007,n,6,197404,201892,84
3053,201016,734,201008,201041,n,6,197404,201892,84
3054,201049,735,201042,201075,n,6,197404,201892,84
3055,201082,736,201076,201109,n,6,197404,201892,84
3056,201115,737,201110,201143,n,6,197404,201892,84
3057,201148,738,201144,201177,n,6,197404,201892,84
3058,201181,739,201178,201211,n,6,197404,201892,84
3059,201214,740,201212,201245,n,6,197404,201892,84
3060,201247,741,201246,201279,n,6,197404,201892,84
3061,201280,742,201280,201313,n,6,197404,201892,84
3062,201313,742,201280,201313,n,6,197404,201892,84
3063,201346,743,201314,201347,l,6,197404,201892,84
3064,201379,744,201348,201381,l,6,197404,201892,84
3065,201412,745,201382,201415,l,6,197404,201892,84
3066,201445,746,201416,201449,l,6,197404,201892,84
3067,201478,747,201450,201483,l,6,197404,201892,84
3068,201511,748,201484,201517,l,6,197404,201892,84
3069,201544,749,201518,201551,l,6,197404,201892,84
3070,201577,750,201552,201585,l,6,197404,201892,84
3071,201610,751,201586,201619,n,6,197404,201892,84
3072,201643,752,201620,201653,n,6,197404,201892,84
3073,201676,753,201654,201687,n,6,197404,201892,84
3074,201709,754,201688,201721,n,6,197404,201892,84
3075,201742,755,201722,201755,n,6,197404,201892,84
3076,201775,756,201756,201789,n,6,197404,201892,84
3077,201808,757,201790,201823,n,6,197404,201892,84
3078,201841,758,201824,201857,n,6,197404,201892,84
3079,201874,759,201858,201891,n,6,197404,201892,84
3080,201907,,,,,,,,
3081,201940,,,,,,,,
3082,201973,,,,,,,,
3083,202006,,,,,,,,
3084,202039,,,,,,,,
3085,202072,,,,,,,,
3086,202105,,,,,,,,
3087,202138,,,,,,,,
3088,202171,,,,,,,,
3089,202204,,,,,,,,
3090,202237,,,,,,,,
3091,202270,,,,,,,,
3092,202303,,,,,,,,
3093,202336,,,,,,,,
3094,202369,,,,,,,,
3095,202402,,,,,,,,
3096,202435,,,,,,,,
3097,202468,,,,,,,,
3098,202501,,,,,,,,
3099,202534,,,,,,,,
3100,202567,,,,,,,,
3101,202600,,,,,,,,
3102,202633,,,,,,,,
3103,202666,,,,,,,,
3104,202699,,,,,,,,
3105,202732,,,,,,,,
3106,202765,,,,,,,,
3107,202798,,,,,,,,
3108,202831,,,,,,,,
3109,202864,,,,,,,,
3110,202897,,,,,,,,
3111,202930,,,,,,,,
3112,202963,,,,,,,,
3113,202996,,,,,,,,
3114,203029,,,,,,,,
3115,203062,,,,,,,,
3116,203095,,,,,,,,
3117,203128,,,,,,,,
3118,203161,,,,,,,,
3119,203194,,,,,,,,
3120,203227,,,,,,,,
3121,203260,,,,,,,,
3122,203293,,,,,,,,
3123,203326,,,,,,,,
3124,203359,,,,,,,,
3125,203392,,,,,,,,
3126,203425,,,,,,,,
3127,203458,,,,,,,,
3128,203491,,,,,,,,
3129,203524,,,,,,,,
3130,203557,,,,,,,,
3131,203590,,,,,,,,
3132,203623,,,,,,,,
3133,203656,,,,,,,,
3134,203689,,,,,,,,
3135,203722,,,,,,,,
3136,203755,,,,,,,,
3137,203788,,,,,,,,
3138,203821,,,,,,,,
3139,203854,,,,,,,,
3140,203887,,,,,,,,
3141,203920,,,,,,,,
3142,203953,,,,,,,,
3143,203986,,,,,,,,
3144,204019,,,,,,,,
3145,204052,,,,,,,,
3146,204085,,,,,,,,
3147,204118,,,,,,,,
3148,204151,,,,,,,,
3149,204184,,,,,,,,
3150,204217,,,,,,,,
3151,204250,,,,,,,,
3152,204283,,,,,,,,
3153,204316,,,,,,,,
3154,204349,,,,,,,,
3155,204382,,,,,,,,
3156,204415,,,,,,,,
3157,204448,,,,,,,,
3158,204481,,,,,,,,
3159,204514,,,,,,,,
3160,204547,,,,,,,,
3161,204580,,,,,,,,
3162,204613,,,,,,,,
3163,204646,,,,,,,,
3164,204679,,,,,,,,
3165,204712,,,,,,,,
3166,204745,,,,,,,,
3167,204778,,,,,,,,
3168,204811,,,,,,,,
3169,204844,,,,,,,,
3170,204877,,,,,,,,
3171,204910,,,,,,,,
3172,204943,,,,,,,,
3173,204976,,,,,,,,
3174,205009,,,,,,,,
3175,205042,,,,,,,,
3176,205075,,,,,,,,
3177,205108,,,,,,,,
3178,205141,,,,,,,,
3179,205174,,,,,,,,
3180,205207,,,,,,,,
3181,205240,,,,,,,,
3182,205273,,,,,,,,
3183,205306,,,,,,,,
3184,205339,,,,,,,,
3185,205372,,,,,,,,
3186,205405,,,,,,,,
3187,205438,,,,,,,,
3188,205471,,,,,,,,
3189,205504,,,,,,,,
3190,205537,,,,,,,,
3191,205570,,,,,,,,
3192,205603,,,,,,,,
3193,205636,,,,,,,,
3194,205669,,,,,,,,
3195,205702,,,,,,,,
3196,205735,,,,,,,,
3197,205768,,,,,,,,
3198,205801,,,,,,,,
3199,205834,,,,,,,,
3200,205867,,,,,,,,
3201,205900,,,,,,,,
3202,205933,,,,,,,,
3203,205966,,,,,,,,
3204,205999,,,,,,,,
3205,206032,,,,,,,,
3206,206065,,,,,,,,
3207,206098,,,,,,,,
3208,206131,,,,,,,,
3209,206164,,,,,,,,
3210,206197,,,,,,,,
3211,206230,,,,,,,,
3212,206263,,,,,,,,
3213,206296,,,,,,,,
3214,206329,,,,,,,,
3215,206362,,,,,,,,
3216,206395,,,,,,,,
3217,206428,,,,,,,,
3218,206461,,,,,,,,
3219,206494,,,,,,,,
3220,206527,,,,,,,,
3221,206560,,,,,,,,
3222,206593,,,,,,,,
3223,206626,,,,,,,,
3224,206659,,,,,,,,
3225,206692,,,,,,,,
3226,206725,,,,,,,,
3227,206758,,,,,,,,
3228,206791,,,,,,,,
3229,206824,,,,,,,,
3230,206857,,,,,,,,
3231,206890,,,,,,,,
3232,206923,,,,,,,,
3233,206956,,,,,,,,
3234,206989,,,,,,,,
3235,207022,,,,,,,,
3236,207055,,,,,,,,
3237,207088,,,,,,,,
3238,207121,,,,,,,,
3239,207154,,,,,,,,
3240,207187,,,,,,,,
3241,207220,,,,,,,,
3242,207253,,,,,,,,
3243,207286,,,,,,,,
3244,207319,,,,,,,,
3245,207352,,,,,,,,
3246,207385,,,,,,,,
3247,207418,,,,,,,,
3248,207451,,,,,,,,
3249,207484,,,,,,,,
3250,207517,,,,,,,,
3251,207550,,,,,,,,
3252,207583,,,,,,,,
3253,207616,,,,,,,,
3254,207649,,,,,,,,
3255,207682,,,,,,,,
3256,207715,,,,,,,,
3257,207748,,,,,,,,
3258,207781,,,,,,,,
3259,207814,,,,,,,,
3260,207847,,,,,,,,
3261,207880,,,,,,,,
3262,207913,,,,,,,,
3263,207946,,,,,,,,
3264,207979,,,,,,,,
3265,208012,,,,,,,,
3266,208045,,,,,,,,
3267,208078,,,,,,,,
3268,208111,,,,,,,,
3269,208144,,,,,,,,
3270,208177,,,,,,,,
3271,208210,,,,,,,,
3272,208243,,,,,,,,
3273,208276,,,,,,,,
3274,208309,,,,,,,,
3275,208342,,,,,,,,
3276,208375,,,,,,,,
3277,208408,,,,,,,,
3278,208441,,,,,,,,
3279,208474,,,,,,,,
3280,208507,,,,,,,,
3281,208540,,,,,,,,
3282,208573,,,,,,,,
3283,208606,,,,,,,,
3284,208639,,,,,,,,
3285,208672,,,,,,,,
3286,208705,,,,,,,,
3287,208738,,,,,,,,
3288,208771,,,,,,,,
3289,208804,,,,,,,,
3290,208837,,,,,,,,
3291,208870,,,,,,,,
3292,208903,,,,,,,,
3293,208936,,,,,,,,
3294,208969,,,,,,,,
3295,209002,,,,,,,,
3296,209035,,,,,,,,
3297,209068,,,,,,,,
3298,209101,,,,,,,,
3299,209134,,,,,,,,
3300,209167,,,,,,,,
3301,209200,,,,,,,,
3302,209233,,,,,,,,
3303,209266,,,,,,,,
3304,209299,,,,,,,,
3305,209332,,,,,,,,
3306,209365,,,,,,,,
3307,209398,,,,,,,,
3308,209431,,,,,,,,
3309,209464,,,,,,,,
3310,209497,,,,,,,,
3311,209530,,,,,,,,
3312,209563,,,,,,,,
3313,209596,,,,,,,,
3314,209629,,,,,,,,
3315,209662,,,,,,,,
3316,209695,,,,,,,,
3317,209728,,,,,,,,
3318,209761,,,,,,,,
3319,209794,,,,,,,,
3320,209827,,,,,,,,
3321,209860,,,,,,,,
3322,209893,,,,,,,,
3323,209926,,,,,,,,
3324,209959,,,,,,,,
3325,209992,,,,,,,,
3326,210025,,,,,,,,
3327,210058,,,,,,,,
3328,210091,,,,,,,,
3329,210124,,,,,,,,
3330,210157,,,,,,,,
3331,210190,,,,,,,,
3332,210223,,,,,,,,
3333,210256,,,,,,,,
3334,210289,,,,,,,,
3335,210322,,,,,,,,
3336,210355,,,,,,,,
3337,210388,,,,,,,,
3338,210421,,,,,,,,
3339,210454,,,,,,,,
3340,210487,,,,,,,,
3341,210520,,,,,,,,
3342,210553,,,,,,,,
3343,210586,,,,,,,,
3344,210619,,,,,,,,
3345,210652,,,,,,,,
3346,210685,,,,,,,,
3347,210718,,,,,,,,
3348,210751,,,,,,,,
3349,210784,,,,,,,,
3350,210817,,,,,,,,
3351,210850,,,,,,,,
3352,210883,,,,,,,,
3353,210916,,,,,,,,
3354,210949,,,,,,,,
3355,210982,,,,,,,,
3356,211015,,,,,,,,
3357,211048,,,,,,,,
3358,211081,,,,,,,,
3359,211114,,,,,,,,
3360,211147,,,,,,,,
3361,211180,,,,,,,,
3362,211213,,,,,,,,
3363,211246,,,,,,,,
3364,211279,,,,,,,,
3365,211312,,,,,,,,
3366,211345,,,,,,,,
3367,211378,,,,,,,,
3368,211411,,,,,,,,
3369,211444,,,,,,,,
3370,211477,,,,,,,,
3371,211510,,,,,,,,
3372,211543,,,,,,,,
3373,211576,,,,,,,,
3374,211609,,,,,,,,
3375,211642,,,,,,,,
3376,211675,,,,,,,,
3377,211708,,,,,,,,
3378,211741,,,,,,,,
3379,211774,,,,,,,,
3380,211807,,,,,,,,
3381,211840,,,,,,,,
3382,211873,,,,,,,,
3383,211906,,,,,,,,
3384,211939,,,,,,,,
3385,211972,,,,,,,,
3386,212005,,,,,,,,
3387,212038,,,,,,,,
3388,212071,,,,,,,,
3389,212104,,,,,,,,
3390,212137,,,,,,,,
3391,212170,,,,,,,,
3392,212203,,,,,,,,
3393,212236,,,,,,,,
3394,212269,,,,,,,,
3395,212302,,,,,,,,
3396,212335,,,,,,,,
3397,212368,,,,,,,,
3398,212401,,,,,,,,
3399,212434,,,,,,,,
3400,212467,,,,,,,,
3401,212500,,,,,,,,
3402,212533,,,,,,,,
3403,212566,,,,,,,,
3404,212599,,,,,,,,
3405,212632,,,,,,,,
3406,212665,,,,,,,,
3407,212698,,,,,,,,
3408,212731,,,,,,,,
3409,212764,,,,,,,,
3410,212797,,,,,,,,
3411,212830,,,,,,,,
3412,212863,,,,,,,,
3413,212896,,,,,,,,
3414,212929,,,,,,,,
3415,212962,,,,,,,,
3416,212995,,,,,,,,
3417,213028,,,,,,,,
3418,213061,,,,,,,,
3419,213094,,,,,,,,
3420,213127,,,,,,,,
3421,213160,,,,,,,,
3422,213193,,,,,,,,
3423,213226,,,,,,,,
3424,213259,,,,,,,,
3425,213292,,,,,,,,
3426,213325,,,,,,,,
3427,213358,,,,,,,,
3428,213391,,,,,,,,
3429,213424,,,,,,,,
3430,213457,,,,,,,,
3431,213490,,,,,,,,
3432,213523,,,,,,,,
3433,213556,,,,,,,,
3434,213589,,,,,,,,
3435,213622,,,,,,,,
3436,213655,,,,,,,,
3437,213688,,,,,,,,
3438,213721,,,,,,,,
3439,213754,,,,,,,,
3440,213787,,,,,,,,
3441,213820,,,,,,,,
3442,213853,,,,,,,,
3443,213886,,,,,,,,
3444,213919,,,,,,,,
3445,213952,,,,,,,,
3446,213985,,,,,,,,
3447,214018,,,,,,,,
3448,214051,,,,,,,,
3449,214084,,,,,,,,
3450,214117,,,,,,,,
3451,214150,,,,,,,,
3452,214183,,,,,,,,
3453,214216,,,,,,,,
3454,214249,,,,,,,,
3455,214282,,,,,,,,
3456,214315,,,,,,,,
3457,214348,,,,,,,,
3458,214381,,,,,,,,
3459,214414,,,,,,,,
3460,214447,,,,,,,,
3461,214480,,,,,,,,
3462,214513,,,,,,,,
3463,214546,,,,,,,,
3464,214579,,,,,,,,
3465,214612,,,,,,,,
3466,214645,,,,,,,,
3467,214678,,,,,,,,
3468,214711,,,,,,,,
3469,214744,,,,,,,,
3470,214777,,,,,,,,
3471,214810,,,,,,,,
3472,214843,,,,,,,,
3473,214876,,,,,,,,
3474,214909,,,,,,,,
3475,214942,,,,,,,,
3476,214975,,,,,,,,
3477,215008,,,,,,,,
3478,215041,,,,,,,,
3479,215074,,,,,,,,
3480,215107,,,,,,,,
3481,215140,,,,,,,,
3482,215173,,,,,,,,
3483,215206,,,,,,,,
3484,215239,,,,,,,,
3485,215272,,,,,,,,
3486,215305,,,,,,,,
3487,215338,,,,,,,,
3488,215371,,,,,,,,
3489,215404,,,,,,,,
3490,215437,,,,,,,,
3491,215470,,,,,,,,
3492,215503,,,,,,,,
3493,215536,,,,,,,,
3494,215569,,,,,,,,
3495,215602,,,,,,,,
3496,215635,,,,,,,,
3497,215668,,,,,,,,
3498,215701,,,,,,,,
3499,215734,,,,,,,,
3500,215767,,,,,,,,
3501,215800,,,,,,,,
3502,215833,,,,,,,,
3503,215866,,,,,,,,
3504,215899,,,,,,,,
3505,215932,,,,,,,,
3506,215965,,,,,,,,
3507,215998,,,,,,,,
3508,216031,,,,,,,,
3509,216064,,,,,,,,
3510,216097,,,,,,,,
3511,216130,,,,,,,,
3512,216163,,,,,,,,
3513,216196,,,,,,,,
3514,216229,,,,,,,,
3515,216262,,,,,,,,
3516,216295,,,,,,,,
3517,216328,,,,,,,,
3518,216361,,,,,,,,
3519,216394,,,,,,,,
3520,216427,,,,,,,,
3521,216460,,,,,,,,
3522,216493,,,,,,,,
3523,216526,,,,,,,,
3524,216559,,,,,,,,
3525,216592,,,,,,,,
3526,216625,,,,,,,,
3527,216658,,,,,,,,
3528,216691,,,,,,,,
3529,216724,,,,,,,,
3530,216757,,,,,,,,
3531,216790,,,,,,,,
3532,216823,,,,,,,,
3533,216856,,,,,,,,
3534,216889,,,,,,,,
3535,216922,,,,,,,,
3536,216955,,,,,,,,
3537,216988,,,,,,,,
3538,217021,,,,,,,,
3539,217054,,,,,,,,
3540,217087,,,,,,,,
3541,217120,,,,,,,,
3542,217153,,,,,,,,
3543,217186,,,,,,,,
3544,217219,,,,,,,,
3545,217252,,,,,,,,
3546,217285,,,,,,,,
3547,217318,,,,,,,,
3548,217351,,,,,,,,
3549,217384,,,,,,,,
3550,217417,,,,,,,,
3551,217450,,,,,,,,
3552,217483,,,,,,,,
3553,217516,,,,,,,,
3554,217549,,,,,,,,
3555,217582,,,,,,,,
3556,217615,,,,,,,,
3557,217648,,,,,,,,
3558,217681,,,,,,,,
3559,217714,,,,,,,,
3560,217747,,,,,,,,
3561,217780,,,,,,,,
3562,217813,,,,,,,,
3563,217846,,,,,,,,
3564,217879,,,,,,,,
3565,217912,,,,,,,,
3566,217945,,,,,,,,
3567,217978,,,,,,,,
3568,218011,,,,,,,,
3569,218044,,,,,,,,
3570,218077,,,,,,,,
3571,218110,,,,,,,,
3572,218143,,,,,,,,
3573,218176,,,,,,,,
3574,218209,,,,,,,,
3575,218242,,,,,,,,
3576,218275,,,,,,,,
3577,218308,,,,,,,,
3578,218341,,,,,,,,
3579,218374,,,,,,,,
3580,218407,,,,,,,,
3581,218440,,,,,,,,
3582,218473,,,,,,,,
3583,218506,,,,,,,,
3584,218539,,,,,,,,
3585,218572,,,,,,,,
3586,218605,,,,,,,,
3587,218638,,,,,,,,
3588,218671,,,,,,,,
3589,218704,,,,,,,,
3590,218737,,,,,,,,
3591,218770,,,,,,,,
3592,218803,,,,,,,,
3593,218836,,,,,,,,
3594,218869,,,,,,,,
3595,218902,,,,,,,,
3596,218935,,,,,,,,
3597,218968,,,,,,,,
3598,219001,,,,,,,,
3599,219034,,,,,,,,
3600,219067,,,,,,,,
3601,219100,,,,,,,,
3602,219133,,,,,,,,
3603,219166,,,,,,,,
3604,219199,,,,,,,,
3605,219232,,,,,,,,
3606,219265,,,,,,,,
3607,219298,,,,,,,,
3608,219331,,,,,,,,
3609,219364,,,,,,,,
3610,219397,,,,,,,,
3611,219430,,,,,,,,
3612,219463,,,,,,,,
3613,219496,,,,,,,,
3614,219529,,,,,,,,
3615,219562,,,,,,,,
3616,219595,,,,,,,,
3617,219628,,,,,,,,
3618,219661,,,,,,,,
3619,219694,,,,,,,,
3620,219727,,,,,,,,
3621,219760,,,,,,,,
3622,219793,,,,,,,,
3623,219826,,,,,,,,
3624,219859,,,,,,,,
3625,219892,,,,,,,,
3626,219925,,,,,,,,
3627,219958,,,,,,,,
3628,219991,,,,,,,,
3629,220024,,,,,,,,
3630,220057,,,,,,,,
3631,220090,,,,,,,,
3632,220123,,,,,,,,
3633,220156,,,,,,,,
3634,220189,,,,,,,,
3635,220222,,,,,,,,
3636,220255,,,,,,,,
3637,220288,,,,,,,,
3638,220321,,,,,,,,
3639,220354,,,,,,,,
3640,220387,,,,,,,,
3641,220420,,,,,,,,
3642,220453,,,,,,,,
3643,220486,,,,,,,,
3644,220519,,,,,,,,
3645,220552,,,,,,,,
3646,220585,,,,,,,,
3647,220618,,,,,,,,
3648,220651,,,,,,,,
3649,220684,,,,,,,,
3650,220717,,,,,,,,
3651,220750,,,,,,,,
3652,220783,,,,,,,,
3653,220816,,,,,,,,
3654,220849,,,,,,,,
3655,220882,,,,,,,,
3656,220915,,,,,,,,
3657,220948,,,,,,,,
3658,220981,,,,,,,,
3659,221014,,,,,,,,
3660,221047,,,,,,,,
3661,221080,,,,,,,,
3662,221113,,,,,,,,
3663,221146,,,,,,,,
3664,221179,,,,,,,,
3665,221212,,,,,,,,
3666,221245,,,,,,,,
3667,221278,,,,,,,,
3668,221311,,,,,,,,
3669,221344,,,,,,,,
3670,221377,,,,,,,,
3671,221410,,,,,,,,
3672,221443,,,,,,,,
3673,221476,,,,,,,,
3674,221509,,,,,,,,
3675,221542,,,,,,,,
3676,221575,,,,,,,,
3677,221608,,,,,,,,
3678,221641,,,,,,,,
3679,221674,,,,,,,,
3680,221707,,,,,,,,
3681,221740,,,,,,,,
3682,221773,,,,,,,,
3683,221806,,,,,,,,
3684,221839,,,,,,,,
3685,221872,,,,,,,,
3686,221905,,,,,,,,
3687,221938,,,,,,,,
3688,221971,,,,,,,,
3689,222004,,,,,,,,
3690,222037,,,,,,,,
3691,222070,,,,,,,,
3692,222103,,,,,,,,
3693,222136,,,,,,,,
3694,222169,,,,,,,,
3695,222202,,,,,,,,
3696,222235,,,,,,,,
3697,222268,,,,,,,,
3698,222301,,,,,,,,
3699,222334,,,,,,,,
3700,222367,,,,,,,,
3701,222400,,,,,,,,
3702,222433,,,,,,,,
3703,222466,,,,,,,,
3704,222499,,,,,,,,
3705,222532,,,,,,,,
3706,222565,,,,,,,,
3707,222598,,,,,,,,
3708,222631,,,,,,,,
3709,222664,,,,,,,,
3710,222697,,,,,,,,
3711,222730,,,,,,,,
3712,222763,,,,,,,,
3713,222796,,,,,,,,
3714,222829,,,,,,,,
3715,222862,,,,,,,,
3716,222895,,,,,,,,
3717,222928,,,,,,,,
3718,222961,,,,,,,,
3719,222994,,,,,,,,
3720,223027,,,,,,,,
3721,223060,,,,,,,,
3722,223093,,,,,,,,
3723,223126,,,,,,,,
3724,223159,,,,,,,,
3725,223192,,,,,,,,
3726,223225,,,,,,,,
3727,223258,,,,,,,,
3728,223291,,,,,,,,
3729,223324,,,,,,,,
3730,223357,,,,,,,,
3731,223390,,,,,,,,
3732,223423,,,,,,,,
3733,223456,,,,,,,,
3734,223489,,,,,,,,
3735,223522,,,,,,,,
3736,223555,,,,,,,,
3737,223588,,,,,,,,
3738,223621,,,,,,,,
3739,223654,,,,,,,,
3740,223687,,,,,,,,
3741,223720,,,,,,,,
3742,223753,,,,,,,,
3743,223786,,,,,,,,
3744,223819,,,,,,,,
3745,223852,,,,,,,,
3746,223885,,,,,,,,
3747,223918,,,,,,,,
3748,223951,,,,,,,,
3749,223984,,,,,,,,
3750,224017,,,,,,,,
3751,224050,,,,,,,,
3752,224083,,,,,,,,
3753,224116,,,,,,,,
3754,224149,,,,,,,,
3755,224182,,,,,,,,
3756,224215,,,,,,,,
3757,224248,,,,,,,,
3758,224281,,,,,,,,
3759,224314,,,,,,,,
3760,224347,,,,,,,,
3761,224380,,,,,,,,
3762,224413,,,,,,,,
3763,224446,,,,,,,,
3764,224479,,,,,,,,
3765,224512,,,,,,,,
3766,224545,,,,,,,,
3767,224578,,,,,,,,
3768,224611,,,,,,,,
3769,224644,,,,,,,,
3770,224677,,,,,,,,
3771,224710,,,,,,,,
3772,224743,,,,,,,,
3773,224776,,,,,,,,
3774,224809,,,,,,,,
3775,224842,,,,,,,,
3776,224875,,,,,,,,
3777,224908,,,,,,,,
3778,224941,,,,,7,224910,229432,48
3779,224974,,,,,7,224910,229432,48
3780,225007,,,,,7,224910,229432,48
3781,225040,,,,,7,224910,229432,48
3782,225073,760,225046,225079,r,7,224910,229432,48
3783,225106,761,225080,225113,r,7,224910,229432,48
3784,225139,762,225114,225147,r,7,224910,229432,48
3785,225172,763,225148,225181,r,7,224910,229432,48
3786,225205,764,225182,225215,r,7,224910,229432,48
