time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
411558,1600,411536,411569,not looking,13,411298,415786,75
411591,1601,411570,411603,not looking,13,411298,415786,75
411624,1602,411604,411637,left,13,411298,415786,75
411657,1603,411638,411671,left,13,411298,415786,75
411690,1604,411672,411705,not looking,13,411298,415786,75
411723,1605,411706,411739,not looking,13,411298,415786,75
411756,1606,411740,411773,not looking,13,411298,415786,75
411789,1607,411774,411807,not looking,13,411298,415786,75
411822,1608,411808,411841,not looking,13,411298,415786,75
411855,1609,411842,411875,not looking,13,411298,415786,75
411888,1610,411876,411909,not looking,13,411298,415786,75
411921,1611,411910,411943,not looking,13,411298,415786,75
411954,1612,411944,411977,not looking,13,411298,415786,75
411987,1613,411978,412011,not looking,13,411298,415786,75
412020,1614,412012,412045,not looking,13,411298,415786,75
412053,1615,412046,412079,not looking,13,411298,415786,75
412086,1616,412080,412113,not looking,13,411298,415786,75
412119,1617,412114,412147,not looking,13,411298,415786,75
412152,1618,412148,412181,not looking,13,411298,415786,75
412185,1619,412182,412215,not looking,13,411298,415786,75
412218,1620,412216,412249,not looking,13,411298,415786,75
412251,1621,412250,412283,not looking,13,411298,415786,75
412284,1622,412284,412317,not looking,13,411298,415786,75
412317,1622,412284,412317,not looking,13,411298,415786,75
412350,1623,412318,412351,not looking,13,411298,415786,75
412383,1624,412352,412385,not looking,13,411298,415786,75
412416,1625,412386,412419,not looking,13,411298,415786,75
412449,1626,412420,412453,not looking,13,411298,415786,75
412482,1627,412454,412487,not looking,13,411298,415786,75
412515,1628,412488,412521,not looking,13,411298,415786,75
412548,1629,412522,412555,not looking,13,411298,415786,75
412581,1630,412556,412589,not looking,13,411298,415786,75
412614,1631,412590,412623,not looking,13,411298,415786,75
412647,1632,412624,412657,not looking,13,411298,415786,75
412680,1633,412658,412691,not looking,13,411298,415786,75
412713,1634,412692,412725,not looking,13,411298,415786,75
412746,1635,412726,412759,not looking,13,411298,415786,75
412779,1636,412760,412793,not looking,13,411298,415786,75
412812,1637,412794,412827,not looking,13,411298,415786,75
412845,1638,412828,412861,not looking,13,411298,415786,75
412878,1639,412862,412895,not looking,13,411298,415786,75
412911,1640,412896,412929,not looking,13,411298,415786,75
412944,1641,412930,412963,not looking,13,411298,415786,75
412977,1642,412964,412997,not looking,13,411298,415786,75
413010,1643,412998,413031,not looking,13,411298,415786,75
413043,1644,413032,413065,not looking,13,411298,415786,75
413076,1645,413066,413099,not looking,13,411298,415786,75
413109,1646,413100,413133,not looking,13,411298,415786,75
413142,1647,413134,413167,not looking,13,411298,415786,75
413175,1648,413168,413201,not looking,13,411298,415786,75
413208,1649,413202,413235,not looking,13,411298,415786,75
413241,1650,413236,413269,not looking,13,411298,415786,75
413274,1651,413270,413303,not looking,13,411298,415786,75
413307,1652,413304,413337,not looking,13,411298,415786,75
413340,1653,413338,413371,not looking,13,411298,415786,75
413373,1654,413372,413405,not looking,13,411298,415786,75
413406,1655,413406,413439,not looking,13,411298,415786,75
413439,1655,413406,413439,not looking,13,411298,415786,75
413472,1656,413440,413473,not looking,13,411298,415786,75
413505,1657,413474,413507,not looking,13,411298,415786,75
413538,1658,413508,413541,not looking,13,411298,415786,75
413571,1659,413542,413575,not looking,13,411298,415786,75
413604,1660,413576,413609,not looking,13,411298,415786,75
413637,1661,413610,413643,not looking,13,411298,415786,75
413670,1662,413644,413677,not looking,13,411298,415786,75
413703,1663,413678,413711,not looking,13,411298,415786,75
413736,1664,413712,413745,not looking,13,411298,415786,75
413769,1665,413746,413779,not looking,13,411298,415786,75
413802,1666,413780,413813,not looking,13,411298,415786,75
413835,1667,413814,413847,not looking,13,411298,415786,75
413868,1668,413848,413881,not looking,13,411298,415786,75
413901,1669,413882,413915,not looking,13,411298,415786,75
413934,1670,413916,413949,not looking,13,411298,415786,75
413967,1671,413950,413983,not looking,13,411298,415786,75
414000,1672,413984,414017,not looking,13,411298,415786,75
414033,1673,414018,414051,not looking,13,411298,415786,75
414066,1674,414052,414085,not looking,13,411298,415786,75
414099,1675,414086,414119,not looking,13,411298,415786,75
414132,1676,414120,414153,not looking,13,411298,415786,75
414165,1677,414154,414187,not looking,13,411298,415786,75
414198,1678,414188,414221,not looking,13,411298,415786,75
414231,1679,414222,414255,not looking,13,411298,415786,75
414264,1680,414256,414289,not looking,13,411298,415786,75
414297,1681,414290,414323,not looking,13,411298,415786,75
414330,1682,414324,414357,not looking,13,411298,415786,75
414363,1683,414358,414391,not looking,13,411298,415786,75
414396,1684,414392,414425,not looking,13,411298,415786,75
414429,1685,414426,414459,not looking,13,411298,415786,75
414462,1686,414460,414493,not looking,13,411298,415786,75
414495,1687,414494,414527,not looking,13,411298,415786,75
414528,1688,414528,414561,not looking,13,411298,415786,75
414561,1688,414528,414561,not looking,13,411298,415786,75
414594,1689,414562,414595,not looking,13,411298,415786,75
414627,1690,414596,414629,not looking,13,411298,415786,75
414660,1691,414630,414663,not looking,13,411298,415786,75
414693,1692,414664,414697,not looking,13,411298,415786,75
414726,1693,414698,414731,not looking,13,411298,415786,75
414759,1694,414732,414765,not looking,13,411298,415786,75
414792,1695,414766,414799,not looking,13,411298,415786,75
414825,1696,414800,414833,not looking,13,411298,415786,75
414858,1697,414834,414867,not looking,13,411298,415786,75
414891,1698,414868,414901,not looking,13,411298,415786,75
414924,1699,414902,414935,not looking,13,411298,415786,75
414957,1700,414936,414969,not looking,13,411298,415786,75
414990,1701,414970,415003,not looking,13,411298,415786,75
415023,1702,415004,415037,not looking,13,411298,415786,75
415056,1703,415038,415071,not looking,13,411298,415786,75
415089,1704,415072,415105,not looking,13,411298,415786,75
415122,1705,415106,415139,not looking,13,411298,415786,75
415155,1706,415140,415173,not looking,13,411298,415786,75
415188,1707,415174,415207,not looking,13,411298,415786,75
415221,1708,415208,415241,not looking,13,411298,415786,75
415254,1709,415242,415275,not looking,13,411298,415786,75
415287,1710,415276,415309,not looking,13,411298,415786,75
415320,1711,415310,415343,not looking,13,411298,415786,75
415353,1712,415344,415377,not looking,13,411298,415786,75
415386,1713,415378,415411,not looking,13,411298,415786,75
415419,1714,415412,415445,not looking,13,411298,415786,75
415452,1715,415446,415479,not looking,13,411298,415786,75
415485,1716,415480,415513,not looking,13,411298,415786,75
415518,1717,415514,415547,not looking,13,411298,415786,75
415551,1718,415548,415581,not looking,13,411298,415786,75
415584,1719,415582,415615,not looking,13,411298,415786,75
415617,1720,415616,415649,not looking,13,411298,415786,75
415650,1721,415650,415683,not looking,13,411298,415786,75
415683,1721,415650,415683,not looking,13,411298,415786,75
415716,1722,415684,415717,not looking,13,411298,415786,75
415749,1723,415718,415751,not looking,13,411298,415786,75
415782,1724,415752,415785,not looking,13,411298,415786,75
456636,1725,456620,456653,not looking,14,456620,461074,629
456669,1726,456654,456687,not looking,14,456620,461074,629
456702,1727,456688,456721,not looking,14,456620,461074,629
456735,1728,456722,456755,not looking,14,456620,461074,629
456768,1729,456756,456789,not looking,14,456620,461074,629
456801,1730,456790,456823,not looking,14,456620,461074,629
456834,1731,456824,456857,not looking,14,456620,461074,629
456867,1732,456858,456891,not looking,14,456620,461074,629
456900,1733,456892,456925,not looking,14,456620,461074,629
456933,1734,456926,456959,not looking,14,456620,461074,629
456966,1735,456960,456993,not looking,14,456620,461074,629
456999,1736,456994,457027,not looking,14,456620,461074,629
457032,1737,457028,457061,not looking,14,456620,461074,629
457065,1738,457062,457095,not looking,14,456620,461074,629
457098,1739,457096,457129,not looking,14,456620,461074,629
457131,1740,457130,457163,not looking,14,456620,461074,629
457164,1741,457164,457197,not looking,14,456620,461074,629
457197,1741,457164,457197,not looking,14,456620,461074,629
457230,1742,457198,457231,left,14,456620,461074,629
457263,1743,457232,457265,left,14,456620,461074,629
457296,1744,457266,457299,left,14,456620,461074,629
457329,1745,457300,457333,left,14,456620,461074,629
457362,1746,457334,457367,not looking,14,456620,461074,629
457395,1747,457368,457401,not looking,14,456620,461074,629
457428,1748,457402,457435,not looking,14,456620,461074,629
457461,1749,457436,457469,not looking,14,456620,461074,629
457494,1750,457470,457503,not looking,14,456620,461074,629
457527,1751,457504,457537,not looking,14,456620,461074,629
457560,1752,457538,457571,not looking,14,456620,461074,629
457593,1753,457572,457605,not looking,14,456620,461074,629
457626,1754,457606,457639,not looking,14,456620,461074,629
457659,1755,457640,457673,not looking,14,456620,461074,629
457692,1756,457674,457707,not looking,14,456620,461074,629
457725,1757,457708,457741,not looking,14,456620,461074,629
457758,1758,457742,457775,not looking,14,456620,461074,629
457791,1759,457776,457809,not looking,14,456620,461074,629
457824,1760,457810,457843,not looking,14,456620,461074,629
457857,1761,457844,457877,not looking,14,456620,461074,629
457890,1762,457878,457911,not looking,14,456620,461074,629
457923,1763,457912,457945,not looking,14,456620,461074,629
457956,1764,457946,457979,not looking,14,456620,461074,629
457989,1765,457980,458013,left,14,456620,461074,629
458022,1766,458014,458047,right,14,456620,461074,629
458055,1767,458048,458081,not looking,14,456620,461074,629
458088,1768,458082,458115,not looking,14,456620,461074,629
458121,1769,458116,458149,not looking,14,456620,461074,629
458154,1770,458150,458183,not looking,14,456620,461074,629
458187,1771,458184,458217,not looking,14,456620,461074,629
458220,1772,458218,458251,not looking,14,456620,461074,629
458253,1773,458252,458285,not looking,14,456620,461074,629
458286,1774,458286,458319,not looking,14,456620,461074,629
458319,1774,458286,458319,not looking,14,456620,461074,629
458352,1775,458320,458353,not looking,14,456620,461074,629
458385,1776,458354,458387,not looking,14,456620,461074,629
458418,1777,458388,458421,not looking,14,456620,461074,629
458451,1778,458422,458455,not looking,14,456620,461074,629
458484,1779,458456,458489,not looking,14,456620,461074,629
458517,1780,458490,458523,not looking,14,456620,461074,629
458550,1781,458524,458557,not looking,14,456620,461074,629
458583,1782,458558,458591,not looking,14,456620,461074,629
458616,1783,458592,458625,not looking,14,456620,461074,629
458649,1784,458626,458659,not looking,14,456620,461074,629
458682,1785,458660,458693,not looking,14,456620,461074,629
458715,1786,458694,458727,not looking,14,456620,461074,629
458748,1787,458728,458761,not looking,14,456620,461074,629
458781,1788,458762,458795,not looking,14,456620,461074,629
458814,1789,458796,458829,not looking,14,456620,461074,629
458847,1790,458830,458863,not looking,14,456620,461074,629
458880,1791,458864,458897,not looking,14,456620,461074,629
458913,1792,458898,458931,not looking,14,456620,461074,629
458946,1793,458932,458965,not looking,14,456620,461074,629
458979,1794,458966,458999,not looking,14,456620,461074,629
459012,1795,459000,459033,not looking,14,456620,461074,629
459045,1796,459034,459067,left,14,456620,461074,629
459078,1797,459068,459101,left,14,456620,461074,629
459111,1798,459102,459135,left,14,456620,461074,629
459144,1799,459136,459169,left,14,456620,461074,629
459177,1800,459170,459203,right,14,456620,461074,629
459210,1801,459204,459237,right,14,456620,461074,629
459243,1802,459238,459271,right,14,456620,461074,629
459276,1803,459272,459305,inbetween,14,456620,461074,629
459309,1804,459306,459339,middle,14,456620,461074,629
459342,1805,459340,459373,middle,14,456620,461074,629
459375,1806,459374,459407,middle,14,456620,461074,629
459408,1807,459408,459441,middle,14,456620,461074,629
459441,1807,459408,459441,middle,14,456620,461074,629
459474,1808,459442,459475,middle,14,456620,461074,629
459507,1809,459476,459509,middle,14,456620,461074,629
459540,1810,459510,459543,middle,14,456620,461074,629
459573,1811,459544,459577,middle,14,456620,461074,629
459606,1812,459578,459611,middle,14,456620,461074,629
459639,1813,459612,459645,middle,14,456620,461074,629
459672,1814,459646,459679,middle,14,456620,461074,629
459705,1815,459680,459713,middle,14,456620,461074,629
459738,1816,459714,459747,middle,14,456620,461074,629
459771,1817,459748,459781,middle,14,456620,461074,629
459804,1818,459782,459815,middle,14,456620,461074,629
459837,1819,459816,459849,not looking,14,456620,461074,629
459870,1820,459850,459883,not looking,14,456620,461074,629
459903,1821,459884,459917,not looking,14,456620,461074,629
459936,1822,459918,459951,not looking,14,456620,461074,629
459969,1823,459952,459985,not looking,14,456620,461074,629
460002,1824,459986,460019,not looking,14,456620,461074,629
460035,1825,460020,460053,middle,14,456620,461074,629
460068,1826,460054,460087,middle,14,456620,461074,629
460101,1827,460088,460121,middle,14,456620,461074,629
460134,1828,460122,460155,middle,14,456620,461074,629
460167,1829,460156,460189,middle,14,456620,461074,629
460200,1830,460190,460223,middle,14,456620,461074,629
460233,1831,460224,460257,middle,14,456620,461074,629
460266,1832,460258,460291,middle,14,456620,461074,629
460299,1833,460292,460325,middle,14,456620,461074,629
460332,1834,460326,460359,middle,14,456620,461074,629
460365,1835,460360,460393,middle,14,456620,461074,629
460398,1836,460394,460427,middle,14,456620,461074,629
460431,1837,460428,460461,middle,14,456620,461074,629
460464,1838,460462,460495,middle,14,456620,461074,629
460497,1839,460496,460529,middle,14,456620,461074,629
460530,1840,460530,460563,middle,14,456620,461074,629
460563,1840,460530,460563,middle,14,456620,461074,629
460596,1841,460564,460597,middle,14,456620,461074,629
460629,1842,460598,460631,middle,14,456620,461074,629
460662,1843,460632,460665,middle,14,456620,461074,629
460695,1844,460666,460699,inbetween,14,456620,461074,629
460728,1845,460700,460733,inbetween,14,456620,461074,629
460761,1846,460734,460767,inbetween,14,456620,461074,629
460794,1847,460768,460801,inbetween,14,456620,461074,629
460827,1848,460802,460835,inbetween,14,456620,461074,629
460860,1849,460836,460869,middle,14,456620,461074,629
460893,1850,460870,460903,middle,14,456620,461074,629
460926,1851,460904,460937,middle,14,456620,461074,629
460959,1852,460938,460971,inbetween,14,456620,461074,629
460992,1853,460972,461005,inbetween,14,456620,461074,629
461025,1854,461006,461039,middle,14,456620,461074,629
461058,1855,461040,461073,middle,14,456620,461074,629
472773,1856,472770,472803,left,15,472770,477224,67
472806,1857,472804,472837,left,15,472770,477224,67
472839,1858,472838,472871,left,15,472770,477224,67
472872,1859,472872,472905,left,15,472770,477224,67
472905,1859,472872,472905,left,15,472770,477224,67
472938,1860,472906,472939,left,15,472770,477224,67
472971,1861,472940,472973,left,15,472770,477224,67
473004,1862,472974,473007,left,15,472770,477224,67
473037,1863,473008,473041,left,15,472770,477224,67
473070,1864,473042,473075,left,15,472770,477224,67
473103,1865,473076,473109,left,15,472770,477224,67
473136,1866,473110,473143,left,15,472770,477224,67
473169,1867,473144,473177,left,15,472770,477224,67
473202,1868,473178,473211,left,15,472770,477224,67
473235,1869,473212,473245,left,15,472770,477224,67
473268,1870,473246,473279,left,15,472770,477224,67
473301,1871,473280,473313,left,15,472770,477224,67
473334,1872,473314,473347,left,15,472770,477224,67
473367,1873,473348,473381,left,15,472770,477224,67
473400,1874,473382,473415,left,15,472770,477224,67
473433,1875,473416,473449,left,15,472770,477224,67
473466,1876,473450,473483,left,15,472770,477224,67
473499,1877,473484,473517,left,15,472770,477224,67
473532,1878,473518,473551,left,15,472770,477224,67
473565,1879,473552,473585,left,15,472770,477224,67
473598,1880,473586,473619,left,15,472770,477224,67
473631,1881,473620,473653,not looking,15,472770,477224,67
473664,1882,473654,473687,not looking,15,472770,477224,67
473697,1883,473688,473721,not looking,15,472770,477224,67
473730,1884,473722,473755,not looking,15,472770,477224,67
473763,1885,473756,473789,not looking,15,472770,477224,67
473796,1886,473790,473823,not looking,15,472770,477224,67
473829,1887,473824,473857,not looking,15,472770,477224,67
473862,1888,473858,473891,not looking,15,472770,477224,67
473895,1889,473892,473925,not looking,15,472770,477224,67
473928,1890,473926,473959,not looking,15,472770,477224,67
473961,1891,473960,473993,not looking,15,472770,477224,67
473994,1892,473994,474027,not looking,15,472770,477224,67
474027,1892,473994,474027,not looking,15,472770,477224,67
474060,1893,474028,474061,not looking,15,472770,477224,67
474093,1894,474062,474095,not looking,15,472770,477224,67
474126,1895,474096,474129,not looking,15,472770,477224,67
474159,1896,474130,474163,not looking,15,472770,477224,67
474192,1897,474164,474197,not looking,15,472770,477224,67
474225,1898,474198,474231,not looking,15,472770,477224,67
474258,1899,474232,474265,not looking,15,472770,477224,67
474291,1900,474266,474299,not looking,15,472770,477224,67
474324,1901,474300,474333,not looking,15,472770,477224,67
474357,1902,474334,474367,not looking,15,472770,477224,67
474390,1903,474368,474401,not looking,15,472770,477224,67
474423,1904,474402,474435,not looking,15,472770,477224,67
474456,1905,474436,474469,not looking,15,472770,477224,67
474489,1906,474470,474503,not looking,15,472770,477224,67
474522,1907,474504,474537,not looking,15,472770,477224,67
474555,1908,474538,474571,left,15,472770,477224,67
474588,1909,474572,474605,left,15,472770,477224,67
474621,1910,474606,474639,left,15,472770,477224,67
474654,1911,474640,474673,left,15,472770,477224,67
474687,1912,474674,474707,left,15,472770,477224,67
474720,1913,474708,474741,left,15,472770,477224,67
474753,1914,474742,474775,left,15,472770,477224,67
474786,1915,474776,474809,left,15,472770,477224,67
474819,1916,474810,474843,right,15,472770,477224,67
474852,1917,474844,474911,right,15,472770,477224,67
474885,1917,474844,474911,right,15,472770,477224,67
474918,1918,474912,474945,right,15,472770,477224,67
474951,1919,474946,474979,right,15,472770,477224,67
474984,1920,474980,475013,right,15,472770,477224,67
475017,1921,475014,475047,right,15,472770,477224,67
475050,1922,475048,475081,right,15,472770,477224,67
475083,1923,475082,475115,right,15,472770,477224,67
475116,1924,475116,475149,right,15,472770,477224,67
475149,1924,475116,475149,right,15,472770,477224,67
475182,1925,475150,475183,right,15,472770,477224,67
475215,1926,475184,475217,right,15,472770,477224,67
475248,1927,475218,475251,right,15,472770,477224,67
475281,1928,475252,475285,right,15,472770,477224,67
475314,1929,475286,475319,right,15,472770,477224,67
475347,1930,475320,475353,left,15,472770,477224,67
475380,1931,475354,475387,left,15,472770,477224,67
475413,1932,475388,475421,left,15,472770,477224,67
475446,1933,475422,475455,left,15,472770,477224,67
475479,1934,475456,475489,left,15,472770,477224,67
475512,1935,475490,475523,left,15,472770,477224,67
475545,1936,475524,475557,left,15,472770,477224,67
475578,1937,475558,475591,left,15,472770,477224,67
475611,1938,475592,475625,left,15,472770,477224,67
475644,1939,475626,475659,right,15,472770,477224,67
475677,1940,475660,475693,not looking,15,472770,477224,67
475710,1941,475694,475727,not looking,15,472770,477224,67
475743,1942,475728,475761,not looking,15,472770,477224,67
475776,1943,475762,475795,right,15,472770,477224,67
475809,1944,475796,475829,not looking,15,472770,477224,67
475842,1945,475830,475863,not looking,15,472770,477224,67
475875,1946,475864,475897,not looking,15,472770,477224,67
475908,1947,475898,475931,not looking,15,472770,477224,67
475941,1948,475932,475965,not looking,15,472770,477224,67
475974,1949,475966,475999,not looking,15,472770,477224,67
476007,1950,476000,476033,not looking,15,472770,477224,67
476040,1951,476034,476067,not looking,15,472770,477224,67
476073,1952,476068,476101,not looking,15,472770,477224,67
476106,1953,476102,476135,not looking,15,472770,477224,67
476139,1954,476136,476169,not looking,15,472770,477224,67
476172,1955,476170,476203,not looking,15,472770,477224,67
476205,1956,476204,476237,not looking,15,472770,477224,67
476238,1957,476238,476271,not looking,15,472770,477224,67
476271,1957,476238,476271,not looking,15,472770,477224,67
476304,1958,476272,476305,not looking,15,472770,477224,67
476337,1959,476306,476339,not looking,15,472770,477224,67
476370,1960,476340,476373,not looking,15,472770,477224,67
476403,1961,476374,476407,not looking,15,472770,477224,67
476436,1962,476408,476441,not looking,15,472770,477224,67
476469,1963,476442,476475,not looking,15,472770,477224,67
476502,1964,476476,476509,not looking,15,472770,477224,67
476535,1965,476510,476543,not looking,15,472770,477224,67
476568,1966,476544,476577,not looking,15,472770,477224,67
476601,1967,476578,476611,not looking,15,472770,477224,67
476634,1968,476612,476645,not looking,15,472770,477224,67
476667,1969,476646,476679,not looking,15,472770,477224,67
476700,1970,476680,476713,not looking,15,472770,477224,67
476733,1971,476714,476747,not looking,15,472770,477224,67
476766,1972,476748,476781,not looking,15,472770,477224,67
476799,1973,476782,476815,not looking,15,472770,477224,67
476832,1974,476816,476849,not looking,15,472770,477224,67
476865,1975,476850,476883,not looking,15,472770,477224,67
476898,1976,476884,476917,not looking,15,472770,477224,67
476931,1977,476918,476951,not looking,15,472770,477224,67
476964,1978,476952,476985,not looking,15,472770,477224,67
476997,1979,476986,477019,not looking,15,472770,477224,67
477030,1980,477020,477053,not looking,15,472770,477224,67
477063,1981,477054,477087,not looking,15,472770,477224,67
477096,1982,477088,477121,not looking,15,472770,477224,67
477129,1983,477122,477155,not looking,15,472770,477224,67
477162,1984,477156,477189,not looking,15,472770,477224,67
477195,1985,477190,477223,not looking,15,472770,477224,67
490098,1986,490076,490109,not looking,16,490076,494564,52
490131,1987,490110,490143,not looking,16,490076,494564,52
490164,1988,490144,490177,not looking,16,490076,494564,52
490197,1989,490178,490211,not looking,16,490076,494564,52
490230,1990,490212,490245,not looking,16,490076,494564,52
490263,1991,490246,490279,not looking,16,490076,494564,52
490296,1992,490280,490313,not looking,16,490076,494564,52
490329,1993,490314,490347,not looking,16,490076,494564,52
490362,1994,490348,490381,not looking,16,490076,494564,52
490395,1995,490382,490415,not looking,16,490076,494564,52
490428,1996,490416,490449,not looking,16,490076,494564,52
490461,1997,490450,490483,not looking,16,490076,494564,52
490494,1998,490484,490517,not looking,16,490076,494564,52
490527,1999,490518,490551,not looking,16,490076,494564,52
490560,2000,490552,490585,not looking,16,490076,494564,52
490593,2001,490586,490619,not looking,16,490076,494564,52
490626,2002,490620,490653,not looking,16,490076,494564,52
490659,2003,490654,490687,not looking,16,490076,494564,52
490692,2004,490688,490721,not looking,16,490076,494564,52
490725,2005,490722,490755,not looking,16,490076,494564,52
490758,2006,490756,490789,not looking,16,490076,494564,52
490791,2007,490790,490823,not looking,16,490076,494564,52
490824,2008,490824,490857,not looking,16,490076,494564,52
490857,2008,490824,490857,not looking,16,490076,494564,52
490890,2009,490858,490891,not looking,16,490076,494564,52
490923,2010,490892,490925,not looking,16,490076,494564,52
490956,2011,490926,490959,not looking,16,490076,494564,52
490989,2012,490960,490993,not looking,16,490076,494564,52
491022,2013,490994,491027,not looking,16,490076,494564,52
491055,2014,491028,491061,not looking,16,490076,494564,52
491088,2015,491062,491095,not looking,16,490076,494564,52
491121,2016,491096,491129,not looking,16,490076,494564,52
491154,2017,491130,491163,not looking,16,490076,494564,52
491187,2018,491164,491197,left,16,490076,494564,52
491220,2019,491198,491231,left,16,490076,494564,52
491253,2020,491232,491265,left,16,490076,494564,52
491286,2021,491266,491299,left,16,490076,494564,52
491319,2022,491300,491333,left,16,490076,494564,52
491352,2023,491334,491367,left,16,490076,494564,52
491385,2024,491368,491401,inbetween,16,490076,494564,52
491418,2025,491402,491435,inbetween,16,490076,494564,52
491451,2026,491436,491469,inbetween,16,490076,494564,52
491484,2027,491470,491503,inbetween,16,490076,494564,52
491517,2028,491504,491537,inbetween,16,490076,494564,52
491550,2029,491538,491571,inbetween,16,490076,494564,52
491583,2030,491572,491605,inbetween,16,490076,494564,52
491616,2031,491606,491639,inbetween,16,490076,494564,52
491649,2032,491640,491673,inbetween,16,490076,494564,52
491682,2033,491674,491707,inbetween,16,490076,494564,52
491715,2034,491708,491741,inbetween,16,490076,494564,52
491748,2035,491742,491775,left,16,490076,494564,52
491781,2036,491776,491809,left,16,490076,494564,52
491814,2037,491810,491843,left,16,490076,494564,52
491847,2038,491844,491877,left,16,490076,494564,52
491880,2039,491878,491911,inbetween,16,490076,494564,52
491913,2040,491912,491945,inbetween,16,490076,494564,52
491946,2041,491946,491979,inbetween,16,490076,494564,52
491979,2041,491946,491979,inbetween,16,490076,494564,52
492012,2042,491980,492013,inbetween,16,490076,494564,52
492045,2043,492014,492047,not looking,16,490076,494564,52
492078,2044,492048,492081,left,16,490076,494564,52
492111,2045,492082,492115,left,16,490076,494564,52
492144,2046,492116,492149,left,16,490076,494564,52
492177,2047,492150,492183,left,16,490076,494564,52
492210,2048,492184,492217,left,16,490076,494564,52
492243,2049,492218,492251,left,16,490076,494564,52
492276,2050,492252,492285,left,16,490076,494564,52
492309,2051,492286,492319,left,16,490076,494564,52
492342,2052,492320,492353,left,16,490076,494564,52
492375,2053,492354,492387,left,16,490076,494564,52
492408,2054,492388,492421,left,16,490076,494564,52
492441,2055,492422,492455,left,16,490076,494564,52
492474,2056,492456,492489,left,16,490076,494564,52
492507,2057,492490,492523,left,16,490076,494564,52
492540,2058,492524,492557,left,16,490076,494564,52
492573,2059,492558,492591,left,16,490076,494564,52
492606,2060,492592,492625,left,16,490076,494564,52
492639,2061,492626,492659,left,16,490076,494564,52
492672,2062,492660,492693,left,16,490076,494564,52
492705,2063,492694,492727,left,16,490076,494564,52
492738,2064,492728,492761,left,16,490076,494564,52
492771,2065,492762,492795,left,16,490076,494564,52
492804,2066,492796,492829,left,16,490076,494564,52
492837,2067,492830,492863,left,16,490076,494564,52
492870,2068,492864,492897,left,16,490076,494564,52
492903,2069,492898,492931,left,16,490076,494564,52
492936,2070,492932,492965,left,16,490076,494564,52
492969,2071,492966,492999,left,16,490076,494564,52
493002,2072,493000,493033,left,16,490076,494564,52
493035,2073,493034,493067,left,16,490076,494564,52
493068,2074,493068,493101,left,16,490076,494564,52
493101,2074,493068,493101,left,16,490076,494564,52
493134,2075,493102,493135,left,16,490076,494564,52
493167,2076,493136,493169,left,16,490076,494564,52
493200,2077,493170,493203,left,16,490076,494564,52
493233,2078,493204,493237,left,16,490076,494564,52
493266,2079,493238,493271,left,16,490076,494564,52
493299,2080,493272,493305,left,16,490076,494564,52
493332,2081,493306,493339,left,16,490076,494564,52
493365,2082,493340,493373,left,16,490076,494564,52
493398,2083,493374,493407,left,16,490076,494564,52
493431,2084,493408,493441,left,16,490076,494564,52
493464,2085,493442,493475,not looking,16,490076,494564,52
493497,2086,493476,493509,not looking,16,490076,494564,52
493530,2087,493510,493543,not looking,16,490076,494564,52
493563,2088,493544,493577,left,16,490076,494564,52
493596,2089,493578,493611,left,16,490076,494564,52
493629,2090,493612,493645,left,16,490076,494564,52
493662,2091,493646,493679,left,16,490076,494564,52
493695,2092,493680,493713,left,16,490076,494564,52
493728,2093,493714,493747,left,16,490076,494564,52
493761,2094,493748,493781,left,16,490076,494564,52
493794,2095,493782,493815,left,16,490076,494564,52
493827,2096,493816,493849,right,16,490076,494564,52
493860,2097,493850,493883,right,16,490076,494564,52
493893,2098,493884,493917,right,16,490076,494564,52
493926,2099,493918,493951,right,16,490076,494564,52
493959,2100,493952,493985,right,16,490076,494564,52
493992,2101,493986,494019,left,16,490076,494564,52
494025,2102,494020,494053,left,16,490076,494564,52
494058,2103,494054,494087,left,16,490076,494564,52
494091,2104,494088,494121,left,16,490076,494564,52
494124,2105,494122,494155,left,16,490076,494564,52
494157,2106,494156,494189,left,16,490076,494564,52
494190,2107,494190,494223,left,16,490076,494564,52
494223,2107,494190,494223,left,16,490076,494564,52
494256,2108,494224,494257,left,16,490076,494564,52
494289,2109,494258,494291,left,16,490076,494564,52
494322,2110,494292,494325,left,16,490076,494564,52
494355,2111,494326,494359,left,16,490076,494564,52
494388,2112,494360,494393,left,16,490076,494564,52
494421,2113,494394,494427,left,16,490076,494564,52
494454,2114,494428,494461,left,16,490076,494564,52
494487,2115,494462,494495,left,16,490076,494564,52
494520,2116,494496,494529,left,16,490076,494564,52
494553,2117,494530,494563,left,16,490076,494564,52
511746,2118,511734,511767,not looking,17,511734,516188,182
511779,2119,511768,511801,not looking,17,511734,516188,182
511812,2120,511802,511835,not looking,17,511734,516188,182
511845,2121,511836,511869,not looking,17,511734,516188,182
511878,2122,511870,511903,not looking,17,511734,516188,182
511911,2123,511904,511937,not looking,17,511734,516188,182
511944,2124,511938,511971,right,17,511734,516188,182
511977,2125,511972,512005,right,17,511734,516188,182
512010,2126,512006,512039,right,17,511734,516188,182
512043,2127,512040,512073,not looking,17,511734,516188,182
512076,2128,512074,512107,not looking,17,511734,516188,182
512109,2129,512108,512141,not looking,17,511734,516188,182
512142,2130,512142,512175,right,17,511734,516188,182
512175,2130,512142,512175,right,17,511734,516188,182
