framenum,time,Gaze_position_during_number_pres.ordinal,Gaze_position_during_number_pres.onset,Gaze_position_during_number_pres.offset,Gaze_position_during_number_pres.l/m/r/i/n,Trials.ordinal,Trials.onset,Trials.offset,Trials.number
6123,287661,1473,287661,287693,l,12,284922,289476,75
6124,287694,1474,287694,287726,l,12,284922,289476,75
6125,287727,1475,287727,287759,l,12,284922,289476,75
6126,287760,1476,287760,287792,l,12,284922,289476,75
6127,287793,1477,287793,287825,l,12,284922,289476,75
6128,287826,1478,287826,287858,l,12,284922,289476,75
6129,287859,1479,287859,287891,l,12,284922,289476,75
6130,287892,1480,287892,287924,l,12,284922,289476,75
6131,287925,1481,287925,287957,l,12,284922,289476,75
6132,287958,1482,287958,287990,l,12,284922,289476,75
6133,287991,1483,287991,288023,l,12,284922,289476,75
6134,288024,1484,288024,288056,i,12,284922,289476,75
6135,288057,1485,288057,288089,i,12,284922,289476,75
6136,288090,1486,288090,288122,i,12,284922,289476,75
6137,288123,1487,288123,288155,i,12,284922,289476,75
6138,288156,1488,288156,288188,i,12,284922,289476,75
6139,288189,1489,288189,288221,i,12,284922,289476,75
6140,288222,1490,288222,288254,i,12,284922,289476,75
6141,288255,1491,288255,288287,i,12,284922,289476,75
6142,288288,1492,288288,288320,l,12,284922,289476,75
6143,288321,1493,288321,288353,l,12,284922,289476,75
6144,288354,1494,288354,288386,l,12,284922,289476,75
6145,288387,1495,288387,288419,l,12,284922,289476,75
6146,288420,1496,288420,288452,l,12,284922,289476,75
6147,288453,1497,288453,288485,l,12,284922,289476,75
6148,288486,1498,288486,288518,l,12,284922,289476,75
6149,288519,1499,288519,288551,l,12,284922,289476,75
6150,288552,1500,288552,288584,l,12,284922,289476,75
6151,288585,1501,288585,288617,l,12,284922,289476,75
6152,288618,1502,288618,288650,l,12,284922,289476,75
6153,288651,1503,288651,288683,l,12,284922,289476,75
6154,288684,1504,288684,288716,l,12,284922,289476,75
6155,288717,1505,288717,288749,l,12,284922,289476,75
6156,288750,1506,288750,288782,l,12,284922,289476,75
6157,288783,1507,288783,288815,l,12,284922,289476,75
6158,288816,1508,288816,288848,l,12,284922,289476,75
6159,288849,1509,288849,288881,l,12,284922,289476,75
6160,288882,1510,288882,288914,l,12,284922,289476,75
6161,288915,1511,288915,288947,l,12,284922,289476,75
6162,288948,1512,288948,288980,l,12,284922,289476,75
6163,288981,1513,288981,289013,l,12,284922,289476,75
6164,289014,1514,289014,289046,l,12,284922,289476,75
6165,289047,1515,289047,289079,l,12,284922,289476,75
6166,289080,1516,289080,289112,l,12,284922,289476,75
6167,289113,1517,289113,289145,l,12,284922,289476,75
6168,289146,1518,289146,289178,l,12,284922,289476,75
6169,289179,1519,289179,289211,l,12,284922,289476,75
6170,289212,1520,289212,289244,l,12,284922,289476,75
6171,289245,1521,289245,289277,l,12,284922,289476,75
6172,289278,1522,289278,289310,r,12,284922,289476,75
6173,289311,1523,289311,289343,r,12,284922,289476,75
6174,289344,1524,289344,289409,l,12,284922,289476,75
6175,289377,1524,289344,289409,l,12,284922,289476,75
6176,289410,1525,289410,289442,l,12,284922,289476,75
6177,289443,1526,289443,289475,l,12,284922,289476,75
6178,289476,,,,,12,284922,289476,75
6179,289509,,,,,,,,
6180,289542,,,,,,,,
6181,289575,,,,,,,,
6182,289608,,,,,,,,
6183,289641,,,,,,,,
6184,289674,,,,,,,,
6185,289707,,,,,,,,
6186,289740,,,,,,,,
6187,289773,,,,,,,,
6188,289806,,,,,,,,
6189,289839,,,,,,,,
6190,289872,,,,,,,,
6191,289905,,,,,,,,
6192,289938,,,,,,,,
6193,289971,,,,,,,,
6194,290004,,,,,,,,
6195,290037,,,,,,,,
6196,290070,,,,,,,,
6197,290103,,,,,,,,
6198,290136,,,,,,,,
6199,290169,,,,,,,,
6200,290202,,,,,,,,
6201,290235,,,,,,,,
6202,290268,,,,,,,,
6203,290301,,,,,,,,
6204,290334,,,,,,,,
6205,290367,,,,,,,,
6206,290400,,,,,,,,
6207,290433,,,,,,,,
6208,290466,,,,,,,,
6209,290499,,,,,,,,
6210,290532,,,,,,,,
6211,290565,,,,,,,,
6212,290598,,,,,,,,
6213,290631,,,,,,,,
6214,290664,,,,,,,,
6215,290697,,,,,,,,
6216,290730,,,,,,,,
6217,290763,,,,,,,,
6218,290796,,,,,,,,
6219,290829,,,,,,,,
6220,290862,,,,,,,,
6221,290895,,,,,,,,
6222,290928,,,,,,,,
6223,290961,,,,,,,,
6224,290994,,,,,,,,
6225,291027,,,,,,,,
6226,291060,,,,,,,,
6227,291093,,,,,,,,
6228,291126,,,,,,,,
6229,291159,,,,,,,,
6230,291192,,,,,,,,
6231,291225,,,,,,,,
6232,291258,,,,,,,,
6233,291291,,,,,,,,
6234,291324,,,,,,,,
6235,291357,,,,,,,,
6236,291390,,,,,,,,
6237,291423,,,,,,,,
6238,291456,,,,,,,,
6239,291489,,,,,,,,
6240,291522,,,,,,,,
6241,291555,,,,,,,,
6242,291588,,,,,,,,
6243,291621,,,,,,,,
6244,291654,,,,,,,,
6245,291687,,,,,,,,
6246,291720,,,,,,,,
6247,291753,,,,,,,,
6248,291786,,,,,,,,
6249,291819,,,,,,,,
6250,291852,,,,,,,,
6251,291885,,,,,,,,
6252,291918,,,,,,,,
6253,291951,,,,,,,,
6254,291984,,,,,,,,
6255,292017,,,,,,,,
6256,292050,,,,,,,,
6257,292083,,,,,,,,
6258,292116,,,,,,,,
6259,292149,,,,,,,,
6260,292182,,,,,,,,
6261,292215,,,,,,,,
6262,292248,,,,,,,,
6263,292281,,,,,,,,
6264,292314,,,,,,,,
6265,292347,,,,,,,,
6266,292380,,,,,,,,
6267,292413,,,,,,,,
6268,292446,,,,,,,,
6269,292479,,,,,,,,
6270,292512,,,,,,,,
6271,292545,,,,,,,,
6272,292578,,,,,,,,
6273,292611,,,,,,,,
6274,292644,,,,,,,,
6275,292677,,,,,,,,
6276,292710,,,,,,,,
6277,292743,,,,,,,,
6278,292776,,,,,,,,
6279,292809,,,,,,,,
6280,292842,,,,,,,,
6281,292875,,,,,,,,
6282,292908,,,,,,,,
6283,292941,,,,,,,,
6284,292974,,,,,,,,
6285,293007,,,,,,,,
6286,293040,,,,,,,,
6287,293073,,,,,,,,
6288,293106,,,,,,,,
6289,293139,,,,,,,,
6290,293172,,,,,,,,
6291,293205,,,,,,,,
6292,293238,,,,,,,,
6293,293271,,,,,,,,
6294,293304,,,,,,,,
6295,293337,,,,,,,,
6296,293370,,,,,,,,
6297,293403,,,,,,,,
6298,293436,,,,,,,,
6299,293469,,,,,,,,
6300,293502,,,,,,,,
6301,293535,,,,,,,,
6302,293568,,,,,,,,
6303,293601,,,,,,,,
6304,293634,,,,,,,,
6305,293667,,,,,,,,
6306,293700,,,,,,,,
6307,293733,,,,,,,,
6308,293766,,,,,,,,
6309,293799,,,,,,,,
6310,293832,,,,,,,,
6311,293865,,,,,,,,
6312,293898,,,,,,,,
6313,293931,,,,,,,,
6314,293964,,,,,,,,
6315,293997,,,,,,,,
6316,294030,,,,,,,,
6317,294063,,,,,,,,
6318,294096,,,,,,,,
6319,294129,,,,,,,,
6320,294162,,,,,,,,
6321,294195,,,,,,,,
6322,294228,,,,,,,,
6323,294261,,,,,,,,
6324,294294,,,,,,,,
6325,294327,,,,,,,,
6326,294360,,,,,,,,
6327,294393,,,,,,,,
6328,294426,,,,,,,,
6329,294459,,,,,,,,
6330,294492,,,,,,,,
6331,294525,,,,,,,,
6332,294558,,,,,,,,
6333,294591,,,,,,,,
6334,294624,,,,,,,,
6335,294657,,,,,,,,
6336,294690,,,,,,,,
6337,294723,,,,,,,,
6338,294756,,,,,,,,
6339,294789,,,,,,,,
6340,294822,,,,,,,,
6341,294855,,,,,,,,
6342,294888,,,,,,,,
6343,294921,,,,,,,,
6344,294954,,,,,,,,
6345,294987,,,,,,,,
6346,295020,,,,,,,,
6347,295053,,,,,,,,
6348,295086,,,,,,,,
6349,295119,,,,,,,,
6350,295152,,,,,,,,
6351,295185,,,,,,,,
6352,295218,,,,,,,,
6353,295251,,,,,,,,
6354,295284,,,,,,,,
6355,295317,,,,,,,,
6356,295350,,,,,,,,
6357,295383,,,,,,,,
6358,295416,,,,,,,,
6359,295449,,,,,,,,
6360,295482,,,,,,,,
6361,295515,,,,,,,,
6362,295548,,,,,,,,
6363,295581,,,,,,,,
6364,295614,,,,,,,,
6365,295647,,,,,,,,
6366,295680,,,,,,,,
6367,295713,,,,,,,,
6368,295746,,,,,,,,
6369,295779,,,,,,,,
6370,295812,,,,,,,,
6371,295845,,,,,,,,
6372,295878,,,,,,,,
6373,295911,,,,,,,,
6374,295944,,,,,,,,
6375,295977,,,,,,,,
6376,296010,,,,,,,,
6377,296043,,,,,,,,
6378,296076,,,,,,,,
6379,296109,,,,,,,,
6380,296142,,,,,,,,
6381,296175,,,,,,,,
6382,296208,,,,,,,,
6383,296241,,,,,,,,
6384,296274,,,,,,,,
6385,296307,,,,,,,,
6386,296340,,,,,,,,
6387,296373,,,,,,,,
6388,296406,,,,,,,,
6389,296439,,,,,,,,
6390,296472,,,,,,,,
6391,296505,,,,,,,,
6392,296538,,,,,,,,
6393,296571,,,,,,,,
6394,296604,,,,,,,,
6395,296637,,,,,,,,
6396,296670,,,,,,,,
6397,296703,,,,,,,,
6398,296736,,,,,,,,
6399,296769,,,,,,,,
6400,296802,,,,,,,,
6401,296835,,,,,,,,
6402,296868,,,,,,,,
6403,296901,,,,,,,,
6404,296934,,,,,,,,
6405,296967,,,,,,,,
6406,297000,,,,,,,,
6407,297033,,,,,,,,
6408,297066,,,,,,,,
6409,297099,,,,,,,,
6410,297132,,,,,,,,
6411,297165,,,,,,,,
6412,297198,,,,,,,,
6413,297231,,,,,,,,
6414,297264,,,,,,,,
6415,297297,,,,,,,,
6416,297330,,,,,,,,
6417,297363,,,,,,,,
6418,297396,,,,,,,,
6419,297429,,,,,,,,
6420,297462,,,,,,,,
6421,297495,,,,,,,,
6422,297528,,,,,,,,
6423,297561,,,,,,,,
6424,297594,,,,,,,,
6425,297627,,,,,,,,
6426,297660,,,,,,,,
6427,297693,,,,,,,,
6428,297726,,,,,,,,
6429,297759,,,,,,,,
6430,297792,,,,,,,,
6431,297825,,,,,,,,
6432,297858,,,,,,,,
6433,297891,,,,,,,,
6434,297924,,,,,,,,
6435,297957,,,,,,,,
6436,297990,,,,,,,,
6437,298023,,,,,,,,
6438,298056,,,,,,,,
6439,298089,,,,,,,,
6440,298122,,,,,,,,
6441,298155,,,,,,,,
6442,298188,,,,,,,,
6443,298221,,,,,,,,
6444,298254,,,,,,,,
6445,298287,,,,,,,,
6446,298320,,,,,,,,
6447,298353,,,,,,,,
6448,298386,,,,,,,,
6449,298419,,,,,,,,
6450,298452,,,,,,,,
6451,298485,,,,,,,,
6452,298518,,,,,,,,
6453,298551,,,,,,,,
6454,298584,,,,,,,,
6455,298617,,,,,,,,
6456,298650,,,,,,,,
6457,298683,,,,,,,,
6458,298716,,,,,,,,
6459,298749,,,,,,,,
6460,298782,,,,,,,,
6461,298815,,,,,,,,
6462,298848,,,,,,,,
6463,298881,,,,,,,,
6464,298914,,,,,,,,
6465,298947,,,,,,,,
6466,298980,,,,,,,,
6467,299013,,,,,,,,
6468,299046,,,,,,,,
6469,299079,,,,,,,,
6470,299112,,,,,,,,
6471,299145,,,,,,,,
6472,299178,,,,,,,,
6473,299211,,,,,,,,
6474,299244,,,,,,,,
6475,299277,,,,,,,,
6476,299310,,,,,,,,
6477,299343,,,,,,,,
6478,299376,,,,,,,,
6479,299409,,,,,,,,
6480,299442,,,,,,,,
6481,299475,,,,,,,,
6482,299508,,,,,,,,
6483,299541,,,,,,,,
6484,299574,,,,,,,,
6485,299607,,,,,,,,
6486,299640,,,,,,,,
6487,299673,,,,,,,,
6488,299706,,,,,,,,
6489,299739,,,,,,,,
6490,299772,,,,,,,,
6491,299805,,,,,,,,
6492,299838,,,,,,,,
6493,299871,,,,,,,,
6494,299904,,,,,,,,
6495,299937,,,,,,,,
6496,299970,,,,,,,,
6497,300003,,,,,,,,
6498,300036,,,,,,,,
6499,300069,,,,,,,,
6500,300102,,,,,,,,
6501,300135,,,,,,,,
6502,300168,,,,,,,,
6503,300201,,,,,,,,
6504,300234,,,,,,,,
6505,300267,,,,,,,,
6506,300300,,,,,,,,
6507,300333,,,,,,,,
6508,300366,,,,,,,,
6509,300399,,,,,,,,
6510,300432,,,,,,,,
6511,300465,,,,,,,,
6512,300498,,,,,,,,
6513,300531,,,,,,,,
6514,300564,,,,,,,,
6515,300597,,,,,,,,
6516,300630,,,,,,,,
6517,300663,,,,,,,,
6518,300696,,,,,,,,
6519,300729,,,,,,,,
6520,300762,,,,,,,,
6521,300795,,,,,,,,
6522,300828,,,,,,,,
6523,300861,,,,,,,,
6524,300894,,,,,,,,
6525,300927,,,,,,,,
6526,300960,,,,,,,,
6527,300993,,,,,,,,
6528,301026,,,,,,,,
6529,301059,,,,,,,,
6530,301092,,,,,,,,
6531,301125,,,,,,,,
6532,301158,,,,,,,,
6533,301191,,,,,,,,
6534,301224,,,,,,,,
6535,301257,,,,,,,,
6536,301290,,,,,,,,
6537,301323,,,,,,,,
6538,301356,,,,,,,,
6539,301389,,,,,,,,
6540,301422,,,,,,,,
6541,301455,,,,,,,,
6542,301488,,,,,,,,
6543,301521,,,,,,,,
6544,301554,,,,,,,,
6545,301587,,,,,,,,
6546,301620,,,,,,,,
6547,301653,,,,,,,,
6548,301686,,,,,,,,
6549,301719,,,,,,,,
6550,301752,,,,,,,,
6551,301785,,,,,,,,
6552,301818,,,,,,,,
6553,301851,,,,,,,,
6554,301884,,,,,,,,
6555,301917,,,,,,,,
6556,301950,,,,,,,,
6557,301983,,,,,,,,
6558,302016,,,,,,,,
6559,302049,,,,,,,,
6560,302082,,,,,,,,
6561,302115,,,,,,,,
6562,302148,,,,,,,,
6563,302181,,,,,,,,
6564,302214,,,,,,,,
6565,302247,,,,,,,,
6566,302280,,,,,,,,
6567,302313,,,,,,,,
6568,302346,,,,,,,,
6569,302379,,,,,,,,
6570,302412,,,,,,,,
6571,302445,,,,,,,,
6572,302478,,,,,,,,
6573,302511,,,,,,,,
6574,302544,,,,,,,,
6575,302577,,,,,,,,
6576,302610,,,,,,,,
6577,302643,,,,,,,,
6578,302676,,,,,,,,
6579,302709,,,,,,,,
6580,302742,,,,,,,,
6581,302775,,,,,,,,
6582,302808,,,,,,,,
6583,302841,,,,,,,,
6584,302874,,,,,,,,
6585,302907,,,,,,,,
6586,302940,,,,,,,,
6587,302973,,,,,,,,
6588,303006,,,,,,,,
6589,303039,,,,,,,,
6590,303072,,,,,,,,
6591,303105,,,,,,,,
6592,303138,,,,,,,,
6593,303171,,,,,,,,
6594,303204,,,,,,,,
6595,303237,,,,,,,,
6596,303270,,,,,,,,
6597,303303,,,,,,,,
6598,303336,,,,,,,,
6599,303369,,,,,,,,
6600,303402,,,,,,,,
6601,303435,,,,,,,,
6602,303468,,,,,,,,
6603,303501,,,,,,,,
6604,303534,,,,,,,,
6605,303567,,,,,,,,
6606,303600,,,,,,,,
6607,303633,,,,,,,,
6608,303666,,,,,,,,
6609,303699,,,,,,,,
6610,303732,,,,,,,,
6611,303765,,,,,,,,
6612,303798,,,,,,,,
6613,303831,,,,,,,,
6614,303864,,,,,,,,
6615,303897,,,,,,,,
6616,303930,,,,,,,,
6617,303963,,,,,,,,
6618,303996,,,,,,,,
6619,304029,,,,,,,,
6620,304062,,,,,,,,
6621,304095,,,,,,,,
6622,304128,,,,,,,,
6623,304161,,,,,,,,
6624,304194,,,,,,,,
6625,304227,,,,,,,,
6626,304260,,,,,,,,
6627,304293,,,,,,,,
6628,304326,,,,,,,,
6629,304359,,,,,,,,
6630,304392,,,,,,,,
6631,304425,,,,,,,,
6632,304458,,,,,,,,
6633,304491,,,,,,,,
6634,304524,,,,,,,,
6635,304557,,,,,,,,
6636,304590,,,,,,,,
6637,304623,,,,,,,,
6638,304656,,,,,,,,
6639,304689,,,,,,,,
6640,304722,,,,,,,,
6641,304755,,,,,,,,
6642,304788,,,,,,,,
6643,304821,,,,,,,,
6644,304854,,,,,,,,
6645,304887,,,,,,,,
6646,304920,,,,,,,,
6647,304953,,,,,,,,
6648,304986,,,,,,,,
6649,305019,,,,,,,,
6650,305052,,,,,,,,
6651,305085,,,,,,,,
6652,305118,,,,,,,,
6653,305151,,,,,,,,
6654,305184,,,,,,,,
6655,305217,,,,,,,,
6656,305250,,,,,,,,
6657,305283,,,,,,,,
6658,305316,,,,,,,,
6659,305349,,,,,,,,
6660,305382,,,,,,,,
6661,305415,,,,,,,,
6662,305448,,,,,,,,
6663,305481,,,,,,,,
6664,305514,,,,,,,,
6665,305547,,,,,,,,
6666,305580,,,,,,,,
6667,305613,,,,,,,,
6668,305646,,,,,,,,
6669,305679,,,,,,,,
6670,305712,,,,,,,,
6671,305745,,,,,,,,
6672,305778,,,,,,,,
6673,305811,,,,,,,,
6674,305844,,,,,,,,
6675,305877,,,,,,,,
6676,305910,,,,,,,,
6677,305943,,,,,,,,
6678,305976,,,,,,,,
6679,306009,,,,,,,,
6680,306042,,,,,,,,
6681,306075,,,,,,,,
6682,306108,,,,,,,,
6683,306141,,,,,,,,
6684,306174,,,,,,,,
6685,306207,,,,,,,,
6686,306240,,,,,,,,
6687,306273,,,,,,,,
6688,306306,,,,,,,,
6689,306339,,,,,,,,
6690,306372,,,,,,,,
6691,306405,,,,,,,,
6692,306438,,,,,,,,
6693,306471,,,,,,,,
6694,306504,,,,,,,,
6695,306537,,,,,,,,
6696,306570,,,,,,,,
6697,306603,,,,,,,,
6698,306636,,,,,,,,
6699,306669,,,,,,,,
6700,306702,,,,,,,,
6701,306735,,,,,,,,
6702,306768,,,,,,,,
6703,306801,,,,,,,,
6704,306834,,,,,,,,
6705,306867,,,,,,,,
6706,306900,,,,,,,,
6707,306933,,,,,,,,
6708,306966,,,,,,,,
6709,306999,,,,,,,,
6710,307032,,,,,,,,
6711,307065,,,,,,,,
6712,307098,,,,,,,,
6713,307131,,,,,,,,
6714,307164,,,,,,,,
6715,307197,,,,,,,,
6716,307230,,,,,,,,
6717,307263,,,,,,,,
6718,307296,,,,,,,,
6719,307329,,,,,13,307329,311850,275
6720,307362,,,,,13,307329,311850,275
6721,307395,,,,,13,307329,311850,275
6722,307428,,,,,13,307329,311850,275
6723,307461,,,,,13,307329,311850,275
6724,307494,,,,,13,307329,311850,275
6725,307527,,,,,13,307329,311850,275
6726,307560,,,,,13,307329,311850,275
6727,307593,,,,,13,307329,311850,275
6728,307626,1527,307626,307658,l,13,307329,311850,275
6729,307659,1528,307659,307691,l,13,307329,311850,275
6730,307692,1529,307692,307724,l,13,307329,311850,275
6731,307725,1530,307725,307757,l,13,307329,311850,275
6732,307758,1531,307758,307790,l,13,307329,311850,275
6733,307791,1532,307791,307823,m,13,307329,311850,275
6734,307824,1533,307824,307856,m,13,307329,311850,275
6735,307857,1534,307857,307889,m,13,307329,311850,275
6736,307890,1535,307890,307922,m,13,307329,311850,275
6737,307923,1536,307923,307955,m,13,307329,311850,275
6738,307956,1537,307956,307988,m,13,307329,311850,275
6739,307989,1538,307989,308021,m,13,307329,311850,275
6740,308022,1539,308022,308054,m,13,307329,311850,275
6741,308055,1540,308055,308087,m,13,307329,311850,275
6742,308088,1541,308088,308120,m,13,307329,311850,275
6743,308121,1542,308121,308153,m,13,307329,311850,275
6744,308154,1543,308154,308186,m,13,307329,311850,275
6745,308187,1544,308187,308219,m,13,307329,311850,275
6746,308220,1545,308220,308252,m,13,307329,311850,275
6747,308253,1546,308253,308285,m,13,307329,311850,275
6748,308286,1547,308286,308318,i,13,307329,311850,275
6749,308319,1548,308319,308351,l,13,307329,311850,275
6750,308352,1549,308352,308384,l,13,307329,311850,275
6751,308385,1550,308385,308417,l,13,307329,311850,275
6752,308418,1551,308418,308450,l,13,307329,311850,275
6753,308451,1552,308451,308483,l,13,307329,311850,275
6754,308484,1553,308484,308516,l,13,307329,311850,275
6755,308517,1554,308517,308549,l,13,307329,311850,275
6756,308550,1555,308550,308582,l,13,307329,311850,275
6757,308583,1556,308583,308615,l,13,307329,311850,275
6758,308616,1557,308616,308648,l,13,307329,311850,275
6759,308649,1558,308649,308681,l,13,307329,311850,275
6760,308682,1559,308682,308714,l,13,307329,311850,275
6761,308715,1560,308715,308747,l,13,307329,311850,275
6762,308748,1561,308748,308780,l,13,307329,311850,275
6763,308781,1562,308781,308813,l,13,307329,311850,275
6764,308814,1563,308814,308846,l,13,307329,311850,275
6765,308847,1564,308847,308879,l,13,307329,311850,275
6766,308880,1565,308880,308912,l,13,307329,311850,275
6767,308913,1566,308913,308945,l,13,307329,311850,275
6768,308946,1567,308946,308978,l,13,307329,311850,275
6769,308979,1568,308979,309011,l,13,307329,311850,275
6770,309012,1569,309012,309044,n,13,307329,311850,275
6771,309045,1570,309045,309077,n,13,307329,311850,275
6772,309078,1571,309078,309110,n,13,307329,311850,275
6773,309111,1572,309111,309143,n,13,307329,311850,275
6774,309144,1573,309144,309176,n,13,307329,311850,275
6775,309177,1574,309177,309209,n,13,307329,311850,275
6776,309210,1575,309210,309242,n,13,307329,311850,275
6777,309243,1576,309243,309275,n,13,307329,311850,275
6778,309276,1577,309276,309308,n,13,307329,311850,275
6779,309309,1578,309309,309341,n,13,307329,311850,275
6780,309342,1579,309342,309374,n,13,307329,311850,275
6781,309375,1580,309375,309407,n,13,307329,311850,275
6782,309408,1581,309408,309440,n,13,307329,311850,275
6783,309441,1582,309441,309473,n,13,307329,311850,275
6784,309474,1583,309474,309506,n,13,307329,311850,275
6785,309507,1584,309507,309539,n,13,307329,311850,275
6786,309540,1585,309540,309572,n,13,307329,311850,275
6787,309573,1586,309573,309605,n,13,307329,311850,275
6788,309606,1587,309606,309638,n,13,307329,311850,275
6789,309639,1588,309639,309671,n,13,307329,311850,275
6790,309672,1589,309672,309704,n,13,307329,311850,275
6791,309705,1590,309705,309737,n,13,307329,311850,275
6792,309738,1591,309738,309770,n,13,307329,311850,275
6793,309771,1592,309771,309803,n,13,307329,311850,275
6794,309804,1593,309804,309836,n,13,307329,311850,275
6795,309837,1594,309837,309869,n,13,307329,311850,275
6796,309870,1595,309870,309902,n,13,307329,311850,275
6797,309903,1596,309903,309935,n,13,307329,311850,275
6798,309936,1597,309936,309968,n,13,307329,311850,275
6799,309969,1598,309969,310001,n,13,307329,311850,275
6800,310002,1599,310002,310034,n,13,307329,311850,275
6801,310035,1600,310035,310067,n,13,307329,311850,275
6802,310068,1601,310068,310100,n,13,307329,311850,275
6803,310101,1602,310101,310133,n,13,307329,311850,275
6804,310134,1603,310134,310166,n,13,307329,311850,275
6805,310167,1604,310167,310199,n,13,307329,311850,275
6806,310200,1605,310200,310232,n,13,307329,311850,275
6807,310233,1606,310233,310265,n,13,307329,311850,275
6808,310266,1607,310266,310298,n,13,307329,311850,275
6809,310299,1608,310299,310331,n,13,307329,311850,275
6810,310332,1609,310332,310364,n,13,307329,311850,275
6811,310365,1610,310365,310397,n,13,307329,311850,275
6812,310398,1611,310398,310430,n,13,307329,311850,275
6813,310431,1612,310431,310463,n,13,307329,311850,275
6814,310464,1613,310464,310496,n,13,307329,311850,275
6815,310497,1614,310497,310529,n,13,307329,311850,275
6816,310530,1615,310530,310562,n,13,307329,311850,275
6817,310563,1616,310563,310595,n,13,307329,311850,275
6818,310596,1617,310596,310628,n,13,307329,311850,275
6819,310629,1618,310629,310661,n,13,307329,311850,275
6820,310662,1619,310662,310694,n,13,307329,311850,275
6821,310695,1620,310695,310727,n,13,307329,311850,275
6822,310728,1621,310728,310760,n,13,307329,311850,275
6823,310761,1622,310761,310793,n,13,307329,311850,275
6824,310794,1623,310794,310826,n,13,307329,311850,275
6825,310827,1624,310827,310859,n,13,307329,311850,275
6826,310860,1625,310860,310892,n,13,307329,311850,275
6827,310893,1626,310893,310925,n,13,307329,311850,275
6828,310926,1627,310926,310958,n,13,307329,311850,275
6829,310959,1628,310959,310991,n,13,307329,311850,275
6830,310992,1629,310992,311024,n,13,307329,311850,275
6831,311025,1630,311025,311057,n,13,307329,311850,275
6832,311058,1631,311058,311090,l,13,307329,311850,275
6833,311091,1632,311091,311123,l,13,307329,311850,275
6834,311124,1633,311124,311156,l,13,307329,311850,275
6835,311157,1634,311157,311189,l,13,307329,311850,275
6836,311190,1635,311190,311222,l,13,307329,311850,275
6837,311223,1636,311223,311255,l,13,307329,311850,275
6838,311256,1637,311256,311288,l,13,307329,311850,275
6839,311289,1638,311289,311321,l,13,307329,311850,275
6840,311322,1639,311322,311354,l,13,307329,311850,275
6841,311355,1640,311355,311387,l,13,307329,311850,275
6842,311388,1641,311388,311420,l,13,307329,311850,275
6843,311421,1642,311421,311453,l,13,307329,311850,275
6844,311454,1643,311454,311486,l,13,307329,311850,275
6845,311487,1644,311487,311519,l,13,307329,311850,275
6846,311520,1645,311520,311552,l,13,307329,311850,275
6847,311553,1646,311553,311585,l,13,307329,311850,275
6848,311586,1647,311586,311618,l,13,307329,311850,275
