frameNumber,time,gazeOrdinal,gazeOnsetTime,gazeOffsetTime,POI_lable,trialNumber,trialOnset,trialOffset,targetNumber
7191,337570,1547,337552,337585,r,13,336702,341258,36
7192,337603,1548,337586,337619,r,13,336702,341258,36
7193,337636,1549,337620,337653,r,13,336702,341258,36
7194,337669,1550,337654,337687,n,13,336702,341258,36
7195,337702,1551,337688,337721,n,13,336702,341258,36
7196,337735,1552,337722,337755,n,13,336702,341258,36
7197,337768,1553,337756,337789,n,13,336702,341258,36
7198,337801,1554,337790,337823,n,13,336702,341258,36
7199,337834,1555,337824,337857,n,13,336702,341258,36
7200,337867,1556,337858,337891,n,13,336702,341258,36
7201,337900,1557,337892,337925,n,13,336702,341258,36
7202,337933,1558,337926,337959,n,13,336702,341258,36
7203,337966,1559,337960,337993,n,13,336702,341258,36
7204,337999,1560,337994,338027,n,13,336702,341258,36
7205,338032,1561,338028,338061,n,13,336702,341258,36
7206,338065,1562,338062,338095,n,13,336702,341258,36
7207,338098,1563,338096,338129,n,13,336702,341258,36
7208,338131,1564,338130,338163,n,13,336702,341258,36
7209,338164,1565,338164,338197,n,13,336702,341258,36
7210,338197,1565,338164,338197,n,13,336702,341258,36
7211,338230,1566,338198,338231,n,13,336702,341258,36
7212,338263,1567,338232,338265,n,13,336702,341258,36
7213,338296,1568,338266,338333,n,13,336702,341258,36
7214,338329,1568,338266,338333,n,13,336702,341258,36
7215,338362,1569,338334,338367,n,13,336702,341258,36
7216,338395,1570,338368,338401,n,13,336702,341258,36
7217,338428,1571,338402,338435,n,13,336702,341258,36
7218,338461,1572,338436,338469,n,13,336702,341258,36
7219,338494,1573,338470,338503,n,13,336702,341258,36
7220,338527,1574,338504,338537,n,13,336702,341258,36
7221,338560,1575,338538,338571,n,13,336702,341258,36
7222,338593,1576,338572,338605,n,13,336702,341258,36
7223,338626,1577,338606,338639,n,13,336702,341258,36
7224,338659,1578,338640,338673,n,13,336702,341258,36
7225,338692,1579,338674,338707,n,13,336702,341258,36
7226,338725,1580,338708,338741,n,13,336702,341258,36
7227,338758,1581,338742,338775,n,13,336702,341258,36
7228,338791,1582,338776,338809,n,13,336702,341258,36
7229,338824,1583,338810,338843,n,13,336702,341258,36
7230,338857,1584,338844,338877,n,13,336702,341258,36
7231,338890,1585,338878,338911,n,13,336702,341258,36
7232,338923,1586,338912,338945,n,13,336702,341258,36
7233,338956,1587,338946,338979,n,13,336702,341258,36
7234,338989,1588,338980,339013,n,13,336702,341258,36
7235,339022,1589,339014,339047,n,13,336702,341258,36
7236,339055,1590,339048,339081,n,13,336702,341258,36
7237,339088,1591,339082,339115,n,13,336702,341258,36
7238,339121,1592,339116,339149,n,13,336702,341258,36
7239,339154,1593,339150,339183,n,13,336702,341258,36
7240,339187,1594,339184,339217,n,13,336702,341258,36
7241,339220,1595,339218,339251,n,13,336702,341258,36
7242,339253,1596,339252,339285,n,13,336702,341258,36
7243,339286,1597,339286,339319,n,13,336702,341258,36
7244,339319,1597,339286,339319,n,13,336702,341258,36
7245,339352,1598,339320,339353,n,13,336702,341258,36
7246,339385,1599,339354,339387,n,13,336702,341258,36
7247,339418,1600,339388,339421,n,13,336702,341258,36
7248,339451,1601,339422,339455,n,13,336702,341258,36
7249,339484,1602,339456,339489,n,13,336702,341258,36
7250,339517,1603,339490,339523,n,13,336702,341258,36
7251,339550,1604,339524,339557,n,13,336702,341258,36
7252,339583,1605,339558,339591,n,13,336702,341258,36
7253,339616,1606,339592,339625,n,13,336702,341258,36
7254,339649,1607,339626,339659,n,13,336702,341258,36
7255,339682,1608,339660,339693,n,13,336702,341258,36
7256,339715,1609,339694,339727,n,13,336702,341258,36
7257,339748,1610,339728,339761,n,13,336702,341258,36
7258,339781,1611,339762,339795,n,13,336702,341258,36
7259,339814,1612,339796,339829,n,13,336702,341258,36
7260,339847,1613,339830,339863,n,13,336702,341258,36
7261,339880,1614,339864,339897,n,13,336702,341258,36
7262,339913,1615,339898,339931,n,13,336702,341258,36
7263,339946,1616,339932,339965,n,13,336702,341258,36
7264,339979,1617,339966,339999,n,13,336702,341258,36
7265,340012,1618,340000,340033,n,13,336702,341258,36
7266,340045,1619,340034,340067,n,13,336702,341258,36
7267,340078,1620,340068,340101,n,13,336702,341258,36
7268,340111,1621,340102,340135,n,13,336702,341258,36
7269,340144,1622,340136,340169,n,13,336702,341258,36
7270,340177,1623,340170,340203,n,13,336702,341258,36
7271,340210,1624,340204,340237,n,13,336702,341258,36
7272,340243,1625,340238,340271,n,13,336702,341258,36
7273,340276,1626,340272,340305,n,13,336702,341258,36
7274,340309,1627,340306,340339,n,13,336702,341258,36
7275,340342,1628,340340,340373,n,13,336702,341258,36
7276,340375,1629,340374,340407,l,13,336702,341258,36
7277,340408,1630,340408,340441,l,13,336702,341258,36
7278,340441,1630,340408,340441,l,13,336702,341258,36
7279,340474,1631,340442,340475,l,13,336702,341258,36
7280,340507,1632,340476,340509,l,13,336702,341258,36
7281,340540,1633,340510,340543,l,13,336702,341258,36
7282,340573,1634,340544,340577,l,13,336702,341258,36
7283,340606,1635,340578,340611,l,13,336702,341258,36
7284,340639,1636,340612,340645,i,13,336702,341258,36
7285,340672,1637,340646,340679,r,13,336702,341258,36
7286,340705,1638,340680,340713,r,13,336702,341258,36
7287,340738,1639,340714,340747,r,13,336702,341258,36
7288,340771,1640,340748,340781,r,13,336702,341258,36
7289,340804,1641,340782,340815,r,13,336702,341258,36
7290,340837,1642,340816,340849,r,13,336702,341258,36
7291,340870,1643,340850,340883,r,13,336702,341258,36
7292,340903,1644,340884,340917,r,13,336702,341258,36
7293,340936,1645,340918,340951,r,13,336702,341258,36
7294,340969,1646,340952,340985,r,13,336702,341258,36
7295,341002,1647,340986,341019,r,13,336702,341258,36
7296,341035,1648,341020,341053,r,13,336702,341258,36
7297,341068,1649,341054,341087,r,13,336702,341258,36
7298,341101,1650,341088,341121,r,13,336702,341258,36
7299,341134,1651,341122,341155,r,13,336702,341258,36
7300,341167,1652,341156,341189,r,13,336702,341258,36
7301,341200,1653,341190,341223,r,13,336702,341258,36
7302,341233,1654,341224,341257,r,13,336702,341258,36
7622,351793,1655,351764,351797,r,14,351526,356082,368
7623,351826,1656,351798,351831,m,14,351526,356082,368
7624,351859,1657,351832,351865,m,14,351526,356082,368
7625,351892,1658,351866,351899,i,14,351526,356082,368
7626,351925,1659,351900,351933,i,14,351526,356082,368
7627,351958,1660,351934,351967,r,14,351526,356082,368
7628,351991,1661,351968,352001,r,14,351526,356082,368
7629,352024,1662,352002,352035,r,14,351526,356082,368
7630,352057,1663,352036,352069,r,14,351526,356082,368
7631,352090,1664,352070,352103,r,14,351526,356082,368
7632,352123,1665,352104,352137,r,14,351526,356082,368
7633,352156,1666,352138,352171,r,14,351526,356082,368
7634,352189,1667,352172,352205,r,14,351526,356082,368
7635,352222,1668,352206,352239,r,14,351526,356082,368
7636,352255,1669,352240,352273,r,14,351526,356082,368
7637,352288,1670,352274,352307,r,14,351526,356082,368
7638,352321,1671,352308,352341,n,14,351526,356082,368
7639,352354,1672,352342,352375,n,14,351526,356082,368
7640,352387,1673,352376,352409,n,14,351526,356082,368
7641,352420,1674,352410,352443,n,14,351526,356082,368
7642,352453,1675,352444,352477,n,14,351526,356082,368
7643,352486,1676,352478,352511,n,14,351526,356082,368
7644,352519,1677,352512,352545,n,14,351526,356082,368
7645,352552,1678,352546,352579,n,14,351526,356082,368
7646,352585,1679,352580,352613,n,14,351526,356082,368
7647,352618,1680,352614,352647,n,14,351526,356082,368
7648,352651,1681,352648,352681,n,14,351526,356082,368
7649,352684,1682,352682,352715,n,14,351526,356082,368
7650,352717,1683,352716,352749,n,14,351526,356082,368
7651,352750,1684,352750,352783,n,14,351526,356082,368
7652,352783,1684,352750,352783,n,14,351526,356082,368
7653,352816,1685,352784,352817,n,14,351526,356082,368
7654,352849,1686,352818,352851,n,14,351526,356082,368
7655,352882,1687,352852,352885,n,14,351526,356082,368
7656,352915,1688,352886,352919,n,14,351526,356082,368
7657,352948,1689,352920,352953,n,14,351526,356082,368
7658,352981,1690,352954,352987,n,14,351526,356082,368
7659,353014,1691,352988,353021,n,14,351526,356082,368
7660,353047,1692,353022,353055,n,14,351526,356082,368
7661,353080,1693,353056,353089,n,14,351526,356082,368
7662,353113,1694,353090,353123,n,14,351526,356082,368
7663,353146,1695,353124,353157,n,14,351526,356082,368
7664,353179,1696,353158,353191,n,14,351526,356082,368
7665,353212,1697,353192,353225,n,14,351526,356082,368
7666,353245,1698,353226,353259,n,14,351526,356082,368
7667,353278,1699,353260,353293,n,14,351526,356082,368
7668,353311,1700,353294,353327,n,14,351526,356082,368
7669,353344,1701,353328,353361,n,14,351526,356082,368
7670,353377,1702,353362,353395,n,14,351526,356082,368
7671,353410,1703,353396,353429,n,14,351526,356082,368
7672,353443,1704,353430,353463,n,14,351526,356082,368
7673,353476,1705,353464,353497,n,14,351526,356082,368
7674,353509,1706,353498,353531,n,14,351526,356082,368
7675,353542,1707,353532,353565,n,14,351526,356082,368
7676,353575,1708,353566,353599,n,14,351526,356082,368
7677,353608,1709,353600,353633,r,14,351526,356082,368
7678,353641,1710,353634,353667,r,14,351526,356082,368
7679,353674,1711,353668,353701,r,14,351526,356082,368
7680,353707,1712,353702,353735,r,14,351526,356082,368
7681,353740,1713,353736,353769,r,14,351526,356082,368
7682,353773,1714,353770,353803,r,14,351526,356082,368
7683,353806,1715,353804,353837,r,14,351526,356082,368
7684,353839,1716,353838,353871,i,14,351526,356082,368
7685,353872,1717,353872,353905,m,14,351526,356082,368
7686,353905,1717,353872,353905,m,14,351526,356082,368
7687,353938,1718,353906,353939,m,14,351526,356082,368
7688,353971,1719,353940,353973,m,14,351526,356082,368
7689,354004,1720,353974,354007,m,14,351526,356082,368
7690,354037,1721,354008,354041,i,14,351526,356082,368
7691,354070,1722,354042,354075,l,14,351526,356082,368
7692,354103,1723,354076,354109,l,14,351526,356082,368
7693,354136,1724,354110,354143,l,14,351526,356082,368
7694,354169,1725,354144,354177,i,14,351526,356082,368
7695,354202,1726,354178,354211,m,14,351526,356082,368
7696,354235,1727,354212,354245,m,14,351526,356082,368
7697,354268,1728,354246,354279,m,14,351526,356082,368
7698,354301,1729,354280,354313,m,14,351526,356082,368
7699,354334,1730,354314,354347,m,14,351526,356082,368
7700,354367,1731,354348,354381,m,14,351526,356082,368
7701,354400,1732,354382,354415,m,14,351526,356082,368
7702,354433,1733,354416,354449,m,14,351526,356082,368
7703,354466,1734,354450,354483,m,14,351526,356082,368
7704,354499,1735,354484,354517,m,14,351526,356082,368
7705,354532,1736,354518,354551,m,14,351526,356082,368
7706,354565,1737,354552,354585,m,14,351526,356082,368
7707,354598,1738,354586,354619,m,14,351526,356082,368
7708,354631,1739,354620,354653,m,14,351526,356082,368
7709,354664,1740,354654,354687,m,14,351526,356082,368
7710,354697,1741,354688,354721,m,14,351526,356082,368
7711,354730,1742,354722,354755,m,14,351526,356082,368
7712,354763,1743,354756,354789,m,14,351526,356082,368
7713,354796,1744,354790,354823,m,14,351526,356082,368
7714,354829,1745,354824,354857,m,14,351526,356082,368
7715,354862,1746,354858,354891,m,14,351526,356082,368
7716,354895,1747,354892,354925,n,14,351526,356082,368
7717,354928,1748,354926,354959,n,14,351526,356082,368
7718,354961,1749,354960,354993,n,14,351526,356082,368
7719,354994,1750,354994,355027,n,14,351526,356082,368
7720,355027,1750,354994,355027,n,14,351526,356082,368
7721,355060,1751,355028,355061,n,14,351526,356082,368
7722,355093,1752,355062,355095,n,14,351526,356082,368
7723,355126,1753,355096,355129,n,14,351526,356082,368
7724,355159,1754,355130,355163,n,14,351526,356082,368
7725,355192,1755,355164,355197,n,14,351526,356082,368
7726,355225,1756,355198,355231,n,14,351526,356082,368
7727,355258,1757,355232,355265,n,14,351526,356082,368
7728,355291,1758,355266,355299,n,14,351526,356082,368
7729,355324,1759,355300,355333,n,14,351526,356082,368
7730,355357,1760,355334,355367,n,14,351526,356082,368
7731,355390,1761,355368,355401,n,14,351526,356082,368
7732,355423,1762,355402,355435,n,14,351526,356082,368
7733,355456,1763,355436,355469,n,14,351526,356082,368
7734,355489,1764,355470,355503,n,14,351526,356082,368
7735,355522,1765,355504,355537,n,14,351526,356082,368
7736,355555,1766,355538,355571,n,14,351526,356082,368
7737,355588,1767,355572,355605,n,14,351526,356082,368
7738,355621,1768,355606,355639,n,14,351526,356082,368
7739,355654,1769,355640,355673,n,14,351526,356082,368
7740,355687,1770,355674,355707,n,14,351526,356082,368
7741,355720,1771,355708,355741,n,14,351526,356082,368
7742,355753,1772,355742,355775,n,14,351526,356082,368
7743,355786,1773,355776,355809,n,14,351526,356082,368
7744,355819,1774,355810,355843,n,14,351526,356082,368
7745,355852,1775,355844,355877,n,14,351526,356082,368
7746,355885,1776,355878,355911,n,14,351526,356082,368
7747,355918,1777,355912,355945,n,14,351526,356082,368
7748,355951,1778,355946,355979,n,14,351526,356082,368
7749,355984,1779,355980,356013,n,14,351526,356082,368
7750,356017,1780,356014,356047,n,14,351526,356082,368
7751,356050,1781,356048,356081,n,14,351526,356082,368
8135,368722,1782,368696,368729,i,15,368594,373116,275
8136,368755,1783,368730,368763,i,15,368594,373116,275
8137,368788,1784,368764,368797,i,15,368594,373116,275
8138,368821,1785,368798,368831,r,15,368594,373116,275
8139,368854,1786,368832,368865,r,15,368594,373116,275
8140,368887,1787,368866,368899,r,15,368594,373116,275
8141,368920,1788,368900,368933,r,15,368594,373116,275
8142,368953,1789,368934,368967,r,15,368594,373116,275
8143,368986,1790,368968,369001,r,15,368594,373116,275
8144,369019,1791,369002,369035,i,15,368594,373116,275
8145,369052,1792,369036,369069,i,15,368594,373116,275
8146,369085,1793,369070,369103,i,15,368594,373116,275
8147,369118,1794,369104,369137,i,15,368594,373116,275
8148,369151,1795,369138,369171,i,15,368594,373116,275
8149,369184,1796,369172,369239,i,15,368594,373116,275
8150,369217,1796,369172,369239,i,15,368594,373116,275
8151,369250,1797,369240,369273,i,15,368594,373116,275
8152,369283,1798,369274,369307,i,15,368594,373116,275
8153,369316,1799,369308,369341,i,15,368594,373116,275
8154,369349,1800,369342,369375,i,15,368594,373116,275
8155,369382,1801,369376,369409,i,15,368594,373116,275
8156,369415,1802,369410,369443,r,15,368594,373116,275
8157,369448,1803,369444,369511,r,15,368594,373116,275
8158,369481,1803,369444,369511,r,15,368594,373116,275
8159,369514,1804,369512,369545,i,15,368594,373116,275
8160,369547,1805,369546,369579,r,15,368594,373116,275
8161,369580,1806,369580,369613,n,15,368594,373116,275
8162,369613,1806,369580,369613,n,15,368594,373116,275
8163,369646,1807,369614,369647,n,15,368594,373116,275
8164,369679,1808,369648,369681,n,15,368594,373116,275
8165,369712,1809,369682,369715,n,15,368594,373116,275
8166,369745,1810,369716,369749,n,15,368594,373116,275
8167,369778,1811,369750,369783,n,15,368594,373116,275
8168,369811,1812,369784,369817,n,15,368594,373116,275
8169,369844,1813,369818,369851,n,15,368594,373116,275
8170,369877,1814,369852,369885,n,15,368594,373116,275
8171,369910,1815,369886,369919,n,15,368594,373116,275
8172,369943,1816,369920,369953,n,15,368594,373116,275
8173,369976,1817,369954,369987,n,15,368594,373116,275
8174,370009,1818,369988,370021,n,15,368594,373116,275
8175,370042,1819,370022,370055,n,15,368594,373116,275
8176,370075,1820,370056,370089,n,15,368594,373116,275
8177,370108,1821,370090,370123,n,15,368594,373116,275
8178,370141,1822,370124,370157,n,15,368594,373116,275
8179,370174,1823,370158,370191,n,15,368594,373116,275
8180,370207,1824,370192,370225,n,15,368594,373116,275
8181,370240,1825,370226,370259,n,15,368594,373116,275
8182,370273,1826,370260,370293,n,15,368594,373116,275
8183,370306,1827,370294,370327,n,15,368594,373116,275
8184,370339,1828,370328,370361,n,15,368594,373116,275
8185,370372,1829,370362,370395,n,15,368594,373116,275
8186,370405,1830,370396,370429,n,15,368594,373116,275
8187,370438,1831,370430,370463,n,15,368594,373116,275
8188,370471,1832,370464,370497,n,15,368594,373116,275
8189,370504,1833,370498,370531,n,15,368594,373116,275
8190,370537,1834,370532,370565,n,15,368594,373116,275
8191,370570,1835,370566,370599,n,15,368594,373116,275
8192,370603,1836,370600,370633,n,15,368594,373116,275
8193,370636,1837,370634,370667,r,15,368594,373116,275
8194,370669,1838,370668,370701,r,15,368594,373116,275
8195,370702,1839,370702,370735,r,15,368594,373116,275
8196,370735,1839,370702,370735,r,15,368594,373116,275
8197,370768,1840,370736,370769,r,15,368594,373116,275
8198,370801,1841,370770,370803,r,15,368594,373116,275
8199,370834,1842,370804,370837,r,15,368594,373116,275
8200,370867,1843,370838,370871,r,15,368594,373116,275
8201,370900,1844,370872,370905,r,15,368594,373116,275
8202,370933,1845,370906,370939,r,15,368594,373116,275
8203,370966,1846,370940,370973,r,15,368594,373116,275
8204,370999,1847,370974,371007,r,15,368594,373116,275
8205,371032,1848,371008,371041,r,15,368594,373116,275
8206,371065,1849,371042,371075,r,15,368594,373116,275
8207,371098,1850,371076,371109,r,15,368594,373116,275
8208,371131,1851,371110,371143,r,15,368594,373116,275
8209,371164,1852,371144,371177,n,15,368594,373116,275
8210,371197,1853,371178,371211,n,15,368594,373116,275
8211,371230,1854,371212,371245,n,15,368594,373116,275
8212,371263,1855,371246,371279,n,15,368594,373116,275
8213,371296,1856,371280,371313,n,15,368594,373116,275
8214,371329,1857,371314,371347,n,15,368594,373116,275
8215,371362,1858,371348,371381,n,15,368594,373116,275
8216,371395,1859,371382,371415,n,15,368594,373116,275
8217,371428,1860,371416,371449,n,15,368594,373116,275
8218,371461,1861,371450,371483,n,15,368594,373116,275
8219,371494,1862,371484,371517,n,15,368594,373116,275
8220,371527,1863,371518,371551,r,15,368594,373116,275
8221,371560,1864,371552,371585,m,15,368594,373116,275
8222,371593,1865,371586,371619,m,15,368594,373116,275
8223,371626,1866,371620,371653,i,15,368594,373116,275
8224,371659,1867,371654,371687,r,15,368594,373116,275
8225,371692,1868,371688,371721,i,15,368594,373116,275
8226,371725,1869,371722,371755,i,15,368594,373116,275
8227,371758,1870,371756,371789,i,15,368594,373116,275
8228,371791,1871,371790,371823,i,15,368594,373116,275
8229,371824,1872,371824,371857,i,15,368594,373116,275
8230,371857,1872,371824,371857,i,15,368594,373116,275
8231,371890,1873,371858,371891,i,15,368594,373116,275
8232,371923,1874,371892,371925,m,15,368594,373116,275
8233,371956,1875,371926,371959,m,15,368594,373116,275
8234,371989,1876,371960,371993,m,15,368594,373116,275
8235,372022,1877,371994,372027,m,15,368594,373116,275
8236,372055,1878,372028,372061,i,15,368594,373116,275
8237,372088,1879,372062,372095,r,15,368594,373116,275
8238,372121,1880,372096,372129,r,15,368594,373116,275
8239,372154,1881,372130,372163,r,15,368594,373116,275
8240,372187,1882,372164,372197,r,15,368594,373116,275
8241,372220,1883,372198,372231,r,15,368594,373116,275
8242,372253,1884,372232,372265,r,15,368594,373116,275
8243,372286,1885,372266,372299,r,15,368594,373116,275
8244,372319,1886,372300,372333,r,15,368594,373116,275
8245,372352,1887,372334,372367,r,15,368594,373116,275
8246,372385,1888,372368,372401,r,15,368594,373116,275
8247,372418,1889,372402,372435,r,15,368594,373116,275
8248,372451,1890,372436,372469,r,15,368594,373116,275
8249,372484,1891,372470,372503,n,15,368594,373116,275
8250,372517,1892,372504,372537,n,15,368594,373116,275
8251,372550,1893,372538,372571,n,15,368594,373116,275
8252,372583,1894,372572,372605,n,15,368594,373116,275
8253,372616,1895,372606,372639,n,15,368594,373116,275
8254,372649,1896,372640,372673,n,15,368594,373116,275
8255,372682,1897,372674,372707,n,15,368594,373116,275
8256,372715,1898,372708,372741,n,15,368594,373116,275
8257,372748,1899,372742,372775,n,15,368594,373116,275
8258,372781,1900,372776,372809,n,15,368594,373116,275
8259,372814,1901,372810,372843,n,15,368594,373116,275
8260,372847,1902,372844,372877,n,15,368594,373116,275
8261,372880,1903,372878,372911,n,15,368594,373116,275
8262,372913,1904,372912,372945,n,15,368594,373116,275
8263,372946,1905,372946,372979,n,15,368594,373116,275
8264,372979,1905,372946,372979,n,15,368594,373116,275
8265,373012,1906,372980,373013,n,15,368594,373116,275
8266,373045,1907,373014,373047,n,15,368594,373116,275
8267,373078,1908,373048,373081,n,15,368594,373116,275
8268,373111,1909,373082,373115,n,15,368594,373116,275
8624,384859,1910,384846,384879,r,16,384370,388926,37
8625,384892,1911,384880,384913,l,16,384370,388926,37
8626,384925,1912,384914,384947,l,16,384370,388926,37
8627,384958,1913,384948,384981,l,16,384370,388926,37
8628,384991,1914,384982,385015,l,16,384370,388926,37
8629,385024,1915,385016,385049,l,16,384370,388926,37
8630,385057,1916,385050,385083,i,16,384370,388926,37
8631,385090,1917,385084,385117,i,16,384370,388926,37
8632,385123,1918,385118,385151,i,16,384370,388926,37
8633,385156,1919,385152,385185,i,16,384370,388926,37
8634,385189,1920,385186,385219,i,16,384370,388926,37
8635,385222,1921,385220,385253,n,16,384370,388926,37
8636,385255,1922,385254,385287,n,16,384370,388926,37
8637,385288,1923,385288,385321,n,16,384370,388926,37
8638,385321,1923,385288,385321,n,16,384370,388926,37
8639,385354,1924,385322,385355,n,16,384370,388926,37
8640,385387,1925,385356,385389,n,16,384370,388926,37
8641,385420,1926,385390,385423,n,16,384370,388926,37
8642,385453,1927,385424,385457,n,16,384370,388926,37
8643,385486,1928,385458,385491,n,16,384370,388926,37
8644,385519,1929,385492,385525,n,16,384370,388926,37
8645,385552,1930,385526,385559,n,16,384370,388926,37
8646,385585,1931,385560,385593,n,16,384370,388926,37
8647,385618,1932,385594,385627,n,16,384370,388926,37
8648,385651,1933,385628,385661,n,16,384370,388926,37
8649,385684,1934,385662,385695,n,16,384370,388926,37
8650,385717,1935,385696,385729,n,16,384370,388926,37
8651,385750,1936,385730,385763,n,16,384370,388926,37
8652,385783,1937,385764,385797,n,16,384370,388926,37
8653,385816,1938,385798,385831,n,16,384370,388926,37
8654,385849,1939,385832,385865,n,16,384370,388926,37
8655,385882,1940,385866,385899,n,16,384370,388926,37
8656,385915,1941,385900,385933,n,16,384370,388926,37
8657,385948,1942,385934,385967,r,16,384370,388926,37
8658,385981,1943,385968,386001,r,16,384370,388926,37
8659,386014,1944,386002,386035,r,16,384370,388926,37
8660,386047,1945,386036,386069,r,16,384370,388926,37
8661,386080,1946,386070,386103,r,16,384370,388926,37
8662,386113,1947,386104,386137,r,16,384370,388926,37
8663,386146,1948,386138,386171,r,16,384370,388926,37
8664,386179,1949,386172,386205,r,16,384370,388926,37
8665,386212,1950,386206,386239,r,16,384370,388926,37
8666,386245,1951,386240,386273,r,16,384370,388926,37
8667,386278,1952,386274,386307,r,16,384370,388926,37
8668,386311,1953,386308,386341,r,16,384370,388926,37
8669,386344,1954,386342,386375,r,16,384370,388926,37
8670,386377,1955,386376,386409,r,16,384370,388926,37
8671,386410,1956,386410,386443,r,16,384370,388926,37
8672,386443,1956,386410,386443,r,16,384370,388926,37
8673,386476,1957,386444,386477,r,16,384370,388926,37
8674,386509,1958,386478,386511,l,16,384370,388926,37
8675,386542,1959,386512,386545,l,16,384370,388926,37
8676,386575,1960,386546,386579,l,16,384370,388926,37
8677,386608,1961,386580,386613,l,16,384370,388926,37
8678,386641,1962,386614,386647,l,16,384370,388926,37
8679,386674,1963,386648,386681,l,16,384370,388926,37
8680,386707,1964,386682,386715,l,16,384370,388926,37
8681,386740,1965,386716,386749,l,16,384370,388926,37
8682,386773,1966,386750,386783,l,16,384370,388926,37
8683,386806,1967,386784,386817,l,16,384370,388926,37
8684,386839,1968,386818,386851,l,16,384370,388926,37
8685,386872,1969,386852,386885,l,16,384370,388926,37
8686,386905,1970,386886,386919,l,16,384370,388926,37
8687,386938,1971,386920,386953,l,16,384370,388926,37
8688,386971,1972,386954,386987,l,16,384370,388926,37
8689,387004,1973,386988,387021,l,16,384370,388926,37
8690,387037,1974,387022,387055,l,16,384370,388926,37
8691,387070,1975,387056,387089,l,16,384370,388926,37
8692,387103,1976,387090,387123,l,16,384370,388926,37
8693,387136,1977,387124,387157,l,16,384370,388926,37
8694,387169,1978,387158,387191,l,16,384370,388926,37
8695,387202,1979,387192,387225,i,16,384370,388926,37
8696,387235,1980,387226,387259,r,16,384370,388926,37
8697,387268,1981,387260,387293,r,16,384370,388926,37
8698,387301,1982,387294,387327,r,16,384370,388926,37
8699,387334,1983,387328,387361,r,16,384370,388926,37
8700,387367,1984,387362,387395,r,16,384370,388926,37
8701,387400,1985,387396,387429,r,16,384370,388926,37
8702,387433,1986,387430,387463,r,16,384370,388926,37
8703,387466,1987,387464,387497,r,16,384370,388926,37
8704,387499,1988,387498,387531,r,16,384370,388926,37
8705,387532,1989,387532,387565,r,16,384370,388926,37
8706,387565,1989,387532,387565,r,16,384370,388926,37
8707,387598,1990,387566,387599,r,16,384370,388926,37
8708,387631,1991,387600,387633,r,16,384370,388926,37
8709,387664,1992,387634,387667,r,16,384370,388926,37
8710,387697,1993,387668,387701,r,16,384370,388926,37
8711,387730,1994,387702,387735,r,16,384370,388926,37
8712,387763,1995,387736,387769,r,16,384370,388926,37
8713,387796,1996,387770,387803,r,16,384370,388926,37
8714,387829,1997,387804,387837,r,16,384370,388926,37
8715,387862,1998,387838,387871,r,16,384370,388926,37
8716,387895,1999,387872,387905,r,16,384370,388926,37
8717,387928,2000,387906,387939,r,16,384370,388926,37
8718,387961,2001,387940,387973,r,16,384370,388926,37
8719,387994,2002,387974,388007,l,16,384370,388926,37
8720,388027,2003,388008,388041,n,16,384370,388926,37
8721,388060,2004,388042,388075,n,16,384370,388926,37
8722,388093,2005,388076,388109,n,16,384370,388926,37
8723,388126,2006,388110,388143,n,16,384370,388926,37
8724,388159,2007,388144,388177,n,16,384370,388926,37
8725,388192,2008,388178,388211,r,16,384370,388926,37
8726,388225,2009,388212,388245,r,16,384370,388926,37
8727,388258,2010,388246,388279,r,16,384370,388926,37
8728,388291,2011,388280,388313,r,16,384370,388926,37
8729,388324,2012,388314,388347,i,16,384370,388926,37
8730,388357,2013,388348,388381,l,16,384370,388926,37
8731,388390,2014,388382,388415,i,16,384370,388926,37
8732,388423,2015,388416,388449,l,16,384370,388926,37
8733,388456,2016,388450,388483,l,16,384370,388926,37
8734,388489,2017,388484,388517,l,16,384370,388926,37
8735,388522,2018,388518,388551,l,16,384370,388926,37
8736,388555,2019,388552,388585,l,16,384370,388926,37
8737,388588,2020,388586,388619,l,16,384370,388926,37
8738,388621,2021,388620,388653,l,16,384370,388926,37
8739,388654,2022,388654,388687,l,16,384370,388926,37
8740,388687,2022,388654,388687,l,16,384370,388926,37
8741,388720,2023,388688,388721,l,16,384370,388926,37
8742,388753,2024,388722,388755,l,16,384370,388926,37
8743,388786,2025,388756,388789,l,16,384370,388926,37
8744,388819,2026,388790,388823,l,16,384370,388926,37
8745,388852,2027,388824,388857,l,16,384370,388926,37
8746,388885,2028,388858,388892,l,16,384370,388926,37
9142,401953,2029,401948,401981,r,17,401744,406334,182
9143,401986,2030,401982,402015,r,17,401744,406334,182
9144,402019,2031,402016,402049,m,17,401744,406334,182
9145,402052,2032,402050,402083,m,17,401744,406334,182
9146,402085,2033,402084,402117,i,17,401744,406334,182
9147,402118,2034,402118,402151,r,17,401744,406334,182
9148,402151,2034,402118,402151,r,17,401744,406334,182
9149,402184,2035,402152,402185,i,17,401744,406334,182
9150,402217,2036,402186,402219,r,17,401744,406334,182
9151,402250,2037,402220,402253,r,17,401744,406334,182
9152,402283,2038,402254,402287,r,17,401744,406334,182
9153,402316,2039,402288,402321,r,17,401744,406334,182
9154,402349,2040,402322,402355,r,17,401744,406334,182
9155,402382,2041,402356,402389,r,17,401744,406334,182
9156,402415,2042,402390,402423,r,17,401744,406334,182
9157,402448,2043,402424,402457,r,17,401744,406334,182
9158,402481,2044,402458,402491,r,17,401744,406334,182
