frameNumber,time,gazeOrdinal,pointGazeOnsetTime,pointGazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber,word,pointGazeDuration
6739,307989,1538,307989,308021,middle,13,307329,311850,275,NA,32
6740,308022,1539,308022,308054,middle,13,307329,311850,275,NA,32
6741,308055,1540,308055,308087,middle,13,307329,311850,275,NA,32
6742,308088,1541,308088,308120,middle,13,307329,311850,275,NA,32
6743,308121,1542,308121,308153,middle,13,307329,311850,275,NA,32
6744,308154,1543,308154,308186,middle,13,307329,311850,275,NA,32
6745,308187,1544,308187,308219,middle,13,307329,311850,275,NA,32
6746,308220,1545,308220,308252,middle,13,307329,311850,275,NA,32
6747,308253,1546,308253,308285,middle,13,307329,311850,275,NA,32
6748,308286,1547,308286,308318,inBetween,13,307329,311850,275,NA,32
6749,308319,1548,308319,308351,left,13,307329,311850,275,NA,32
6750,308352,1549,308352,308384,left,13,307329,311850,275,NA,32
6751,308385,1550,308385,308417,left,13,307329,311850,275,NA,32
6752,308418,1551,308418,308450,left,13,307329,311850,275,NA,32
6753,308451,1552,308451,308483,left,13,307329,311850,275,NA,32
6754,308484,1553,308484,308516,left,13,307329,311850,275,NA,32
6755,308517,1554,308517,308549,left,13,307329,311850,275,NA,32
6756,308550,1555,308550,308582,left,13,307329,311850,275,NA,32
6757,308583,1556,308583,308615,left,13,307329,311850,275,NA,32
6758,308616,1557,308616,308648,left,13,307329,311850,275,Look,32
6759,308649,1558,308649,308681,left,13,307329,311850,275,Look,32
6760,308682,1559,308682,308714,left,13,307329,311850,275,Look,32
6761,308715,1560,308715,308747,left,13,307329,311850,275,Look,32
6762,308748,1561,308748,308780,left,13,307329,311850,275,Look,32
6763,308781,1562,308781,308813,left,13,307329,311850,275,Look,32
6764,308814,1563,308814,308846,left,13,307329,311850,275,Look,32
6765,308847,1564,308847,308879,left,13,307329,311850,275,Look,32
6766,308880,1565,308880,308912,left,13,307329,311850,275,Look,32
6767,308913,1566,308913,308945,left,13,307329,311850,275,Look,32
6768,308946,1567,308946,308978,left,13,307329,311850,275,Look,32
6769,308979,1568,308979,309011,left,13,307329,311850,275,Look,32
6770,309012,1569,309012,309044,notLooking,13,307329,311850,275,Look,32
6771,309045,1570,309045,309077,notLooking,13,307329,311850,275,Look,32
6772,309078,1571,309078,309110,notLooking,13,307329,311850,275,Look,32
6773,309111,1572,309111,309143,notLooking,13,307329,311850,275,NA,32
6774,309144,1573,309144,309176,notLooking,13,307329,311850,275,NA,32
6775,309177,1574,309177,309209,notLooking,13,307329,311850,275,NA,32
6776,309210,1575,309210,309242,notLooking,13,307329,311850,275,NA,32
6777,309243,1576,309243,309275,notLooking,13,307329,311850,275,NA,32
6778,309276,1577,309276,309308,notLooking,13,307329,311850,275,NA,32
6779,309309,1578,309309,309341,notLooking,13,307329,311850,275,NA,32
6780,309342,1579,309342,309374,notLooking,13,307329,311850,275,NA,32
6781,309375,1580,309375,309407,notLooking,13,307329,311850,275,NA,32
6782,309408,1581,309408,309440,notLooking,13,307329,311850,275,NA,32
6783,309441,1582,309441,309473,notLooking,13,307329,311850,275,here,32
6784,309474,1583,309474,309506,notLooking,13,307329,311850,275,here,32
6785,309507,1584,309507,309539,notLooking,13,307329,311850,275,here,32
6786,309540,1585,309540,309572,notLooking,13,307329,311850,275,here,32
6787,309573,1586,309573,309605,notLooking,13,307329,311850,275,here,32
6788,309606,1587,309606,309638,notLooking,13,307329,311850,275,here,32
6789,309639,1588,309639,309671,notLooking,13,307329,311850,275,here,32
6790,309672,1589,309672,309704,notLooking,13,307329,311850,275,here,32
6791,309705,1590,309705,309737,notLooking,13,307329,311850,275,is,32
6792,309738,1591,309738,309770,notLooking,13,307329,311850,275,is,32
6793,309771,1592,309771,309803,notLooking,13,307329,311850,275,a,32
6794,309804,1593,309804,309836,notLooking,13,307329,311850,275,a,32
6795,309837,1594,309837,309869,notLooking,13,307329,311850,275,a,32
6796,309870,1595,309870,309902,notLooking,13,307329,311850,275,NA,32
6797,309903,1596,309903,309935,notLooking,13,307329,311850,275,NA,32
6798,309936,1597,309936,309968,notLooking,13,307329,311850,275,NA,32
6799,309969,1598,309969,310001,notLooking,13,307329,311850,275,number,32
6800,310002,1599,310002,310034,notLooking,13,307329,311850,275,number,32
6801,310035,1600,310035,310067,notLooking,13,307329,311850,275,number,32
6802,310068,1601,310068,310100,notLooking,13,307329,311850,275,number,32
6803,310101,1602,310101,310133,notLooking,13,307329,311850,275,number,32
6804,310134,1603,310134,310166,notLooking,13,307329,311850,275,number,32
6805,310167,1604,310167,310199,notLooking,13,307329,311850,275,number,32
6806,310200,1605,310200,310232,notLooking,13,307329,311850,275,number,32
6807,310233,1606,310233,310265,notLooking,13,307329,311850,275,number,32
6808,310266,1607,310266,310298,notLooking,13,307329,311850,275,number,32
6809,310299,1608,310299,310331,notLooking,13,307329,311850,275,number,32
6810,310332,1609,310332,310364,notLooking,13,307329,311850,275,number,32
6811,310365,1610,310365,310397,notLooking,13,307329,311850,275,number,32
6812,310398,1611,310398,310430,notLooking,13,307329,311850,275,NA,32
6813,310431,1612,310431,310463,notLooking,13,307329,311850,275,NA,32
6814,310464,1613,310464,310496,notLooking,13,307329,311850,275,NA,32
6815,310497,1614,310497,310529,notLooking,13,307329,311850,275,NA,32
6816,310530,1615,310530,310562,notLooking,13,307329,311850,275,NA,32
6817,310563,1616,310563,310595,notLooking,13,307329,311850,275,NA,32
6818,310596,1617,310596,310628,notLooking,13,307329,311850,275,NA,32
6819,310629,1618,310629,310661,notLooking,13,307329,311850,275,NA,32
6820,310662,1619,310662,310694,notLooking,13,307329,311850,275,NA,32
6821,310695,1620,310695,310727,notLooking,13,307329,311850,275,NA,32
6822,310728,1621,310728,310760,notLooking,13,307329,311850,275,NA,32
6823,310761,1622,310761,310793,notLooking,13,307329,311850,275,NA,32
6824,310794,1623,310794,310826,notLooking,13,307329,311850,275,NA,32
6825,310827,1624,310827,310859,notLooking,13,307329,311850,275,NA,32
6826,310860,1625,310860,310892,notLooking,13,307329,311850,275,NA,32
6827,310893,1626,310893,310925,notLooking,13,307329,311850,275,NA,32
6828,310926,1627,310926,310958,notLooking,13,307329,311850,275,NA,32
6829,310959,1628,310959,310991,notLooking,13,307329,311850,275,NA,32
6830,310992,1629,310992,311024,notLooking,13,307329,311850,275,NA,32
6831,311025,1630,311025,311057,notLooking,13,307329,311850,275,NA,32
6832,311058,1631,311058,311090,left,13,307329,311850,275,NA,32
6833,311091,1632,311091,311123,left,13,307329,311850,275,NA,32
6834,311124,1633,311124,311156,left,13,307329,311850,275,NA,32
6835,311157,1634,311157,311189,left,13,307329,311850,275,NA,32
6836,311190,1635,311190,311222,left,13,307329,311850,275,NA,32
6837,311223,1636,311223,311255,left,13,307329,311850,275,NA,32
6838,311256,1637,311256,311288,left,13,307329,311850,275,NA,32
6839,311289,1638,311289,311321,left,13,307329,311850,275,NA,32
6840,311322,1639,311322,311354,left,13,307329,311850,275,NA,32
6841,311355,1640,311355,311387,left,13,307329,311850,275,NA,32
6842,311388,1641,311388,311420,left,13,307329,311850,275,NA,32
6843,311421,1642,311421,311453,left,13,307329,311850,275,NA,32
6844,311454,1643,311454,311486,left,13,307329,311850,275,NA,32
6845,311487,1644,311487,311519,left,13,307329,311850,275,NA,32
6846,311520,1645,311520,311552,left,13,307329,311850,275,NA,32
6847,311553,1646,311553,311585,left,13,307329,311850,275,NA,32
6848,311586,1647,311586,311618,left,13,307329,311850,275,NA,32
6849,311619,1648,311619,311651,left,13,307329,311850,275,NA,32
6850,311652,1649,311652,311684,left,13,307329,311850,275,NA,32
6851,311685,1650,311685,311717,left,13,307329,311850,275,NA,32
6852,311718,1651,311718,311750,left,13,307329,311850,275,NA,32
6853,311751,1652,311751,311783,left,13,307329,311850,275,NA,32
6854,311784,1653,311784,311816,left,13,307329,311850,275,NA,32
6855,311817,1654,311817,311849,left,13,307329,311850,275,NA,32
7204,323334,1655,323334,323366,left,14,323103,327624,89,NA,32
7205,323367,1656,323367,323399,left,14,323103,327624,89,NA,32
7206,323400,1657,323400,323432,left,14,323103,327624,89,NA,32
7207,323433,1658,323433,323465,left,14,323103,327624,89,NA,32
7208,323466,1659,323466,323498,left,14,323103,327624,89,NA,32
7209,323499,1660,323499,323531,left,14,323103,327624,89,NA,32
7210,323532,1661,323532,323564,left,14,323103,327624,89,NA,32
7211,323565,1662,323565,323597,left,14,323103,327624,89,NA,32
7212,323598,1663,323598,323630,left,14,323103,327624,89,NA,32
7213,323631,1664,323631,323663,left,14,323103,327624,89,NA,32
7214,323664,1665,323664,323696,left,14,323103,327624,89,NA,32
7215,323697,1666,323697,323729,left,14,323103,327624,89,NA,32
7216,323730,1667,323730,323762,left,14,323103,327624,89,NA,32
7217,323763,1668,323763,323795,left,14,323103,327624,89,NA,32
7218,323796,1669,323796,323828,left,14,323103,327624,89,NA,32
7219,323829,1670,323829,323861,left,14,323103,327624,89,NA,32
7220,323862,1671,323862,323894,left,14,323103,327624,89,NA,32
7221,323895,1672,323895,323927,left,14,323103,327624,89,NA,32
7222,323928,1673,323928,323960,left,14,323103,327624,89,NA,32
7223,323961,1674,323961,323993,left,14,323103,327624,89,NA,32
7224,323994,1675,323994,324026,left,14,323103,327624,89,NA,32
7225,324027,1676,324027,324059,left,14,323103,327624,89,NA,32
7226,324060,1677,324060,324092,left,14,323103,327624,89,NA,32
7227,324093,1678,324093,324125,left,14,323103,327624,89,NA,32
7228,324126,1679,324126,324158,left,14,323103,327624,89,NA,32
7229,324159,1680,324159,324191,left,14,323103,327624,89,NA,32
7230,324192,1681,324192,324224,inBetween,14,323103,327624,89,NA,32
7231,324225,1682,324225,324257,inBetween,14,323103,327624,89,NA,32
7232,324258,1683,324258,324290,inBetween,14,323103,327624,89,NA,32
7233,324291,1684,324291,324323,inBetween,14,323103,327624,89,NA,32
7234,324324,1685,324324,324356,inBetween,14,323103,327624,89,NA,32
7235,324357,1686,324357,324389,inBetween,14,323103,327624,89,NA,32
7236,324390,1687,324390,324422,inBetween,14,323103,327624,89,NA,32
7237,324423,1688,324423,324455,inBetween,14,323103,327624,89,Look,32
7238,324456,1689,324456,324488,left,14,323103,327624,89,Look,32
7239,324489,1690,324489,324521,left,14,323103,327624,89,Look,32
7240,324522,1691,324522,324554,left,14,323103,327624,89,Look,32
7241,324555,1692,324555,324587,left,14,323103,327624,89,Look,32
7242,324588,1693,324588,324620,left,14,323103,327624,89,Look,32
7243,324621,1694,324621,324653,left,14,323103,327624,89,Look,32
7244,324654,1695,324654,324686,left,14,323103,327624,89,Look,32
7245,324687,1696,324687,324719,left,14,323103,327624,89,Look,32
7246,324720,1697,324720,324752,left,14,323103,327624,89,Look,32
7247,324753,1698,324753,324785,left,14,323103,327624,89,Look,32
7248,324786,1699,324786,324818,left,14,323103,327624,89,Look,32
7249,324819,1700,324819,324851,left,14,323103,327624,89,Look,32
7250,324852,1701,324852,324884,left,14,323103,327624,89,Look,32
7251,324885,1702,324885,324917,left,14,323103,327624,89,Look,32
7252,324918,1703,324918,324950,left,14,323103,327624,89,NA,32
7253,324951,1704,324951,324983,left,14,323103,327624,89,NA,32
7254,324984,1705,324984,325016,left,14,323103,327624,89,NA,32
7255,325017,1706,325017,325049,left,14,323103,327624,89,NA,32
7256,325050,1707,325050,325082,left,14,323103,327624,89,NA,32
7257,325083,1708,325083,325115,left,14,323103,327624,89,NA,32
7258,325116,1709,325116,325148,left,14,323103,327624,89,NA,32
7259,325149,1710,325149,325181,left,14,323103,327624,89,NA,32
7260,325182,1711,325182,325214,left,14,323103,327624,89,NA,32
7261,325215,1712,325215,325247,left,14,323103,327624,89,NA,32
7262,325248,1713,325248,325280,right,14,323103,327624,89,here,32
7263,325281,1714,325281,325313,right,14,323103,327624,89,here,32
7264,325314,1715,325314,325346,right,14,323103,327624,89,here,32
7265,325347,1716,325347,325379,right,14,323103,327624,89,here,32
7266,325380,1717,325380,325412,right,14,323103,327624,89,here,32
7267,325413,1718,325413,325445,right,14,323103,327624,89,here,32
7268,325446,1719,325446,325478,inBetween,14,323103,327624,89,here,32
7269,325479,1720,325479,325511,inBetween,14,323103,327624,89,here,32
7270,325512,1721,325512,325544,inBetween,14,323103,327624,89,is,32
7271,325545,1722,325545,325577,inBetween,14,323103,327624,89,is,32
7272,325578,1723,325578,325610,left,14,323103,327624,89,a,32
7273,325611,1724,325611,325643,left,14,323103,327624,89,a,32
7274,325644,1725,325644,325676,left,14,323103,327624,89,a,32
7275,325677,1726,325677,325709,left,14,323103,327624,89,NA,32
7276,325710,1727,325710,325742,left,14,323103,327624,89,NA,32
7277,325743,1728,325743,325775,left,14,323103,327624,89,NA,32
7278,325776,1729,325776,325808,left,14,323103,327624,89,number,32
7279,325809,1730,325809,325841,left,14,323103,327624,89,number,32
7280,325842,1731,325842,325874,left,14,323103,327624,89,number,32
7281,325875,1732,325875,325907,left,14,323103,327624,89,number,32
7282,325908,1733,325908,325940,left,14,323103,327624,89,number,32
7283,325941,1734,325941,325973,left,14,323103,327624,89,number,32
7284,325974,1735,325974,326006,left,14,323103,327624,89,number,32
7285,326007,1736,326007,326039,left,14,323103,327624,89,number,32
7286,326040,1737,326040,326072,left,14,323103,327624,89,number,32
7287,326073,1738,326073,326105,left,14,323103,327624,89,number,32
7288,326106,1739,326106,326138,left,14,323103,327624,89,number,32
7289,326139,1740,326139,326171,left,14,323103,327624,89,number,32
7290,326172,1741,326172,326204,left,14,323103,327624,89,number,32
7291,326205,1742,326205,326237,left,14,323103,327624,89,NA,32
7292,326238,1743,326238,326270,left,14,323103,327624,89,NA,32
7293,326271,1744,326271,326303,left,14,323103,327624,89,NA,32
7294,326304,1745,326304,326336,left,14,323103,327624,89,NA,32
7295,326337,1746,326337,326369,left,14,323103,327624,89,NA,32
7296,326370,1747,326370,326402,left,14,323103,327624,89,NA,32
7297,326403,1748,326403,326435,left,14,323103,327624,89,NA,32
7298,326436,1749,326436,326468,left,14,323103,327624,89,NA,32
7299,326469,1750,326469,326501,left,14,323103,327624,89,NA,32
7300,326502,1751,326502,326534,left,14,323103,327624,89,NA,32
7301,326535,1752,326535,326567,left,14,323103,327624,89,NA,32
7302,326568,1753,326568,326600,left,14,323103,327624,89,NA,32
7303,326601,1754,326601,326633,left,14,323103,327624,89,NA,32
7304,326634,1755,326634,326666,left,14,323103,327624,89,NA,32
7305,326667,1756,326667,326699,left,14,323103,327624,89,NA,32
7306,326700,1757,326700,326732,left,14,323103,327624,89,NA,32
7307,326733,1758,326733,326765,left,14,323103,327624,89,NA,32
7308,326766,1759,326766,326798,left,14,323103,327624,89,NA,32
7309,326799,1760,326799,326831,left,14,323103,327624,89,NA,32
7310,326832,1761,326832,326864,left,14,323103,327624,89,NA,32
7311,326865,1762,326865,326897,left,14,323103,327624,89,NA,32
7312,326898,1763,326898,326930,left,14,323103,327624,89,NA,32
7313,326931,1764,326931,326963,left,14,323103,327624,89,NA,32
7314,326964,1765,326964,326996,left,14,323103,327624,89,NA,32
7315,326997,1766,326997,327029,left,14,323103,327624,89,NA,32
7316,327030,1767,327030,327062,left,14,323103,327624,89,NA,32
7317,327063,1768,327063,327095,left,14,323103,327624,89,NA,32
7318,327096,1769,327096,327128,left,14,323103,327624,89,NA,32
7319,327129,1770,327129,327161,left,14,323103,327624,89,NA,32
7320,327162,1771,327162,327194,left,14,323103,327624,89,NA,32
7321,327195,1772,327195,327227,left,14,323103,327624,89,NA,32
7322,327228,1773,327228,327260,left,14,323103,327624,89,NA,32
7323,327261,1774,327261,327293,left,14,323103,327624,89,NA,32
7324,327294,1775,327294,327326,left,14,323103,327624,89,NA,32
7325,327327,1776,327327,327359,left,14,323103,327624,89,NA,32
7326,327360,1777,327360,327392,left,14,323103,327624,89,NA,32
7327,327393,1778,327393,327425,left,14,323103,327624,89,NA,32
7328,327426,1779,327426,327458,left,14,323103,327624,89,NA,32
7329,327459,1780,327459,327491,left,14,323103,327624,89,NA,32
7330,327492,1781,327492,327524,left,14,323103,327624,89,NA,32
7331,327525,1782,327525,327557,left,14,323103,327624,89,NA,32
7332,327558,1783,327558,327590,left,14,323103,327624,89,NA,32
7333,327591,1784,327591,327623,left,14,323103,327624,89,NA,32
7651,338085,1785,338085,338117,left,15,337854,342375,182,NA,32
7652,338118,1786,338118,338150,left,15,337854,342375,182,NA,32
7653,338151,1787,338151,338183,left,15,337854,342375,182,NA,32
7654,338184,1788,338184,338216,left,15,337854,342375,182,NA,32
7655,338217,1789,338217,338249,left,15,337854,342375,182,NA,32
7656,338250,1790,338250,338282,left,15,337854,342375,182,NA,32
7657,338283,1791,338283,338315,left,15,337854,342375,182,NA,32
7658,338316,1792,338316,338348,left,15,337854,342375,182,NA,32
7659,338349,1793,338349,338381,left,15,337854,342375,182,NA,32
7660,338382,1794,338382,338414,left,15,337854,342375,182,NA,32
7661,338415,1795,338415,338447,left,15,337854,342375,182,NA,32
7662,338448,1796,338448,338480,left,15,337854,342375,182,NA,32
7663,338481,1797,338481,338513,left,15,337854,342375,182,NA,32
7664,338514,1798,338514,338546,left,15,337854,342375,182,NA,32
7665,338547,1799,338547,338579,left,15,337854,342375,182,NA,32
7666,338580,1800,338580,338612,left,15,337854,342375,182,NA,32
7667,338613,1801,338613,338645,left,15,337854,342375,182,NA,32
7668,338646,1802,338646,338678,left,15,337854,342375,182,NA,32
7669,338679,1803,338679,338711,left,15,337854,342375,182,NA,32
7670,338712,1804,338712,338744,left,15,337854,342375,182,NA,32
7671,338745,1805,338745,338777,left,15,337854,342375,182,NA,32
7672,338778,1806,338778,338810,left,15,337854,342375,182,NA,32
7673,338811,1807,338811,338843,left,15,337854,342375,182,NA,32
7674,338844,1808,338844,338876,left,15,337854,342375,182,NA,32
7675,338877,1809,338877,338909,left,15,337854,342375,182,NA,32
7676,338910,1810,338910,338942,left,15,337854,342375,182,NA,32
7677,338943,1811,338943,338975,left,15,337854,342375,182,NA,32
7678,338976,1812,338976,339008,left,15,337854,342375,182,NA,32
7679,339009,1813,339009,339041,left,15,337854,342375,182,NA,32
7680,339042,1814,339042,339074,left,15,337854,342375,182,NA,32
7681,339075,1815,339075,339107,left,15,337854,342375,182,NA,32
7682,339108,1816,339108,339140,left,15,337854,342375,182,NA,32
7683,339141,1817,339141,339173,left,15,337854,342375,182,NA,32
7684,339174,1818,339174,339206,left,15,337854,342375,182,Look,32
7685,339207,1819,339207,339239,left,15,337854,342375,182,Look,32
7686,339240,1820,339240,339272,left,15,337854,342375,182,Look,32
7687,339273,1821,339273,339305,left,15,337854,342375,182,Look,32
7688,339306,1822,339306,339338,left,15,337854,342375,182,Look,32
7689,339339,1823,339339,339371,inBetween,15,337854,342375,182,Look,32
7690,339372,1824,339372,339404,inBetween,15,337854,342375,182,Look,32
7691,339405,1825,339405,339437,middle,15,337854,342375,182,Look,32
7692,339438,1826,339438,339470,middle,15,337854,342375,182,at,32
7693,339471,1827,339471,339503,middle,15,337854,342375,182,at,32
7694,339504,1828,339504,339536,middle,15,337854,342375,182,at,32
7695,339537,1829,339537,339569,inBetween,15,337854,342375,182,NA,32
7696,339570,1830,339570,339602,inBetween,15,337854,342375,182,NA,32
7697,339603,1831,339603,339635,inBetween,15,337854,342375,182,this,32
7698,339636,1832,339636,339668,middle,15,337854,342375,182,this,32
7699,339669,1833,339669,339701,middle,15,337854,342375,182,this,32
7700,339702,1834,339702,339734,middle,15,337854,342375,182,new,32
7701,339735,1835,339735,339767,middle,15,337854,342375,182,new,32
7702,339768,1836,339768,339800,middle,15,337854,342375,182,new,32
7703,339801,1837,339801,339833,middle,15,337854,342375,182,new,32
7704,339834,1838,339834,339866,middle,15,337854,342375,182,new,32
7705,339867,1839,339867,339899,middle,15,337854,342375,182,NA,32
7706,339900,1840,339900,339932,middle,15,337854,342375,182,NA,32
7707,339933,1841,339933,339965,middle,15,337854,342375,182,number,32
7708,339966,1842,339966,339998,middle,15,337854,342375,182,number,32
7709,339999,1843,339999,340031,middle,15,337854,342375,182,number,32
7710,340032,1844,340032,340064,middle,15,337854,342375,182,number,32
7711,340065,1845,340065,340097,middle,15,337854,342375,182,number,32
7712,340098,1846,340098,340130,middle,15,337854,342375,182,number,32
7713,340131,1847,340131,340163,inBetween,15,337854,342375,182,number,32
7714,340164,1848,340164,340196,inBetween,15,337854,342375,182,number,32
7715,340197,1849,340197,340229,inBetween,15,337854,342375,182,number,32
7716,340230,1850,340230,340262,inBetween,15,337854,342375,182,number,32
7717,340263,1851,340263,340295,right,15,337854,342375,182,number,32
7718,340296,1852,340296,340328,right,15,337854,342375,182,number,32
7719,340329,1853,340329,340361,right,15,337854,342375,182,number,32
7720,340362,1854,340362,340394,right,15,337854,342375,182,number,32
7721,340395,1855,340395,340427,middle,15,337854,342375,182,number,32
7722,340428,1856,340428,340460,middle,15,337854,342375,182,number,32
7723,340461,1857,340461,340493,middle,15,337854,342375,182,number,32
7724,340494,1858,340494,340526,middle,15,337854,342375,182,number,32
7725,340527,1859,340527,340559,middle,15,337854,342375,182,number,32
7726,340560,1860,340560,340592,middle,15,337854,342375,182,number,32
7727,340593,1861,340593,340625,middle,15,337854,342375,182,NA,32
7728,340626,1862,340626,340658,middle,15,337854,342375,182,NA,32
7729,340659,1863,340659,340691,middle,15,337854,342375,182,NA,32
7730,340692,1864,340692,340724,middle,15,337854,342375,182,NA,32
7731,340725,1865,340725,340757,inBetween,15,337854,342375,182,NA,32
7732,340758,1866,340758,340790,inBetween,15,337854,342375,182,NA,32
7733,340791,1867,340791,340823,inBetween,15,337854,342375,182,NA,32
7734,340824,1868,340824,340856,inBetween,15,337854,342375,182,NA,32
7735,340857,1869,340857,340889,inBetween,15,337854,342375,182,NA,32
7736,340890,1870,340890,340922,inBetween,15,337854,342375,182,NA,32
7737,340923,1871,340923,340955,left,15,337854,342375,182,NA,32
7738,340956,1872,340956,340988,left,15,337854,342375,182,NA,32
7739,340989,1873,340989,341021,left,15,337854,342375,182,NA,32
7740,341022,1874,341022,341054,left,15,337854,342375,182,NA,32
7741,341055,1875,341055,341087,left,15,337854,342375,182,NA,32
7742,341088,1876,341088,341120,left,15,337854,342375,182,NA,32
7743,341121,1877,341121,341153,left,15,337854,342375,182,NA,32
7744,341154,1878,341154,341186,left,15,337854,342375,182,NA,32
7745,341187,1879,341187,341219,left,15,337854,342375,182,NA,32
7746,341220,1880,341220,341252,left,15,337854,342375,182,NA,32
7747,341253,1881,341253,341285,left,15,337854,342375,182,NA,32
7748,341286,1882,341286,341318,left,15,337854,342375,182,NA,32
7749,341319,1883,341319,341351,left,15,337854,342375,182,NA,32
7750,341352,1884,341352,341384,notLooking,15,337854,342375,182,NA,32
7751,341385,1885,341385,341417,notLooking,15,337854,342375,182,NA,32
7752,341418,1886,341418,341450,notLooking,15,337854,342375,182,NA,32
7753,341451,1887,341451,341483,notLooking,15,337854,342375,182,NA,32
7754,341484,1888,341484,341516,notLooking,15,337854,342375,182,NA,32
7755,341517,1889,341517,341549,notLooking,15,337854,342375,182,NA,32
7756,341550,1890,341550,341582,notLooking,15,337854,342375,182,NA,32
7757,341583,1891,341583,341615,notLooking,15,337854,342375,182,NA,32
7758,341616,1892,341616,341648,notLooking,15,337854,342375,182,NA,32
7759,341649,1893,341649,341681,notLooking,15,337854,342375,182,NA,32
7760,341682,1894,341682,341714,notLooking,15,337854,342375,182,NA,32
7761,341715,1895,341715,341747,notLooking,15,337854,342375,182,NA,32
7762,341748,1896,341748,341780,notLooking,15,337854,342375,182,NA,32
7763,341781,1897,341781,341813,notLooking,15,337854,342375,182,NA,32
7764,341814,1898,341814,341846,notLooking,15,337854,342375,182,NA,32
7765,341847,1899,341847,341879,notLooking,15,337854,342375,182,NA,32
7766,341880,1900,341880,341912,notLooking,15,337854,342375,182,NA,32
7767,341913,1901,341913,341945,notLooking,15,337854,342375,182,NA,32
7768,341946,1902,341946,341978,notLooking,15,337854,342375,182,NA,32
7769,341979,1903,341979,342011,notLooking,15,337854,342375,182,NA,32
7770,342012,1904,342012,342044,notLooking,15,337854,342375,182,NA,32
7771,342045,1905,342045,342077,notLooking,15,337854,342375,182,NA,32
7772,342078,1906,342078,342110,notLooking,15,337854,342375,182,NA,32
7773,342111,1907,342111,342143,notLooking,15,337854,342375,182,NA,32
7774,342144,1908,342144,342176,notLooking,15,337854,342375,182,NA,32
7775,342177,1909,342177,342209,notLooking,15,337854,342375,182,NA,32
7776,342210,1910,342210,342242,notLooking,15,337854,342375,182,NA,32
7777,342243,1911,342243,342275,notLooking,15,337854,342375,182,NA,32
7778,342276,1912,342276,342308,notLooking,15,337854,342375,182,NA,32
7779,342309,1913,342309,342341,notLooking,15,337854,342375,182,NA,32
7780,342342,1914,342342,342374,notLooking,15,337854,342375,182,NA,32
8158,354816,1915,354816,354848,left,16,354420,359007,48,NA,32
8159,354849,1916,354849,354881,left,16,354420,359007,48,NA,32
8160,354882,1917,354882,354914,left,16,354420,359007,48,NA,32
8161,354915,1918,354915,354947,left,16,354420,359007,48,NA,32
8162,354948,1919,354948,354980,left,16,354420,359007,48,NA,32
8163,354981,1920,354981,355013,left,16,354420,359007,48,NA,32
8164,355014,1921,355014,355046,left,16,354420,359007,48,NA,32
8165,355047,1922,355047,355079,left,16,354420,359007,48,NA,32
8166,355080,1923,355080,355112,left,16,354420,359007,48,NA,32
8167,355113,1924,355113,355145,left,16,354420,359007,48,NA,32
8168,355146,1925,355146,355178,left,16,354420,359007,48,NA,32
8169,355179,1926,355179,355211,left,16,354420,359007,48,NA,32
8170,355212,1927,355212,355244,left,16,354420,359007,48,NA,32
8171,355245,1928,355245,355277,left,16,354420,359007,48,NA,32
8172,355278,1929,355278,355310,left,16,354420,359007,48,NA,32
8173,355311,1930,355311,355343,left,16,354420,359007,48,NA,32
8174,355344,1931,355344,355376,left,16,354420,359007,48,NA,32
8175,355377,1932,355377,355409,left,16,354420,359007,48,NA,32
8176,355410,1933,355410,355442,left,16,354420,359007,48,NA,32
8177,355443,1934,355443,355475,left,16,354420,359007,48,NA,32
8178,355476,1935,355476,355508,left,16,354420,359007,48,NA,32
8179,355509,1936,355509,355541,left,16,354420,359007,48,NA,32
8180,355542,1937,355542,355574,left,16,354420,359007,48,NA,32
8181,355575,1938,355575,355607,left,16,354420,359007,48,NA,32
8182,355608,1939,355608,355640,left,16,354420,359007,48,NA,32
8183,355641,1940,355641,355673,left,16,354420,359007,48,NA,32
8184,355674,1941,355674,355706,left,16,354420,359007,48,NA,32
8185,355707,1942,355707,355739,left,16,354420,359007,48,NA,32
8186,355740,1943,355740,355772,left,16,354420,359007,48,NA,32
8187,355773,1944,355773,355805,left,16,354420,359007,48,Look,32
8188,355806,1945,355806,355838,left,16,354420,359007,48,Look,32
8189,355839,1946,355839,355871,left,16,354420,359007,48,Look,32
8190,355872,1947,355872,355904,left,16,354420,359007,48,Look,32
8191,355905,1948,355905,355937,left,16,354420,359007,48,Look,32
8192,355938,1949,355938,355970,left,16,354420,359007,48,Look,32
8193,355971,1950,355971,356003,left,16,354420,359007,48,Look,32
8194,356004,1951,356004,356036,left,16,354420,359007,48,Look,32
8195,356037,1952,356037,356069,left,16,354420,359007,48,Look,32
8196,356070,1953,356070,356102,left,16,354420,359007,48,at,32
8197,356103,1954,356103,356135,left,16,354420,359007,48,at,32
8198,356136,1955,356136,356168,left,16,354420,359007,48,NA,32
8199,356169,1956,356169,356201,left,16,354420,359007,48,NA,32
8200,356202,1957,356202,356234,left,16,354420,359007,48,NA,32
8201,356235,1958,356235,356267,left,16,354420,359007,48,this,32
8202,356268,1959,356268,356300,left,16,354420,359007,48,this,32
8203,356301,1960,356301,356333,left,16,354420,359007,48,new,32
8204,356334,1961,356334,356366,left,16,354420,359007,48,new,32
8205,356367,1962,356367,356399,left,16,354420,359007,48,new,32
