frameNumber,time,gazeOnsetTime,gazeOffsetTime,AOI_lable,trialNumber,trialOnset,trialOffset,targetNumber
7295,326337,326337,326369,l,14,323103,327624,89
7296,326370,326370,326402,l,14,323103,327624,89
7297,326403,326403,326435,l,14,323103,327624,89
7298,326436,326436,326468,l,14,323103,327624,89
7299,326469,326469,326501,l,14,323103,327624,89
7300,326502,326502,326534,l,14,323103,327624,89
7301,326535,326535,326567,l,14,323103,327624,89
7302,326568,326568,326600,l,14,323103,327624,89
7303,326601,326601,326633,l,14,323103,327624,89
7304,326634,326634,326666,l,14,323103,327624,89
7305,326667,326667,326699,l,14,323103,327624,89
7306,326700,326700,326732,l,14,323103,327624,89
7307,326733,326733,326765,l,14,323103,327624,89
7308,326766,326766,326798,l,14,323103,327624,89
7309,326799,326799,326831,l,14,323103,327624,89
7310,326832,326832,326864,l,14,323103,327624,89
7311,326865,326865,326897,l,14,323103,327624,89
7312,326898,326898,326930,l,14,323103,327624,89
7313,326931,326931,326963,l,14,323103,327624,89
7314,326964,326964,326996,l,14,323103,327624,89
7315,326997,326997,327029,l,14,323103,327624,89
7316,327030,327030,327062,l,14,323103,327624,89
7317,327063,327063,327095,l,14,323103,327624,89
7318,327096,327096,327128,l,14,323103,327624,89
7319,327129,327129,327161,l,14,323103,327624,89
7320,327162,327162,327194,l,14,323103,327624,89
7321,327195,327195,327227,l,14,323103,327624,89
7322,327228,327228,327260,l,14,323103,327624,89
7323,327261,327261,327293,l,14,323103,327624,89
7324,327294,327294,327326,l,14,323103,327624,89
7325,327327,327327,327359,l,14,323103,327624,89
7326,327360,327360,327392,l,14,323103,327624,89
7327,327393,327393,327425,l,14,323103,327624,89
7328,327426,327426,327458,l,14,323103,327624,89
7329,327459,327459,327491,l,14,323103,327624,89
7330,327492,327492,327524,l,14,323103,327624,89
7331,327525,327525,327557,l,14,323103,327624,89
7332,327558,327558,327590,l,14,323103,327624,89
7333,327591,327591,327623,l,14,323103,327624,89
7651,338085,338085,338117,l,15,337854,342375,182
7652,338118,338118,338150,l,15,337854,342375,182
7653,338151,338151,338183,l,15,337854,342375,182
7654,338184,338184,338216,l,15,337854,342375,182
7655,338217,338217,338249,l,15,337854,342375,182
7656,338250,338250,338282,l,15,337854,342375,182
7657,338283,338283,338315,l,15,337854,342375,182
7658,338316,338316,338348,l,15,337854,342375,182
7659,338349,338349,338381,l,15,337854,342375,182
7660,338382,338382,338414,l,15,337854,342375,182
7661,338415,338415,338447,l,15,337854,342375,182
7662,338448,338448,338480,l,15,337854,342375,182
7663,338481,338481,338513,l,15,337854,342375,182
7664,338514,338514,338546,l,15,337854,342375,182
7665,338547,338547,338579,l,15,337854,342375,182
7666,338580,338580,338612,l,15,337854,342375,182
7667,338613,338613,338645,l,15,337854,342375,182
7668,338646,338646,338678,l,15,337854,342375,182
7669,338679,338679,338711,l,15,337854,342375,182
7670,338712,338712,338744,l,15,337854,342375,182
7671,338745,338745,338777,l,15,337854,342375,182
7672,338778,338778,338810,l,15,337854,342375,182
7673,338811,338811,338843,l,15,337854,342375,182
7674,338844,338844,338876,l,15,337854,342375,182
7675,338877,338877,338909,l,15,337854,342375,182
7676,338910,338910,338942,l,15,337854,342375,182
7677,338943,338943,338975,l,15,337854,342375,182
7678,338976,338976,339008,l,15,337854,342375,182
7679,339009,339009,339041,l,15,337854,342375,182
7680,339042,339042,339074,l,15,337854,342375,182
7681,339075,339075,339107,l,15,337854,342375,182
7682,339108,339108,339140,l,15,337854,342375,182
7683,339141,339141,339173,l,15,337854,342375,182
7684,339174,339174,339206,l,15,337854,342375,182
7685,339207,339207,339239,l,15,337854,342375,182
7686,339240,339240,339272,l,15,337854,342375,182
7687,339273,339273,339305,l,15,337854,342375,182
7688,339306,339306,339338,l,15,337854,342375,182
7689,339339,339339,339371,i,15,337854,342375,182
7690,339372,339372,339404,i,15,337854,342375,182
7691,339405,339405,339437,m,15,337854,342375,182
7692,339438,339438,339470,m,15,337854,342375,182
7693,339471,339471,339503,m,15,337854,342375,182
7694,339504,339504,339536,m,15,337854,342375,182
7695,339537,339537,339569,i,15,337854,342375,182
7696,339570,339570,339602,i,15,337854,342375,182
7697,339603,339603,339635,i,15,337854,342375,182
7698,339636,339636,339668,m,15,337854,342375,182
7699,339669,339669,339701,m,15,337854,342375,182
7700,339702,339702,339734,m,15,337854,342375,182
7701,339735,339735,339767,m,15,337854,342375,182
7702,339768,339768,339800,m,15,337854,342375,182
7703,339801,339801,339833,m,15,337854,342375,182
7704,339834,339834,339866,m,15,337854,342375,182
7705,339867,339867,339899,m,15,337854,342375,182
7706,339900,339900,339932,m,15,337854,342375,182
7707,339933,339933,339965,m,15,337854,342375,182
7708,339966,339966,339998,m,15,337854,342375,182
7709,339999,339999,340031,m,15,337854,342375,182
7710,340032,340032,340064,m,15,337854,342375,182
7711,340065,340065,340097,m,15,337854,342375,182
7712,340098,340098,340130,m,15,337854,342375,182
7713,340131,340131,340163,i,15,337854,342375,182
7714,340164,340164,340196,i,15,337854,342375,182
7715,340197,340197,340229,i,15,337854,342375,182
7716,340230,340230,340262,i,15,337854,342375,182
7717,340263,340263,340295,r,15,337854,342375,182
7718,340296,340296,340328,r,15,337854,342375,182
7719,340329,340329,340361,r,15,337854,342375,182
7720,340362,340362,340394,r,15,337854,342375,182
7721,340395,340395,340427,m,15,337854,342375,182
7722,340428,340428,340460,m,15,337854,342375,182
7723,340461,340461,340493,m,15,337854,342375,182
7724,340494,340494,340526,m,15,337854,342375,182
7725,340527,340527,340559,m,15,337854,342375,182
7726,340560,340560,340592,m,15,337854,342375,182
7727,340593,340593,340625,m,15,337854,342375,182
7728,340626,340626,340658,m,15,337854,342375,182
7729,340659,340659,340691,m,15,337854,342375,182
7730,340692,340692,340724,m,15,337854,342375,182
7731,340725,340725,340757,i,15,337854,342375,182
7732,340758,340758,340790,i,15,337854,342375,182
7733,340791,340791,340823,i,15,337854,342375,182
7734,340824,340824,340856,i,15,337854,342375,182
7735,340857,340857,340889,i,15,337854,342375,182
7736,340890,340890,340922,i,15,337854,342375,182
7737,340923,340923,340955,l,15,337854,342375,182
7738,340956,340956,340988,l,15,337854,342375,182
7739,340989,340989,341021,l,15,337854,342375,182
7740,341022,341022,341054,l,15,337854,342375,182
7741,341055,341055,341087,l,15,337854,342375,182
7742,341088,341088,341120,l,15,337854,342375,182
7743,341121,341121,341153,l,15,337854,342375,182
7744,341154,341154,341186,l,15,337854,342375,182
7745,341187,341187,341219,l,15,337854,342375,182
7746,341220,341220,341252,l,15,337854,342375,182
7747,341253,341253,341285,l,15,337854,342375,182
7748,341286,341286,341318,l,15,337854,342375,182
7749,341319,341319,341351,l,15,337854,342375,182
7750,341352,341352,341384,n,15,337854,342375,182
7751,341385,341385,341417,n,15,337854,342375,182
7752,341418,341418,341450,n,15,337854,342375,182
7753,341451,341451,341483,n,15,337854,342375,182
7754,341484,341484,341516,n,15,337854,342375,182
7755,341517,341517,341549,n,15,337854,342375,182
7756,341550,341550,341582,n,15,337854,342375,182
7757,341583,341583,341615,n,15,337854,342375,182
7758,341616,341616,341648,n,15,337854,342375,182
7759,341649,341649,341681,n,15,337854,342375,182
7760,341682,341682,341714,n,15,337854,342375,182
7761,341715,341715,341747,n,15,337854,342375,182
7762,341748,341748,341780,n,15,337854,342375,182
7763,341781,341781,341813,n,15,337854,342375,182
7764,341814,341814,341846,n,15,337854,342375,182
7765,341847,341847,341879,n,15,337854,342375,182
7766,341880,341880,341912,n,15,337854,342375,182
7767,341913,341913,341945,n,15,337854,342375,182
7768,341946,341946,341978,n,15,337854,342375,182
7769,341979,341979,342011,n,15,337854,342375,182
7770,342012,342012,342044,n,15,337854,342375,182
7771,342045,342045,342077,n,15,337854,342375,182
7772,342078,342078,342110,n,15,337854,342375,182
7773,342111,342111,342143,n,15,337854,342375,182
7774,342144,342144,342176,n,15,337854,342375,182
7775,342177,342177,342209,n,15,337854,342375,182
7776,342210,342210,342242,n,15,337854,342375,182
7777,342243,342243,342275,n,15,337854,342375,182
7778,342276,342276,342308,n,15,337854,342375,182
7779,342309,342309,342341,n,15,337854,342375,182
7780,342342,342342,342374,n,15,337854,342375,182
8158,354816,354816,354848,l,16,354420,359007,48
8159,354849,354849,354881,l,16,354420,359007,48
8160,354882,354882,354914,l,16,354420,359007,48
8161,354915,354915,354947,l,16,354420,359007,48
8162,354948,354948,354980,l,16,354420,359007,48
8163,354981,354981,355013,l,16,354420,359007,48
8164,355014,355014,355046,l,16,354420,359007,48
8165,355047,355047,355079,l,16,354420,359007,48
8166,355080,355080,355112,l,16,354420,359007,48
8167,355113,355113,355145,l,16,354420,359007,48
8168,355146,355146,355178,l,16,354420,359007,48
8169,355179,355179,355211,l,16,354420,359007,48
8170,355212,355212,355244,l,16,354420,359007,48
8171,355245,355245,355277,l,16,354420,359007,48
8172,355278,355278,355310,l,16,354420,359007,48
8173,355311,355311,355343,l,16,354420,359007,48
8174,355344,355344,355376,l,16,354420,359007,48
8175,355377,355377,355409,l,16,354420,359007,48
8176,355410,355410,355442,l,16,354420,359007,48
8177,355443,355443,355475,l,16,354420,359007,48
8178,355476,355476,355508,l,16,354420,359007,48
8179,355509,355509,355541,l,16,354420,359007,48
8180,355542,355542,355574,l,16,354420,359007,48
8181,355575,355575,355607,l,16,354420,359007,48
8182,355608,355608,355640,l,16,354420,359007,48
8183,355641,355641,355673,l,16,354420,359007,48
8184,355674,355674,355706,l,16,354420,359007,48
8185,355707,355707,355739,l,16,354420,359007,48
8186,355740,355740,355772,l,16,354420,359007,48
8187,355773,355773,355805,l,16,354420,359007,48
8188,355806,355806,355838,l,16,354420,359007,48
8189,355839,355839,355871,l,16,354420,359007,48
8190,355872,355872,355904,l,16,354420,359007,48
8191,355905,355905,355937,l,16,354420,359007,48
8192,355938,355938,355970,l,16,354420,359007,48
8193,355971,355971,356003,l,16,354420,359007,48
8194,356004,356004,356036,l,16,354420,359007,48
8195,356037,356037,356069,l,16,354420,359007,48
8196,356070,356070,356102,l,16,354420,359007,48
8197,356103,356103,356135,l,16,354420,359007,48
8198,356136,356136,356168,l,16,354420,359007,48
8199,356169,356169,356201,l,16,354420,359007,48
8200,356202,356202,356234,l,16,354420,359007,48
8201,356235,356235,356267,l,16,354420,359007,48
8202,356268,356268,356300,l,16,354420,359007,48
8203,356301,356301,356333,l,16,354420,359007,48
8204,356334,356334,356366,l,16,354420,359007,48
8205,356367,356367,356399,l,16,354420,359007,48
8206,356400,356400,356432,l,16,354420,359007,48
8207,356433,356433,356465,l,16,354420,359007,48
8208,356466,356466,356498,l,16,354420,359007,48
8209,356499,356499,356531,l,16,354420,359007,48
8210,356532,356532,356564,l,16,354420,359007,48
8211,356565,356565,356597,l,16,354420,359007,48
8212,356598,356598,356630,l,16,354420,359007,48
8213,356631,356631,356663,l,16,354420,359007,48
8214,356664,356664,356696,l,16,354420,359007,48
8215,356697,356697,356729,l,16,354420,359007,48
8216,356730,356730,356762,l,16,354420,359007,48
8217,356763,356763,356795,l,16,354420,359007,48
8218,356796,356796,356828,l,16,354420,359007,48
8219,356829,356829,356861,l,16,354420,359007,48
8220,356862,356862,356894,l,16,354420,359007,48
8221,356895,356895,356927,l,16,354420,359007,48
8222,356928,356928,356960,l,16,354420,359007,48
8223,356961,356961,356993,l,16,354420,359007,48
8224,356994,356994,357026,l,16,354420,359007,48
8225,357027,357027,357059,l,16,354420,359007,48
8226,357060,357060,357092,l,16,354420,359007,48
8227,357093,357093,357125,l,16,354420,359007,48
8228,357126,357126,357158,l,16,354420,359007,48
8229,357159,357159,357191,l,16,354420,359007,48
8230,357192,357192,357224,l,16,354420,359007,48
8231,357225,357225,357257,l,16,354420,359007,48
8232,357258,357258,357290,l,16,354420,359007,48
8233,357291,357291,357323,l,16,354420,359007,48
8234,357324,357324,357356,l,16,354420,359007,48
8235,357357,357357,357389,l,16,354420,359007,48
8236,357390,357390,357422,l,16,354420,359007,48
8237,357423,357423,357455,l,16,354420,359007,48
8238,357456,357456,357488,l,16,354420,359007,48
8239,357489,357489,357521,l,16,354420,359007,48
8240,357522,357522,357554,l,16,354420,359007,48
8241,357555,357555,357587,l,16,354420,359007,48
8242,357588,357588,357620,l,16,354420,359007,48
8243,357621,357621,357653,l,16,354420,359007,48
8244,357654,357654,357686,l,16,354420,359007,48
8245,357687,357687,357719,l,16,354420,359007,48
8246,357720,357720,357752,l,16,354420,359007,48
8247,357753,357753,357785,l,16,354420,359007,48
8248,357786,357786,357818,l,16,354420,359007,48
8249,357819,357819,357851,l,16,354420,359007,48
8250,357852,357852,357884,l,16,354420,359007,48
8251,357885,357885,357917,l,16,354420,359007,48
8252,357918,357918,357950,l,16,354420,359007,48
8253,357951,357951,357983,l,16,354420,359007,48
8254,357984,357984,358016,l,16,354420,359007,48
8255,358017,358017,358049,l,16,354420,359007,48
8256,358050,358050,358082,l,16,354420,359007,48
8257,358083,358083,358115,l,16,354420,359007,48
8258,358116,358116,358148,l,16,354420,359007,48
8259,358149,358149,358181,l,16,354420,359007,48
8260,358182,358182,358214,l,16,354420,359007,48
8261,358215,358215,358247,l,16,354420,359007,48
8262,358248,358248,358280,l,16,354420,359007,48
8263,358281,358281,358313,l,16,354420,359007,48
8264,358314,358314,358346,l,16,354420,359007,48
8265,358347,358347,358379,l,16,354420,359007,48
8266,358380,358380,358412,l,16,354420,359007,48
8267,358413,358413,358445,l,16,354420,359007,48
8268,358446,358446,358478,l,16,354420,359007,48
8269,358479,358479,358511,l,16,354420,359007,48
8270,358512,358512,358544,l,16,354420,359007,48
8271,358545,358545,358577,l,16,354420,359007,48
8272,358578,358578,358610,l,16,354420,359007,48
8273,358611,358611,358643,l,16,354420,359007,48
8274,358644,358644,358676,l,16,354420,359007,48
8275,358677,358677,358709,i,16,354420,359007,48
8276,358710,358710,358742,l,16,354420,359007,48
8277,358743,358743,358775,i,16,354420,359007,48
8278,358776,358776,358808,r,16,354420,359007,48
8279,358809,358809,358841,i,16,354420,359007,48
8280,358842,358842,358874,i,16,354420,359007,48
8281,358875,358875,358907,i,16,354420,359007,48
8282,358908,358908,358940,r,16,354420,359007,48
8283,358941,358941,358973,r,16,354420,359007,48
8591,369105,369105,369137,l,17,368841,373395,492
8592,369138,369138,369170,l,17,368841,373395,492
8593,369171,369171,369203,l,17,368841,373395,492
8594,369204,369204,369236,l,17,368841,373395,492
8595,369237,369237,369269,l,17,368841,373395,492
8596,369270,369270,369302,l,17,368841,373395,492
8597,369303,369303,369335,l,17,368841,373395,492
8598,369336,369336,369368,l,17,368841,373395,492
8599,369369,369369,369401,l,17,368841,373395,492
8600,369402,369402,369434,l,17,368841,373395,492
8601,369435,369435,369467,l,17,368841,373395,492
8602,369468,369468,369500,l,17,368841,373395,492
8603,369501,369501,369533,l,17,368841,373395,492
8604,369534,369534,369566,l,17,368841,373395,492
8605,369567,369567,369599,l,17,368841,373395,492
8606,369600,369600,369632,l,17,368841,373395,492
8607,369633,369633,369665,l,17,368841,373395,492
8608,369666,369666,369698,l,17,368841,373395,492
8609,369699,369699,369731,l,17,368841,373395,492
8610,369732,369732,369764,l,17,368841,373395,492
8611,369765,369765,369797,l,17,368841,373395,492
8612,369798,369798,369830,l,17,368841,373395,492
8613,369831,369831,369863,l,17,368841,373395,492
8614,369864,369864,369896,l,17,368841,373395,492
8615,369897,369897,369929,l,17,368841,373395,492
8616,369930,369930,369962,l,17,368841,373395,492
8617,369963,369963,369995,l,17,368841,373395,492
8618,369996,369996,370028,l,17,368841,373395,492
8619,370029,370029,370061,l,17,368841,373395,492
8620,370062,370062,370094,l,17,368841,373395,492
8621,370095,370095,370127,l,17,368841,373395,492
8622,370128,370128,370160,l,17,368841,373395,492
8623,370161,370161,370193,l,17,368841,373395,492
8624,370194,370194,370226,l,17,368841,373395,492
8625,370227,370227,370259,l,17,368841,373395,492
8626,370260,370260,370292,n,17,368841,373395,492
8627,370293,370293,370325,n,17,368841,373395,492
8628,370326,370326,370358,l,17,368841,373395,492
8629,370359,370359,370391,m,17,368841,373395,492
8630,370392,370392,370424,m,17,368841,373395,492
8631,370425,370425,370457,l,17,368841,373395,492
8632,370458,370458,370490,l,17,368841,373395,492
8633,370491,370491,370523,l,17,368841,373395,492
8634,370524,370524,370556,m,17,368841,373395,492
8635,370557,370557,370589,m,17,368841,373395,492
8636,370590,370590,370622,m,17,368841,373395,492
8637,370623,370623,370655,m,17,368841,373395,492
8638,370656,370656,370688,m,17,368841,373395,492
8639,370689,370689,370721,m,17,368841,373395,492
8640,370722,370722,370754,m,17,368841,373395,492
8641,370755,370755,370787,i,17,368841,373395,492
8642,370788,370788,370820,i,17,368841,373395,492
8643,370821,370821,370853,i,17,368841,373395,492
8644,370854,370854,370886,m,17,368841,373395,492
8645,370887,370887,370919,m,17,368841,373395,492
8646,370920,370920,370952,m,17,368841,373395,492
8647,370953,370953,370985,m,17,368841,373395,492
8648,370986,370986,371018,m,17,368841,373395,492
8649,371019,371019,371051,m,17,368841,373395,492
8650,371052,371052,371084,m,17,368841,373395,492
8651,371085,371085,371117,m,17,368841,373395,492
8652,371118,371118,371150,m,17,368841,373395,492
8653,371151,371151,371183,m,17,368841,373395,492
8654,371184,371184,371216,m,17,368841,373395,492
8655,371217,371217,371249,m,17,368841,373395,492
8656,371250,371250,371282,m,17,368841,373395,492
8657,371283,371283,371315,m,17,368841,373395,492
8658,371316,371316,371348,m,17,368841,373395,492
8659,371349,371349,371381,m,17,368841,373395,492
8660,371382,371382,371414,m,17,368841,373395,492
8661,371415,371415,371447,m,17,368841,373395,492
8662,371448,371448,371480,m,17,368841,373395,492
8663,371481,371481,371513,m,17,368841,373395,492
8664,371514,371514,371546,m,17,368841,373395,492
8665,371547,371547,371579,m,17,368841,373395,492
8666,371580,371580,371612,m,17,368841,373395,492
8667,371613,371613,371645,m,17,368841,373395,492
8668,371646,371646,371678,m,17,368841,373395,492
8669,371679,371679,371711,m,17,368841,373395,492
8670,371712,371712,371744,m,17,368841,373395,492
8671,371745,371745,371777,m,17,368841,373395,492
8672,371778,371778,371810,m,17,368841,373395,492
8673,371811,371811,371843,i,17,368841,373395,492
8674,371844,371844,371876,i,17,368841,373395,492
8675,371877,371877,371909,l,17,368841,373395,492
8676,371910,371910,371942,l,17,368841,373395,492
8677,371943,371943,371975,m,17,368841,373395,492
8678,371976,371976,372008,m,17,368841,373395,492
8679,372009,372009,372041,m,17,368841,373395,492
8680,372042,372042,372074,m,17,368841,373395,492
8681,372075,372075,372107,m,17,368841,373395,492
8682,372108,372108,372140,m,17,368841,373395,492
8683,372141,372141,372173,m,17,368841,373395,492
8684,372174,372174,372206,m,17,368841,373395,492
8685,372207,372207,372239,l,17,368841,373395,492
8686,372240,372240,372272,l,17,368841,373395,492
8687,372273,372273,372305,l,17,368841,373395,492
8688,372306,372306,372338,l,17,368841,373395,492
8689,372339,372339,372371,l,17,368841,373395,492
8690,372372,372372,372404,l,17,368841,373395,492
8691,372405,372405,372437,l,17,368841,373395,492
8692,372438,372438,372470,l,17,368841,373395,492
8693,372471,372471,372503,l,17,368841,373395,492
8694,372504,372504,372536,l,17,368841,373395,492
8695,372537,372537,372569,l,17,368841,373395,492
8696,372570,372570,372602,l,17,368841,373395,492
8697,372603,372603,372635,l,17,368841,373395,492
8698,372636,372636,372668,l,17,368841,373395,492
8699,372669,372669,372701,l,17,368841,373395,492
8700,372702,372702,372734,l,17,368841,373395,492
8701,372735,372735,372767,l,17,368841,373395,492
8702,372768,372768,372800,l,17,368841,373395,492
8703,372801,372801,372833,l,17,368841,373395,492
8704,372834,372834,372866,l,17,368841,373395,492
8705,372867,372867,372899,l,17,368841,373395,492
8706,372900,372900,372932,l,17,368841,373395,492
8707,372933,372933,372965,l,17,368841,373395,492
8708,372966,372966,372998,l,17,368841,373395,492
8709,372999,372999,373031,l,17,368841,373395,492
8710,373032,373032,373064,l,17,368841,373395,492
8711,373065,373065,373097,l,17,368841,373395,492
8712,373098,373098,373130,l,17,368841,373395,492
8713,373131,373131,373163,l,17,368841,373395,492
8714,373164,373164,373196,l,17,368841,373395,492
8715,373197,373197,373229,l,17,368841,373395,492
8716,373230,373230,373262,l,17,368841,373395,492
8717,373263,373263,373295,l,17,368841,373395,492
8718,373296,373296,373328,l,17,368841,373395,492
8719,373329,373329,373361,l,17,368841,373395,492
8720,373362,373362,373394,l,17,368841,373395,492
9065,384747,384747,384779,l,18,384549,389103,52
9066,384780,384780,384812,l,18,384549,389103,52
9067,384813,384813,384845,l,18,384549,389103,52
9068,384846,384846,384878,l,18,384549,389103,52
9069,384879,384879,384911,l,18,384549,389103,52
9070,384912,384912,384944,l,18,384549,389103,52
9071,384945,384945,384977,l,18,384549,389103,52
9072,384978,384978,385010,l,18,384549,389103,52
9073,385011,385011,385043,l,18,384549,389103,52
9074,385044,385044,385076,l,18,384549,389103,52
9075,385077,385077,385109,l,18,384549,389103,52
9076,385110,385110,385142,l,18,384549,389103,52
9077,385143,385143,385175,l,18,384549,389103,52
9078,385176,385176,385208,l,18,384549,389103,52
9079,385209,385209,385241,l,18,384549,389103,52
9080,385242,385242,385274,l,18,384549,389103,52
9081,385275,385275,385307,l,18,384549,389103,52
9082,385308,385308,385340,l,18,384549,389103,52
9083,385341,385341,385373,l,18,384549,389103,52
9084,385374,385374,385406,l,18,384549,389103,52
9085,385407,385407,385439,l,18,384549,389103,52
9086,385440,385440,385472,l,18,384549,389103,52
9087,385473,385473,385505,l,18,384549,389103,52
9088,385506,385506,385538,l,18,384549,389103,52
9089,385539,385539,385571,l,18,384549,389103,52
9090,385572,385572,385604,n,18,384549,389103,52
9091,385605,385605,385637,n,18,384549,389103,52
9092,385638,385638,385670,n,18,384549,389103,52
9093,385671,385671,385703,n,18,384549,389103,52
9094,385704,385704,385736,n,18,384549,389103,52
9095,385737,385737,385769,n,18,384549,389103,52
9096,385770,385770,385802,n,18,384549,389103,52
9097,385803,385803,385835,l,18,384549,389103,52
9098,385836,385836,385868,l,18,384549,389103,52
9099,385869,385869,385901,l,18,384549,389103,52
9100,385902,385902,385934,l,18,384549,389103,52
9101,385935,385935,385967,l,18,384549,389103,52
9102,385968,385968,386000,l,18,384549,389103,52
9103,386001,386001,386033,l,18,384549,389103,52
9104,386034,386034,386066,l,18,384549,389103,52
9105,386067,386067,386099,l,18,384549,389103,52
9106,386100,386100,386132,l,18,384549,389103,52
9107,386133,386133,386165,l,18,384549,389103,52
9108,386166,386166,386198,l,18,384549,389103,52
9109,386199,386199,386231,l,18,384549,389103,52
9110,386232,386232,386264,l,18,384549,389103,52
9111,386265,386265,386297,l,18,384549,389103,52
9112,386298,386298,386330,l,18,384549,389103,52
9113,386331,386331,386363,l,18,384549,389103,52
9114,386364,386364,386396,l,18,384549,389103,52
9115,386397,386397,386429,l,18,384549,389103,52
9116,386430,386430,386462,l,18,384549,389103,52
9117,386463,386463,386495,l,18,384549,389103,52
9118,386496,386496,386528,l,18,384549,389103,52
9119,386529,386529,386561,l,18,384549,389103,52
9120,386562,386562,386594,l,18,384549,389103,52
9121,386595,386595,386627,l,18,384549,389103,52
9122,386628,386628,386660,l,18,384549,389103,52
9123,386661,386661,386693,l,18,384549,389103,52
9124,386694,386694,386726,l,18,384549,389103,52
9125,386727,386727,386759,l,18,384549,389103,52
9126,386760,386760,386792,l,18,384549,389103,52
9127,386793,386793,386825,l,18,384549,389103,52
9128,386826,386826,386858,l,18,384549,389103,52
9129,386859,386859,386891,l,18,384549,389103,52
9130,386892,386892,386924,l,18,384549,389103,52
9131,386925,386925,386957,l,18,384549,389103,52
9132,386958,386958,386990,l,18,384549,389103,52
9133,386991,386991,387023,l,18,384549,389103,52
9134,387024,387024,387056,l,18,384549,389103,52
9135,387057,387057,387089,l,18,384549,389103,52
9136,387090,387090,387122,l,18,384549,389103,52
9137,387123,387123,387155,l,18,384549,389103,52
9138,387156,387156,387188,l,18,384549,389103,52
9139,387189,387189,387221,l,18,384549,389103,52
9140,387222,387222,387254,l,18,384549,389103,52
9141,387255,387255,387287,l,18,384549,389103,52
9142,387288,387288,387320,l,18,384549,389103,52
9143,387321,387321,387353,l,18,384549,389103,52
9144,387354,387354,387386,l,18,384549,389103,52
9145,387387,387387,387419,l,18,384549,389103,52
9146,387420,387420,387452,l,18,384549,389103,52
9147,387453,387453,387485,l,18,384549,389103,52
9148,387486,387486,387518,l,18,384549,389103,52
9149,387519,387519,387551,l,18,384549,389103,52
9150,387552,387552,387584,l,18,384549,389103,52
9151,387585,387585,387617,l,18,384549,389103,52
9152,387618,387618,387650,l,18,384549,389103,52
9153,387651,387651,387683,l,18,384549,389103,52
9154,387684,387684,387716,l,18,384549,389103,52
9155,387717,387717,387749,l,18,384549,389103,52
9156,387750,387750,387782,l,18,384549,389103,52
9157,387783,387783,387815,l,18,384549,389103,52
9158,387816,387816,387848,l,18,384549,389103,52
9159,387849,387849,387881,l,18,384549,389103,52
9160,387882,387882,387914,l,18,384549,389103,52
9161,387915,387915,387947,l,18,384549,389103,52
9162,387948,387948,387980,l,18,384549,389103,52
9163,387981,387981,388013,l,18,384549,389103,52
9164,388014,388014,388046,l,18,384549,389103,52
9165,388047,388047,388079,l,18,384549,389103,52
9166,388080,388080,388112,l,18,384549,389103,52
9167,388113,388113,388145,l,18,384549,389103,52
9168,388146,388146,388178,l,18,384549,389103,52
9169,388179,388179,388211,l,18,384549,389103,52
9170,388212,388212,388244,l,18,384549,389103,52
9171,388245,388245,388277,l,18,384549,389103,52
9172,388278,388278,388310,l,18,384549,389103,52
9173,388311,388311,388343,l,18,384549,389103,52
9174,388344,388344,388376,l,18,384549,389103,52
9175,388377,388377,388409,l,18,384549,389103,52
9176,388410,388410,388442,l,18,384549,389103,52
9177,388443,388443,388475,l,18,384549,389103,52
9178,388476,388476,388508,l,18,384549,389103,52
9179,388509,388509,388541,l,18,384549,389103,52
9180,388542,388542,388574,l,18,384549,389103,52
9181,388575,388575,388607,l,18,384549,389103,52
9182,388608,388608,388640,l,18,384549,389103,52
9183,388641,388641,388673,l,18,384549,389103,52
9184,388674,388674,388706,l,18,384549,389103,52
9185,388707,388707,388739,l,18,384549,389103,52
9186,388740,388740,388772,l,18,384549,389103,52
9187,388773,388773,388805,l,18,384549,389103,52
9188,388806,388806,388838,l,18,384549,389103,52
9189,388839,388839,388871,l,18,384549,389103,52
9190,388872,388872,388904,l,18,384549,389103,52
9191,388905,388905,388937,l,18,384549,389103,52
9192,388938,388938,388970,l,18,384549,389103,52
9193,388971,388971,389003,l,18,384549,389103,52
9194,389004,389004,389036,l,18,384549,389103,52
9195,389037,389037,389069,l,18,384549,389103,52
9872,411378,411378,411410,l,19,411048,415569,67
9873,411411,411411,411443,l,19,411048,415569,67
9874,411444,411444,411476,l,19,411048,415569,67
9875,411477,411477,411509,l,19,411048,415569,67
9876,411510,411510,411542,l,19,411048,415569,67
9877,411543,411543,411575,l,19,411048,415569,67
9878,411576,411576,411608,l,19,411048,415569,67
9879,411609,411609,411641,l,19,411048,415569,67
9880,411642,411642,411674,l,19,411048,415569,67
9881,411675,411675,411707,l,19,411048,415569,67
9882,411708,411708,411740,l,19,411048,415569,67
9883,411741,411741,411773,l,19,411048,415569,67
9884,411774,411774,411806,l,19,411048,415569,67
9885,411807,411807,411839,l,19,411048,415569,67
9886,411840,411840,411872,l,19,411048,415569,67
9887,411873,411873,411905,l,19,411048,415569,67
9888,411906,411906,411938,l,19,411048,415569,67
9889,411939,411939,411971,l,19,411048,415569,67
9890,411972,411972,412004,l,19,411048,415569,67
9891,412005,412005,412037,l,19,411048,415569,67
9892,412038,412038,412070,l,19,411048,415569,67
9893,412071,412071,412103,l,19,411048,415569,67
9894,412104,412104,412136,l,19,411048,415569,67
9895,412137,412137,412169,l,19,411048,415569,67
