"","X","framenum","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"2184",2184,9230,404857,2114,404838,404871,"not looking",17,401744,406334,182,4590,404489,404978,"two",2745,3234,2989.5,33,3094,3127
"2185",2185,9231,404890,2115,404872,404905,"not looking",17,401744,406334,182,4590,404489,404978,"two",2745,3234,2989.5,33,3128,3161
"2186",2186,9232,404923,2116,404906,404939,"not looking",17,401744,406334,182,4590,404489,404978,"two",2745,3234,2989.5,33,3162,3195
"2187",2187,9233,404956,2117,404940,404973,"not looking",17,401744,406334,182,4590,404489,404978,"two",2745,3234,2989.5,33,3196,3229
"2188",2188,9234,404989,2118,404974,405007,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3230,3263
"2189",2189,9235,405022,2119,405008,405041,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3264,3297
"2190",2190,9236,405055,2120,405042,405075,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3298,3331
"2191",2191,9237,405088,2121,405076,405109,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3332,3365
"2192",2192,9238,405121,2122,405110,405143,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3366,3399
"2193",2193,9239,405154,2123,405144,405177,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3400,3433
"2194",2194,9240,405187,2124,405178,405211,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3434,3467
"2195",2195,9241,405220,2125,405212,405245,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3468,3501
"2196",2196,9242,405253,2126,405246,405279,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3502,3535
"2197",2197,9243,405286,2127,405280,405313,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3536,3569
"2198",2198,9244,405319,2128,405314,405347,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3570,3603
"2199",2199,9245,405352,2129,405348,405381,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3604,3637
"2200",2200,9246,405385,2130,405382,405415,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3638,3671
"2201",2201,9247,405418,2131,405416,405449,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3672,3705
"2202",2202,9248,405451,2132,405450,405483,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3706,3739
"2203",2203,9249,405484,2133,405484,405517,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3740,3773
"2204",2204,9250,405517,2133,405484,405517,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3740,3773
"2205",2205,9251,405550,2134,405518,405551,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3774,3807
"2206",2206,9252,405583,2135,405552,405585,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3808,3841
"2207",2207,9253,405616,2136,405586,405619,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3842,3875
"2208",2208,9254,405649,2137,405620,405653,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3876,3909
"2209",2209,9255,405682,2138,405654,405687,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3910,3943
"2210",2210,9256,405715,2139,405688,405721,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3944,3977
"2211",2211,9257,405748,2140,405722,405755,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,3978,4011
"2212",2212,9258,405781,2141,405756,405789,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4012,4045
"2213",2213,9259,405814,2142,405790,405823,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4046,4079
"2214",2214,9260,405847,2143,405824,405857,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4080,4113
"2215",2215,9261,405880,2144,405858,405891,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4114,4147
"2216",2216,9262,405913,2145,405892,405925,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4148,4181
"2217",2217,9263,405946,2146,405926,405959,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4182,4215
"2218",2218,9264,405979,2147,405960,405993,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4216,4249
"2219",2219,9265,406012,2148,405994,406027,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4250,4283
"2220",2220,9266,406045,2149,406028,406061,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4284,4317
"2221",2221,9267,406078,2150,406062,406095,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4318,4351
"2222",2222,9268,406111,2151,406096,406129,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4352,4385
"2223",2223,9269,406144,2152,406130,406163,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4386,4419
"2224",2224,9270,406177,2153,406164,406197,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4420,4453
"2225",2225,9271,406210,2154,406198,406231,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4454,4487
"2226",2226,9272,406243,2155,406232,406265,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4488,4521
"2227",2227,9273,406276,2156,406266,406299,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4522,4555
"2228",2228,9274,406309,2157,406300,406333,"not looking",17,401744,406334,182,4590,NA,NA,NA,NA,NA,NA,33,4556,4589
"2229",2229,9601,417100,2158,417078,417111,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,136,169
"2230",2230,9602,417133,2159,417112,417145,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,170,203
"2231",2231,9603,417166,2160,417146,417179,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,204,237
"2232",2232,9604,417199,2161,417180,417213,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,238,271
"2233",2233,9605,417232,2162,417214,417247,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,272,305
"2234",2234,9606,417265,2163,417248,417281,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,306,339
"2235",2235,9607,417298,2164,417282,417315,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,340,373
"2236",2236,9608,417331,2165,417316,417349,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,374,407
"2237",2237,9609,417364,2166,417350,417383,"inbetween",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,408,441
"2238",2238,9610,417397,2167,417384,417417,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,442,475
"2239",2239,9611,417430,2168,417418,417451,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,476,509
"2240",2240,9612,417463,2169,417452,417485,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,510,543
"2241",2241,9613,417496,2170,417486,417519,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,544,577
"2242",2242,9614,417529,2171,417520,417553,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,578,611
"2243",2243,9615,417562,2172,417554,417587,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,612,645
"2244",2244,9616,417595,2173,417588,417621,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,646,679
"2245",2245,9617,417628,2174,417622,417655,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,680,713
"2246",2246,9618,417661,2175,417656,417689,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,714,747
"2247",2247,9619,417694,2176,417690,417723,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,748,781
"2248",2248,9620,417727,2177,417724,417757,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,782,815
"2249",2249,9621,417760,2178,417758,417791,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,816,849
"2250",2250,9622,417793,2179,417792,417825,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,850,883
"2251",2251,9623,417826,2180,417826,417859,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,884,917
"2252",2252,9624,417859,2180,417826,417859,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,884,917
"2253",2253,9625,417892,2181,417860,417893,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,918,951
"2254",2254,9626,417925,2182,417894,417927,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,952,985
"2255",2255,9627,417958,2183,417928,417961,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,986,1019
"2256",2256,9628,417991,2184,417962,417995,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1020,1053
"2257",2257,9629,418024,2185,417996,418029,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1054,1087
"2258",2258,9630,418057,2186,418030,418063,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1088,1121
"2259",2259,9631,418090,2187,418064,418097,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1122,1155
"2260",2260,9632,418123,2188,418098,418131,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1156,1189
"2261",2261,9633,418156,2189,418132,418165,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1190,1223
"2262",2262,9634,418189,2190,418166,418199,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1224,1257
"2263",2263,9635,418222,2191,418200,418233,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,1258,1291
"2264",2264,9636,418255,2192,418234,418267,"not looking",18,416942,421498,836,4556,418238,418438,"eight",1296,1496,1396,33,1292,1325
"2265",2265,9637,418288,2193,418268,418301,"not looking",18,416942,421498,836,4556,418238,418438,"eight",1296,1496,1396,33,1326,1359
"2266",2266,9638,418321,2194,418302,418335,"not looking",18,416942,421498,836,4556,418238,418438,"eight",1296,1496,1396,33,1360,1393
"2267",2267,9639,418354,2195,418336,418369,"not looking",18,416942,421498,836,4556,418238,418438,"eight",1296,1496,1396,33,1394,1427
"2268",2268,9640,418387,2196,418370,418403,"not looking",18,416942,421498,836,4556,418238,418438,"eight",1296,1496,1396,33,1428,1461
"2269",2269,9641,418420,2197,418404,418437,"not looking",18,416942,421498,836,4556,418238,418438,"eight",1296,1496,1396,33,1462,1495
"2270",2270,9642,418453,2198,418438,418471,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1496,1529
"2271",2271,9643,418486,2199,418472,418505,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1530,1563
"2272",2272,9644,418519,2200,418506,418539,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1564,1597
"2273",2273,9645,418552,2201,418540,418573,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1598,1631
"2274",2274,9646,418585,2202,418574,418607,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1632,1665
"2275",2275,9647,418618,2203,418608,418641,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1666,1699
"2276",2276,9648,418651,2204,418642,418675,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1700,1733
"2277",2277,9649,418684,2205,418676,418709,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1734,1767
"2278",2278,9650,418717,2206,418710,418743,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1768,1801
"2279",2279,9651,418750,2207,418744,418777,"right",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1802,1835
"2280",2280,9652,418783,2208,418778,418811,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1836,1869
"2281",2281,9653,418816,2209,418812,418845,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1870,1903
"2282",2282,9654,418849,2210,418846,418879,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1904,1937
"2283",2283,9655,418882,2211,418880,418913,"not looking",18,416942,421498,836,4556,418438,418908,"hundred",1496,1966,1731,33,1938,1971
"2284",2284,9656,418915,2212,418914,418947,"not looking",18,416942,421498,836,4556,418908,419050,"and",1966,2108,2037,33,1972,2005
"2285",2285,9657,418948,2213,418948,418981,"not looking",18,416942,421498,836,4556,418908,419050,"and",1966,2108,2037,33,2006,2039
"2286",2286,9658,418981,2213,418948,418981,"not looking",18,416942,421498,836,4556,418908,419050,"and",1966,2108,2037,33,2006,2039
"2287",2287,9659,419014,2214,418982,419015,"not looking",18,416942,421498,836,4556,418908,419050,"and",1966,2108,2037,33,2040,2073
"2288",2288,9660,419047,2215,419016,419049,"not looking",18,416942,421498,836,4556,418908,419050,"and",1966,2108,2037,33,2074,2107
"2289",2289,9661,419080,2216,419050,419083,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2108,2141
"2290",2290,9662,419113,2217,419084,419117,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2142,2175
"2291",2291,9663,419146,2218,419118,419151,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2176,2209
"2292",2292,9664,419179,2219,419152,419185,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2210,2243
"2293",2293,9665,419212,2220,419186,419219,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2244,2277
"2294",2294,9666,419245,2221,419220,419253,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2278,2311
"2295",2295,9667,419278,2222,419254,419287,"not looking",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2312,2345
"2296",2296,9668,419311,2223,419288,419321,"right",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2346,2379
"2297",2297,9669,419344,2224,419322,419355,"right",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2380,2413
"2298",2298,9670,419377,2225,419356,419389,"right",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2414,2447
"2299",2299,9671,419410,2226,419390,419423,"right",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2448,2481
"2300",2300,9672,419443,2227,419424,419457,"inbetween",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2482,2515
"2301",2301,9673,419476,2228,419458,419491,"inbetween",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2516,2549
"2302",2302,9674,419509,2229,419492,419525,"inbetween",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2550,2583
"2303",2303,9675,419542,2230,419526,419559,"inbetween",18,416942,421498,836,4556,419050,419559,"thirty",2108,2617,2362.5,33,2584,2617
"2304",2304,9676,419575,2231,419560,419593,"inbetween",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2618,2651
"2305",2305,9677,419608,2232,419594,419627,"right",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2652,2685
"2306",2306,9678,419641,2233,419628,419661,"right",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2686,2719
"2307",2307,9679,419674,2234,419662,419695,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2720,2753
"2308",2308,9680,419707,2235,419696,419729,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2754,2787
"2309",2309,9681,419740,2236,419730,419763,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2788,2821
"2310",2310,9682,419773,2237,419764,419797,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2822,2855
"2311",2311,9683,419806,2238,419798,419831,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2856,2889
"2312",2312,9684,419839,2239,419832,419865,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2890,2923
"2313",2313,9685,419872,2240,419866,419899,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2924,2957
"2314",2314,9686,419905,2241,419900,419933,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2958,2991
"2315",2315,9687,419938,2242,419934,419967,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,2992,3025
"2316",2316,9688,419971,2243,419968,420001,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3026,3059
"2317",2317,9689,420004,2244,420002,420035,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3060,3093
"2318",2318,9690,420037,2245,420036,420069,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3094,3127
"2319",2319,9691,420070,2246,420070,420103,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3128,3161
"2320",2320,9692,420103,2246,420070,420103,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3128,3161
"2321",2321,9693,420136,2247,420104,420137,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3162,3195
"2322",2322,9694,420169,2248,420138,420171,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3196,3229
"2323",2323,9695,420202,2249,420172,420205,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3230,3263
"2324",2324,9696,420235,2250,420206,420239,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3264,3297
"2325",2325,9697,420268,2251,420240,420273,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3298,3331
"2326",2326,9698,420301,2252,420274,420307,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3332,3365
"2327",2327,9699,420334,2253,420308,420341,"not looking",18,416942,421498,836,4556,419559,420366,"six",2617,3424,3020.5,33,3366,3399
"2328",2328,9700,420367,2254,420342,420375,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3400,3433
"2329",2329,9701,420400,2255,420376,420409,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3434,3467
"2330",2330,9702,420433,2256,420410,420443,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3468,3501
"2331",2331,9703,420466,2257,420444,420477,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3502,3535
"2332",2332,9704,420499,2258,420478,420511,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3536,3569
"2333",2333,9705,420532,2259,420512,420545,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3570,3603
"2334",2334,9706,420565,2260,420546,420579,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3604,3637
"2335",2335,9707,420598,2261,420580,420613,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3638,3671
"2336",2336,9708,420631,2262,420614,420647,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3672,3705
"2337",2337,9709,420664,2263,420648,420681,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3706,3739
"2338",2338,9710,420697,2264,420682,420715,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3740,3773
"2339",2339,9711,420730,2265,420716,420749,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3774,3807
"2340",2340,9712,420763,2266,420750,420783,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3808,3841
"2341",2341,9713,420796,2267,420784,420817,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3842,3875
"2342",2342,9714,420829,2268,420818,420851,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3876,3909
"2343",2343,9715,420862,2269,420852,420885,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3910,3943
"2344",2344,9716,420895,2270,420886,420919,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3944,3977
"2345",2345,9717,420928,2271,420920,420953,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,3978,4011
"2346",2346,9718,420961,2272,420954,420987,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4012,4045
"2347",2347,9719,420994,2273,420988,421021,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4046,4079
"2348",2348,9720,421027,2274,421022,421055,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4080,4113
"2349",2349,9721,421060,2275,421056,421089,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4114,4147
"2350",2350,9722,421093,2276,421090,421123,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4148,4181
"2351",2351,9723,421126,2277,421124,421157,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4182,4215
"2352",2352,9724,421159,2278,421158,421191,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4216,4249
"2353",2353,9725,421192,2279,421192,421225,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4250,4283
"2354",2354,9726,421225,2279,421192,421225,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4250,4283
"2355",2355,9727,421258,2280,421226,421259,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4284,4317
"2356",2356,9728,421291,2281,421260,421293,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4318,4351
"2357",2357,9729,421324,2282,421294,421327,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4352,4385
"2358",2358,9730,421357,2283,421328,421361,"not looking",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4386,4419
"2359",2359,9731,421390,2284,421362,421395,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4420,4453
"2360",2360,9732,421423,2285,421396,421429,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4454,4487
"2361",2361,9733,421456,2286,421430,421463,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4488,4521
"2362",2362,9734,421489,2287,421464,421497,"right",18,416942,421498,836,4556,NA,NA,NA,NA,NA,NA,33,4522,4555
"2363",2363,10333,441256,2288,441252,441285,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,544,577
"2364",2364,10334,441289,2289,441286,441319,"inbetween",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,578,611
"2365",2365,10335,441322,2290,441320,441353,"inbetween",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,612,645
"2366",2366,10336,441355,2291,441354,441387,"inbetween",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,646,679
"2367",2367,10337,441388,2292,441388,441421,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,680,713
"2368",2368,10338,441421,2292,441388,441421,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,680,713
"2369",2369,10339,441454,2293,441422,441455,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,714,747
"2370",2370,10340,441487,2294,441456,441489,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,748,781
"2371",2371,10341,441520,2295,441490,441523,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,782,815
"2372",2372,10342,441553,2296,441524,441557,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,816,849
"2373",2373,10343,441586,2297,441558,441591,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,850,883
"2374",2374,10344,441619,2298,441592,441625,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,884,917
"2375",2375,10345,441652,2299,441626,441659,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,918,951
"2376",2376,10346,441685,2300,441660,441693,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,952,985
"2377",2377,10347,441718,2301,441694,441727,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,986,1019
"2378",2378,10348,441751,2302,441728,441761,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1020,1053
"2379",2379,10349,441784,2303,441762,441795,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1054,1087
"2380",2380,10350,441817,2304,441796,441829,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1088,1121
"2381",2381,10351,441850,2305,441830,441863,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1122,1155
"2382",2382,10352,441883,2306,441864,441897,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1156,1189
"2383",2383,10353,441916,2307,441898,441931,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1190,1223
"2384",2384,10354,441949,2308,441932,441965,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1224,1257
"2385",2385,10355,441982,2309,441966,441999,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1258,1291
"2386",2386,10356,442015,2310,442000,442033,"right",19,440708,445230,629,4522,NA,NA,NA,NA,NA,NA,33,1292,1325
"2387",2387,10357,442048,2311,442034,442067,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1326,1359
"2388",2388,10358,442081,2312,442068,442101,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1360,1393
"2389",2389,10359,442114,2313,442102,442135,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1394,1427
"2390",2390,10360,442147,2314,442136,442169,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1428,1461
"2391",2391,10361,442180,2315,442170,442203,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1462,1495
"2392",2392,10362,442213,2316,442204,442237,"right",19,440708,445230,629,4522,442043,442617,"six",1335,1909,1622,33,1496,1529
