"","nFrame","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration"
"7274",7950,353063,NA,NA,NA,"",17,348466,367335,438,18869
"7275",7951,353096,NA,NA,NA,"",17,348466,367335,438,18869
"7276",7952,353129,NA,NA,NA,"",17,348466,367335,438,18869
"7277",7953,353162,NA,NA,NA,"",17,348466,367335,438,18869
"7278",7954,353195,NA,NA,NA,"",17,348466,367335,438,18869
"7279",7955,353228,NA,NA,NA,"",17,348466,367335,438,18869
"7280",7956,353261,NA,NA,NA,"",17,348466,367335,438,18869
"7281",7957,353294,NA,NA,NA,"",17,348466,367335,438,18869
"7282",7958,353327,NA,NA,NA,"",17,348466,367335,438,18869
"7283",7959,353360,NA,NA,NA,"",17,348466,367335,438,18869
"7284",7960,353393,NA,NA,NA,"",17,348466,367335,438,18869
"7285",7961,353426,NA,NA,NA,"",17,348466,367335,438,18869
"7286",7962,353459,NA,NA,NA,"",17,348466,367335,438,18869
"7287",7963,353492,NA,NA,NA,"",17,348466,367335,438,18869
"7288",7964,353525,NA,NA,NA,"",17,348466,367335,438,18869
"7289",7965,353558,NA,NA,NA,"",17,348466,367335,438,18869
"7290",7966,353591,NA,NA,NA,"",17,348466,367335,438,18869
"7291",7967,353624,NA,NA,NA,"",17,348466,367335,438,18869
"7292",7968,353657,NA,NA,NA,"",17,348466,367335,438,18869
"7293",7969,353690,NA,NA,NA,"",17,348466,367335,438,18869
"7294",7970,353723,NA,NA,NA,"",17,348466,367335,438,18869
"7295",7971,353756,NA,NA,NA,"",17,348466,367335,438,18869
"7296",7972,353789,NA,NA,NA,"",17,348466,367335,438,18869
"7297",7973,353822,NA,NA,NA,"",17,348466,367335,438,18869
"7298",7974,353855,NA,NA,NA,"",17,348466,367335,438,18869
"7299",7975,353888,NA,NA,NA,"",17,348466,367335,438,18869
"7300",7976,353921,NA,NA,NA,"",17,348466,367335,438,18869
"7301",7977,353954,NA,NA,NA,"",17,348466,367335,438,18869
"7302",7978,353987,NA,NA,NA,"",17,348466,367335,438,18869
"7303",7979,354020,NA,NA,NA,"",17,348466,367335,438,18869
"7304",7980,354053,NA,NA,NA,"",17,348466,367335,438,18869
"7305",7981,354086,NA,NA,NA,"",17,348466,367335,438,18869
"7306",7982,354119,NA,NA,NA,"",17,348466,367335,438,18869
"7307",7983,354152,NA,NA,NA,"",17,348466,367335,438,18869
"7308",7984,354185,NA,NA,NA,"",17,348466,367335,438,18869
"7309",7985,354218,NA,NA,NA,"",17,348466,367335,438,18869
"7310",7986,354251,NA,NA,NA,"",17,348466,367335,438,18869
"7311",7987,354284,NA,NA,NA,"",17,348466,367335,438,18869
"7312",7988,354317,NA,NA,NA,"",17,348466,367335,438,18869
"7313",7989,354350,NA,NA,NA,"",17,348466,367335,438,18869
"7314",7990,354383,NA,NA,NA,"",17,348466,367335,438,18869
"7315",7991,354416,NA,NA,NA,"",17,348466,367335,438,18869
"7316",7992,354449,NA,NA,NA,"",17,348466,367335,438,18869
"7317",7993,354482,NA,NA,NA,"",17,348466,367335,438,18869
"7318",7994,354515,NA,NA,NA,"",17,348466,367335,438,18869
"7319",7995,354548,NA,NA,NA,"",17,348466,367335,438,18869
"7320",7996,354581,NA,NA,NA,"",17,348466,367335,438,18869
"7321",7997,354614,NA,NA,NA,"",17,348466,367335,438,18869
"7322",7998,354647,NA,NA,NA,"",17,348466,367335,438,18869
"7323",7999,354680,NA,NA,NA,"",17,348466,367335,438,18869
"7324",8000,354713,NA,NA,NA,"",17,348466,367335,438,18869
"7325",8001,354746,NA,NA,NA,"",17,348466,367335,438,18869
"7326",8002,354779,NA,NA,NA,"",17,348466,367335,438,18869
"7327",8003,354812,NA,NA,NA,"",17,348466,367335,438,18869
"7328",8004,354845,NA,NA,NA,"",17,348466,367335,438,18869
"7329",8005,354878,NA,NA,NA,"",17,348466,367335,438,18869
"7330",8006,354911,NA,NA,NA,"",17,348466,367335,438,18869
"7331",8007,354944,NA,NA,NA,"",17,348466,367335,438,18869
"7332",8008,354977,NA,NA,NA,"",17,348466,367335,438,18869
"7333",8009,355010,NA,NA,NA,"",17,348466,367335,438,18869
"7334",8010,355043,NA,NA,NA,"",17,348466,367335,438,18869
"7335",8011,355076,NA,NA,NA,"",17,348466,367335,438,18869
"7336",8012,355109,NA,NA,NA,"",17,348466,367335,438,18869
"7337",8013,355142,NA,NA,NA,"",17,348466,367335,438,18869
"7338",8014,355175,NA,NA,NA,"",17,348466,367335,438,18869
"7339",8015,355208,NA,NA,NA,"",17,348466,367335,438,18869
"7340",8016,355241,NA,NA,NA,"",17,348466,367335,438,18869
"7341",8017,355274,NA,NA,NA,"",17,348466,367335,438,18869
"7342",8018,355307,NA,NA,NA,"",17,348466,367335,438,18869
"7343",8019,355340,NA,NA,NA,"",17,348466,367335,438,18869
"7344",8020,355373,NA,NA,NA,"",17,348466,367335,438,18869
"7345",8021,355406,NA,NA,NA,"",17,348466,367335,438,18869
"7346",8022,355439,NA,NA,NA,"",17,348466,367335,438,18869
"7347",8023,355472,NA,NA,NA,"",17,348466,367335,438,18869
"7348",8024,355505,NA,NA,NA,"",17,348466,367335,438,18869
"7349",8025,355538,NA,NA,NA,"",17,348466,367335,438,18869
"7350",8026,355571,NA,NA,NA,"",17,348466,367335,438,18869
"7351",8027,355604,NA,NA,NA,"",17,348466,367335,438,18869
"7352",8028,355637,NA,NA,NA,"",17,348466,367335,438,18869
"7353",8029,355670,NA,NA,NA,"",17,348466,367335,438,18869
"7354",8030,355703,NA,NA,NA,"",17,348466,367335,438,18869
"7355",8031,355736,NA,NA,NA,"",17,348466,367335,438,18869
"7356",8032,355769,NA,NA,NA,"",17,348466,367335,438,18869
"7357",8033,355802,NA,NA,NA,"",17,348466,367335,438,18869
"7358",8034,355835,NA,NA,NA,"",17,348466,367335,438,18869
"7359",8035,355868,NA,NA,NA,"",17,348466,367335,438,18869
"7360",8036,355901,NA,NA,NA,"",17,348466,367335,438,18869
"7361",8037,355934,NA,NA,NA,"",17,348466,367335,438,18869
"7362",8038,355967,NA,NA,NA,"",17,348466,367335,438,18869
"7363",8039,356000,NA,NA,NA,"",17,348466,367335,438,18869
"7364",8040,356033,NA,NA,NA,"",17,348466,367335,438,18869
"7365",8041,356066,NA,NA,NA,"",17,348466,367335,438,18869
"7366",8042,356099,NA,NA,NA,"",17,348466,367335,438,18869
"7367",8043,356132,NA,NA,NA,"",17,348466,367335,438,18869
"7368",8044,356165,NA,NA,NA,"",17,348466,367335,438,18869
"7369",8045,356198,NA,NA,NA,"",17,348466,367335,438,18869
"7370",8046,356231,NA,NA,NA,"",17,348466,367335,438,18869
"7371",8047,356264,NA,NA,NA,"",17,348466,367335,438,18869
"7372",8048,356297,NA,NA,NA,"",17,348466,367335,438,18869
"7373",8049,356330,NA,NA,NA,"",17,348466,367335,438,18869
"7374",8050,356363,NA,NA,NA,"",17,348466,367335,438,18869
"7375",8051,356396,NA,NA,NA,"",17,348466,367335,438,18869
"7376",8052,356429,NA,NA,NA,"",17,348466,367335,438,18869
"7377",8053,356462,NA,NA,NA,"",17,348466,367335,438,18869
"7378",8054,356495,NA,NA,NA,"",17,348466,367335,438,18869
"7379",8055,356528,NA,NA,NA,"",17,348466,367335,438,18869
"7380",8056,356561,NA,NA,NA,"",17,348466,367335,438,18869
"7381",8057,356594,NA,NA,NA,"",17,348466,367335,438,18869
"7382",8058,356627,NA,NA,NA,"",17,348466,367335,438,18869
"7383",8059,356660,NA,NA,NA,"",17,348466,367335,438,18869
"7384",8060,356693,NA,NA,NA,"",17,348466,367335,438,18869
"7385",8061,356726,NA,NA,NA,"",17,348466,367335,438,18869
"7386",8062,356759,NA,NA,NA,"",17,348466,367335,438,18869
"7387",8063,356792,NA,NA,NA,"",17,348466,367335,438,18869
"7388",8064,356825,NA,NA,NA,"",17,348466,367335,438,18869
"7389",8065,356858,NA,NA,NA,"",17,348466,367335,438,18869
"7390",8066,356891,NA,NA,NA,"",17,348466,367335,438,18869
"7391",8067,356924,NA,NA,NA,"",17,348466,367335,438,18869
"7392",8068,356957,NA,NA,NA,"",17,348466,367335,438,18869
"7393",8069,356990,NA,NA,NA,"",17,348466,367335,438,18869
"7394",8070,357023,NA,NA,NA,"",17,348466,367335,438,18869
"7395",8071,357056,NA,NA,NA,"",17,348466,367335,438,18869
"7396",8072,357089,NA,NA,NA,"",17,348466,367335,438,18869
"7397",8073,357122,NA,NA,NA,"",17,348466,367335,438,18869
"7398",8074,357155,NA,NA,NA,"",17,348466,367335,438,18869
"7399",8075,357188,NA,NA,NA,"",17,348466,367335,438,18869
"7400",8076,357221,NA,NA,NA,"",17,348466,367335,438,18869
"7401",8077,357254,NA,NA,NA,"",17,348466,367335,438,18869
"7402",8078,357287,NA,NA,NA,"",17,348466,367335,438,18869
"7403",8079,357320,NA,NA,NA,"",17,348466,367335,438,18869
"7404",8080,357353,NA,NA,NA,"",17,348466,367335,438,18869
"7405",8081,357386,NA,NA,NA,"",17,348466,367335,438,18869
"7406",8082,357419,NA,NA,NA,"",17,348466,367335,438,18869
"7407",8083,357452,NA,NA,NA,"",17,348466,367335,438,18869
"7408",8084,357485,NA,NA,NA,"",17,348466,367335,438,18869
"7409",8085,357518,NA,NA,NA,"",17,348466,367335,438,18869
"7410",8086,357551,NA,NA,NA,"",17,348466,367335,438,18869
"7411",8087,357584,NA,NA,NA,"",17,348466,367335,438,18869
"7412",8088,357617,NA,NA,NA,"",17,348466,367335,438,18869
"7413",8089,357650,NA,NA,NA,"",17,348466,367335,438,18869
"7414",8090,357683,NA,NA,NA,"",17,348466,367335,438,18869
"7415",8091,357716,NA,NA,NA,"",17,348466,367335,438,18869
"7416",8092,357749,NA,NA,NA,"",17,348466,367335,438,18869
"7417",8093,357782,NA,NA,NA,"",17,348466,367335,438,18869
"7418",8094,357815,NA,NA,NA,"",17,348466,367335,438,18869
"7419",8095,357848,NA,NA,NA,"",17,348466,367335,438,18869
"7420",8096,357881,NA,NA,NA,"",17,348466,367335,438,18869
"7421",8097,357914,NA,NA,NA,"",17,348466,367335,438,18869
"7422",8098,357947,NA,NA,NA,"",17,348466,367335,438,18869
"7423",8099,357980,NA,NA,NA,"",17,348466,367335,438,18869
"7424",8100,358013,NA,NA,NA,"",17,348466,367335,438,18869
"7425",8101,358046,NA,NA,NA,"",17,348466,367335,438,18869
"7426",8102,358079,NA,NA,NA,"",17,348466,367335,438,18869
"7427",8103,358112,NA,NA,NA,"",17,348466,367335,438,18869
"7428",8104,358145,NA,NA,NA,"",17,348466,367335,438,18869
"7429",8105,358178,NA,NA,NA,"",17,348466,367335,438,18869
"7430",8106,358211,NA,NA,NA,"",17,348466,367335,438,18869
"7431",8107,358244,NA,NA,NA,"",17,348466,367335,438,18869
"7432",8108,358277,NA,NA,NA,"",17,348466,367335,438,18869
"7433",8109,358310,NA,NA,NA,"",17,348466,367335,438,18869
"7434",8110,358343,NA,NA,NA,"",17,348466,367335,438,18869
"7435",8111,358376,NA,NA,NA,"",17,348466,367335,438,18869
"7436",8112,358409,NA,NA,NA,"",17,348466,367335,438,18869
"7437",8113,358442,NA,NA,NA,"",17,348466,367335,438,18869
"7438",8114,358475,NA,NA,NA,"",17,348466,367335,438,18869
"7439",8115,358508,NA,NA,NA,"",17,348466,367335,438,18869
"7440",8116,358541,NA,NA,NA,"",17,348466,367335,438,18869
"7441",8117,358574,NA,NA,NA,"",17,348466,367335,438,18869
"7442",8118,358607,NA,NA,NA,"",17,348466,367335,438,18869
"7443",8119,358640,NA,NA,NA,"",17,348466,367335,438,18869
"7444",8120,358673,NA,NA,NA,"",17,348466,367335,438,18869
"7445",8121,358706,NA,NA,NA,"",17,348466,367335,438,18869
"7446",8122,358739,NA,NA,NA,"",17,348466,367335,438,18869
"7447",8123,358772,NA,NA,NA,"",17,348466,367335,438,18869
"7448",8124,358805,NA,NA,NA,"",17,348466,367335,438,18869
"7449",8125,358838,NA,NA,NA,"",17,348466,367335,438,18869
"7450",8126,358871,NA,NA,NA,"",17,348466,367335,438,18869
"7451",8127,358904,NA,NA,NA,"",17,348466,367335,438,18869
"7452",8128,358937,NA,NA,NA,"",17,348466,367335,438,18869
"7453",8129,358970,NA,NA,NA,"",17,348466,367335,438,18869
"7454",8130,359003,NA,NA,NA,"",17,348466,367335,438,18869
"7455",8131,359036,NA,NA,NA,"",17,348466,367335,438,18869
"7456",8132,359069,NA,NA,NA,"",17,348466,367335,438,18869
"7457",8133,359102,NA,NA,NA,"",17,348466,367335,438,18869
"7458",8134,359135,NA,NA,NA,"",17,348466,367335,438,18869
"7459",8135,359168,NA,NA,NA,"",17,348466,367335,438,18869
"7460",8136,359201,NA,NA,NA,"",17,348466,367335,438,18869
"7461",8137,359234,NA,NA,NA,"",17,348466,367335,438,18869
"7462",8138,359267,NA,NA,NA,"",17,348466,367335,438,18869
"7463",8139,359300,NA,NA,NA,"",17,348466,367335,438,18869
"7464",8140,359333,NA,NA,NA,"",17,348466,367335,438,18869
"7465",8141,359366,NA,NA,NA,"",17,348466,367335,438,18869
"7466",8142,359399,NA,NA,NA,"",17,348466,367335,438,18869
"7467",8143,359432,NA,NA,NA,"",17,348466,367335,438,18869
"7468",8144,359465,NA,NA,NA,"",17,348466,367335,438,18869
"7469",8145,359498,NA,NA,NA,"",17,348466,367335,438,18869
"7470",8146,359531,NA,NA,NA,"",17,348466,367335,438,18869
"7471",8147,359564,NA,NA,NA,"",17,348466,367335,438,18869
"7472",8148,359597,NA,NA,NA,"",17,348466,367335,438,18869
"7473",8149,359630,NA,NA,NA,"",17,348466,367335,438,18869
"7474",8150,359663,NA,NA,NA,"",17,348466,367335,438,18869
"7475",8151,359696,NA,NA,NA,"",17,348466,367335,438,18869
"7476",8152,359729,NA,NA,NA,"",17,348466,367335,438,18869
"7477",8153,359762,NA,NA,NA,"",17,348466,367335,438,18869
"7478",8154,359795,NA,NA,NA,"",17,348466,367335,438,18869
"7479",8155,359828,NA,NA,NA,"",17,348466,367335,438,18869
"7480",8156,359861,NA,NA,NA,"",17,348466,367335,438,18869
"7481",8157,359894,NA,NA,NA,"",17,348466,367335,438,18869
"7482",8158,359927,NA,NA,NA,"",17,348466,367335,438,18869
"7483",8159,359960,NA,NA,NA,"",17,348466,367335,438,18869
"7484",8160,359993,NA,NA,NA,"",17,348466,367335,438,18869
"7485",8161,360026,NA,NA,NA,"",17,348466,367335,438,18869
"7486",8162,360059,NA,NA,NA,"",17,348466,367335,438,18869
"7487",8163,360092,NA,NA,NA,"",17,348466,367335,438,18869
"7488",8164,360125,NA,NA,NA,"",17,348466,367335,438,18869
"7489",8165,360158,NA,NA,NA,"",17,348466,367335,438,18869
"7490",8166,360191,NA,NA,NA,"",17,348466,367335,438,18869
"7491",8167,360224,NA,NA,NA,"",17,348466,367335,438,18869
"7492",8168,360257,NA,NA,NA,"",17,348466,367335,438,18869
"7493",8169,360290,NA,NA,NA,"",17,348466,367335,438,18869
"7494",8170,360323,NA,NA,NA,"",17,348466,367335,438,18869
"7495",8171,360356,NA,NA,NA,"",17,348466,367335,438,18869
"7496",8172,360389,NA,NA,NA,"",17,348466,367335,438,18869
"7497",8173,360422,NA,NA,NA,"",17,348466,367335,438,18869
"7498",8174,360455,NA,NA,NA,"",17,348466,367335,438,18869
"7499",8175,360488,NA,NA,NA,"",17,348466,367335,438,18869
"7500",8176,360521,NA,NA,NA,"",17,348466,367335,438,18869
"7501",8177,360554,NA,NA,NA,"",17,348466,367335,438,18869
"7502",8178,360587,NA,NA,NA,"",17,348466,367335,438,18869
"7503",8179,360620,NA,NA,NA,"",17,348466,367335,438,18869
"7504",8180,360653,NA,NA,NA,"",17,348466,367335,438,18869
"7505",8181,360686,NA,NA,NA,"",17,348466,367335,438,18869
"7506",8182,360719,NA,NA,NA,"",17,348466,367335,438,18869
"7507",8183,360752,NA,NA,NA,"",17,348466,367335,438,18869
"7508",8184,360785,NA,NA,NA,"",17,348466,367335,438,18869
"7509",8185,360818,NA,NA,NA,"",17,348466,367335,438,18869
"7510",8186,360851,NA,NA,NA,"",17,348466,367335,438,18869
"7511",8187,360884,NA,NA,NA,"",17,348466,367335,438,18869
"7512",8188,360917,NA,NA,NA,"",17,348466,367335,438,18869
"7513",8189,360950,NA,NA,NA,"",17,348466,367335,438,18869
"7514",8190,360983,NA,NA,NA,"",17,348466,367335,438,18869
"7515",8191,361016,NA,NA,NA,"",17,348466,367335,438,18869
"7516",8192,361049,NA,NA,NA,"",17,348466,367335,438,18869
"7517",8193,361082,NA,NA,NA,"",17,348466,367335,438,18869
"7518",8194,361115,NA,NA,NA,"",17,348466,367335,438,18869
"7519",8195,361148,NA,NA,NA,"",17,348466,367335,438,18869
"7520",8196,361181,NA,NA,NA,"",17,348466,367335,438,18869
"7521",8197,361214,NA,NA,NA,"",17,348466,367335,438,18869
"7522",8198,361247,NA,NA,NA,"",17,348466,367335,438,18869
"7523",8199,361280,NA,NA,NA,"",17,348466,367335,438,18869
"7524",8200,361313,NA,NA,NA,"",17,348466,367335,438,18869
"7525",8201,361346,NA,NA,NA,"",17,348466,367335,438,18869
"7526",8202,361379,NA,NA,NA,"",17,348466,367335,438,18869
"7527",8203,361412,NA,NA,NA,"",17,348466,367335,438,18869
"7528",8204,361445,NA,NA,NA,"",17,348466,367335,438,18869
"7529",8205,361478,NA,NA,NA,"",17,348466,367335,438,18869
"7530",8206,361511,NA,NA,NA,"",17,348466,367335,438,18869
"7531",8207,361544,NA,NA,NA,"",17,348466,367335,438,18869
"7532",8208,361577,NA,NA,NA,"",17,348466,367335,438,18869
"7533",8209,361610,NA,NA,NA,"",17,348466,367335,438,18869
"7534",8210,361643,NA,NA,NA,"",17,348466,367335,438,18869
"7535",8211,361676,NA,NA,NA,"",17,348466,367335,438,18869
"7536",8212,361709,NA,NA,NA,"",17,348466,367335,438,18869
"7537",8213,361742,NA,NA,NA,"",17,348466,367335,438,18869
"7538",8214,361775,NA,NA,NA,"",17,348466,367335,438,18869
"7539",8215,361808,NA,NA,NA,"",17,348466,367335,438,18869
"7540",8216,361841,NA,NA,NA,"",17,348466,367335,438,18869
"7541",8217,361874,NA,NA,NA,"",17,348466,367335,438,18869
"7542",8218,361907,NA,NA,NA,"",17,348466,367335,438,18869
"7543",8219,361940,NA,NA,NA,"",17,348466,367335,438,18869
"7544",8220,361973,NA,NA,NA,"",17,348466,367335,438,18869
"7545",8221,362006,NA,NA,NA,"",17,348466,367335,438,18869
"7546",8222,362039,NA,NA,NA,"",17,348466,367335,438,18869
"7547",8223,362072,NA,NA,NA,"",17,348466,367335,438,18869
"7548",8224,362105,NA,NA,NA,"",17,348466,367335,438,18869
"7549",8225,362138,NA,NA,NA,"",17,348466,367335,438,18869
"7550",8226,362171,NA,NA,NA,"",17,348466,367335,438,18869
"7551",8227,362204,NA,NA,NA,"",17,348466,367335,438,18869
"7552",8228,362237,NA,NA,NA,"",17,348466,367335,438,18869
"7553",8229,362270,NA,NA,NA,"",17,348466,367335,438,18869
"7554",8230,362303,NA,NA,NA,"",17,348466,367335,438,18869
"7555",8231,362336,NA,NA,NA,"",17,348466,367335,438,18869
"7556",8232,362369,NA,NA,NA,"",17,348466,367335,438,18869
"7557",8233,362402,NA,NA,NA,"",17,348466,367335,438,18869
"7558",8234,362435,NA,NA,NA,"",17,348466,367335,438,18869
"7559",8235,362468,NA,NA,NA,"",17,348466,367335,438,18869
"7560",8236,362501,NA,NA,NA,"",17,348466,367335,438,18869
"7561",8237,362534,NA,NA,NA,"",17,348466,367335,438,18869
"7562",8238,362567,NA,NA,NA,"",17,348466,367335,438,18869
"7563",8239,362600,NA,NA,NA,"",17,348466,367335,438,18869
"7564",8240,362633,NA,NA,NA,"",17,348466,367335,438,18869
"7565",8241,362666,NA,NA,NA,"",17,348466,367335,438,18869
"7566",8242,362699,NA,NA,NA,"",17,348466,367335,438,18869
"7567",8243,362732,NA,NA,NA,"",17,348466,367335,438,18869
"7568",8244,362765,NA,NA,NA,"",17,348466,367335,438,18869
"7569",8245,362798,NA,NA,NA,"",17,348466,367335,438,18869
"7570",8246,362831,NA,NA,NA,"",17,348466,367335,438,18869
"7571",8247,362864,NA,NA,NA,"",17,348466,367335,438,18869
"7572",8248,362897,NA,NA,NA,"",17,348466,367335,438,18869
"7573",8249,362930,NA,NA,NA,"",17,348466,367335,438,18869
"7574",8250,362963,NA,NA,NA,"",17,348466,367335,438,18869
"7575",8251,362996,NA,NA,NA,"",17,348466,367335,438,18869
"7576",8252,363029,NA,NA,NA,"",17,348466,367335,438,18869
"7577",8253,363062,NA,NA,NA,"",17,348466,367335,438,18869
"7578",8254,363095,NA,NA,NA,"",17,348466,367335,438,18869
"7579",8255,363128,NA,NA,NA,"",17,348466,367335,438,18869
"7580",8256,363161,NA,NA,NA,"",17,348466,367335,438,18869
"7581",8257,363194,NA,NA,NA,"",17,348466,367335,438,18869
"7582",8258,363227,NA,NA,NA,"",17,348466,367335,438,18869
"7583",8259,363260,NA,NA,NA,"",17,348466,367335,438,18869
"7584",8260,363293,NA,NA,NA,"",17,348466,367335,438,18869
"7585",8261,363326,NA,NA,NA,"",17,348466,367335,438,18869
"7586",8262,363359,NA,NA,NA,"",17,348466,367335,438,18869
"7587",8263,363392,NA,NA,NA,"",17,348466,367335,438,18869
"7588",8264,363425,NA,NA,NA,"",17,348466,367335,438,18869
"7589",8265,363458,NA,NA,NA,"",17,348466,367335,438,18869
"7590",8266,363491,NA,NA,NA,"",17,348466,367335,438,18869
"7591",8267,363524,NA,NA,NA,"",17,348466,367335,438,18869
"7592",8268,363557,NA,NA,NA,"",17,348466,367335,438,18869
"7593",8269,363590,NA,NA,NA,"",17,348466,367335,438,18869
"7594",8270,363623,NA,NA,NA,"",17,348466,367335,438,18869
"7595",8271,363656,NA,NA,NA,"",17,348466,367335,438,18869
"7596",8272,363689,NA,NA,NA,"",17,348466,367335,438,18869
"7597",8273,363722,NA,NA,NA,"",17,348466,367335,438,18869
"7598",8274,363755,NA,NA,NA,"",17,348466,367335,438,18869
"7599",8275,363788,NA,NA,NA,"",17,348466,367335,438,18869
"7600",8276,363821,NA,NA,NA,"",17,348466,367335,438,18869
"7601",8277,363854,NA,NA,NA,"",17,348466,367335,438,18869
"7602",8278,363887,NA,NA,NA,"",17,348466,367335,438,18869
"7603",8279,363920,NA,NA,NA,"",17,348466,367335,438,18869
"7604",8280,363953,NA,NA,NA,"",17,348466,367335,438,18869
"7605",8281,363986,NA,NA,NA,"",17,348466,367335,438,18869
"7606",8282,364019,NA,NA,NA,"",17,348466,367335,438,18869
"7607",8283,364052,NA,NA,NA,"",17,348466,367335,438,18869
"7608",8284,364085,NA,NA,NA,"",17,348466,367335,438,18869
"7609",8285,364118,NA,NA,NA,"",17,348466,367335,438,18869
"7610",8286,364151,NA,NA,NA,"",17,348466,367335,438,18869
"7611",8287,364184,NA,NA,NA,"",17,348466,367335,438,18869
"7612",8288,364217,NA,NA,NA,"",17,348466,367335,438,18869
"7613",8289,364250,NA,NA,NA,"",17,348466,367335,438,18869
"7614",8290,364283,NA,NA,NA,"",17,348466,367335,438,18869
"7615",8291,364316,NA,NA,NA,"",17,348466,367335,438,18869
"7616",8292,364349,NA,NA,NA,"",17,348466,367335,438,18869
"7617",8293,364382,NA,NA,NA,"",17,348466,367335,438,18869
"7618",8294,364415,NA,NA,NA,"",17,348466,367335,438,18869
"7619",8295,364448,NA,NA,NA,"",17,348466,367335,438,18869
"7620",8296,364481,NA,NA,NA,"",17,348466,367335,438,18869
"7621",8297,364514,NA,NA,NA,"",17,348466,367335,438,18869
"7622",8298,364547,NA,NA,NA,"",17,348466,367335,438,18869
"7623",8299,364580,NA,NA,NA,"",17,348466,367335,438,18869
"7624",8300,364613,NA,NA,NA,"",17,348466,367335,438,18869
"7625",8301,364646,NA,NA,NA,"",17,348466,367335,438,18869
"7626",8302,364679,NA,NA,NA,"",17,348466,367335,438,18869
"7627",8303,364712,NA,NA,NA,"",17,348466,367335,438,18869
"7628",8304,364745,NA,NA,NA,"",17,348466,367335,438,18869
"7629",8305,364778,NA,NA,NA,"",17,348466,367335,438,18869
"7630",8306,364811,NA,NA,NA,"",17,348466,367335,438,18869
"7631",8307,364844,NA,NA,NA,"",17,348466,367335,438,18869
"7632",8308,364877,NA,NA,NA,"",17,348466,367335,438,18869
"7633",8309,364910,NA,NA,NA,"",17,348466,367335,438,18869
"7634",8310,364943,NA,NA,NA,"",17,348466,367335,438,18869
"7635",8311,364976,NA,NA,NA,"",17,348466,367335,438,18869
"7636",8312,365009,NA,NA,NA,"",17,348466,367335,438,18869
"7637",8313,365042,NA,NA,NA,"",17,348466,367335,438,18869
"7638",8314,365075,NA,NA,NA,"",17,348466,367335,438,18869
"7639",8315,365108,NA,NA,NA,"",17,348466,367335,438,18869
"7640",8316,365141,NA,NA,NA,"",17,348466,367335,438,18869
"7641",8317,365174,NA,NA,NA,"",17,348466,367335,438,18869
"7642",8318,365207,NA,NA,NA,"",17,348466,367335,438,18869
"7643",8319,365240,NA,NA,NA,"",17,348466,367335,438,18869
"7644",8320,365273,NA,NA,NA,"",17,348466,367335,438,18869
"7645",8321,365306,NA,NA,NA,"",17,348466,367335,438,18869
"7646",8322,365339,NA,NA,NA,"",17,348466,367335,438,18869
"7647",8323,365372,NA,NA,NA,"",17,348466,367335,438,18869
"7648",8324,365405,NA,NA,NA,"",17,348466,367335,438,18869
"7649",8325,365438,NA,NA,NA,"",17,348466,367335,438,18869
"7650",8326,365471,NA,NA,NA,"",17,348466,367335,438,18869
"7651",8327,365504,NA,NA,NA,"",17,348466,367335,438,18869
"7652",8328,365537,NA,NA,NA,"",17,348466,367335,438,18869
"7653",8329,365570,NA,NA,NA,"",17,348466,367335,438,18869
"7654",8330,365603,NA,NA,NA,"",17,348466,367335,438,18869
"7655",8331,365636,NA,NA,NA,"",17,348466,367335,438,18869
"7656",8332,365669,NA,NA,NA,"",17,348466,367335,438,18869
"7657",8333,365702,NA,NA,NA,"",17,348466,367335,438,18869
"7658",8334,365735,NA,NA,NA,"",17,348466,367335,438,18869
"7659",8335,365768,NA,NA,NA,"",17,348466,367335,438,18869
"7660",8336,365801,NA,NA,NA,"",17,348466,367335,438,18869
"7661",8337,365834,NA,NA,NA,"",17,348466,367335,438,18869
"7662",8338,365867,NA,NA,NA,"",17,348466,367335,438,18869
"7663",8339,365900,NA,NA,NA,"",17,348466,367335,438,18869
"7664",8340,365933,NA,NA,NA,"",17,348466,367335,438,18869
"7665",8341,365966,NA,NA,NA,"",17,348466,367335,438,18869
"7666",8342,365999,NA,NA,NA,"",17,348466,367335,438,18869
"7667",8343,366032,NA,NA,NA,"",17,348466,367335,438,18869
"7668",8344,366065,NA,NA,NA,"",17,348466,367335,438,18869
"7669",8345,366098,NA,NA,NA,"",17,348466,367335,438,18869
"7670",8346,366131,NA,NA,NA,"",17,348466,367335,438,18869
"7671",8347,366164,NA,NA,NA,"",17,348466,367335,438,18869
"7672",8348,366197,NA,NA,NA,"",17,348466,367335,438,18869
"7673",8349,366230,NA,NA,NA,"",17,348466,367335,438,18869
"7674",8350,366263,NA,NA,NA,"",17,348466,367335,438,18869
"7675",8351,366296,NA,NA,NA,"",17,348466,367335,438,18869
"7676",8352,366329,NA,NA,NA,"",17,348466,367335,438,18869
"7677",8353,366362,NA,NA,NA,"",17,348466,367335,438,18869
"7678",8354,366395,NA,NA,NA,"",17,348466,367335,438,18869
"7679",8355,366428,NA,NA,NA,"",17,348466,367335,438,18869
"7680",8356,366461,NA,NA,NA,"",17,348466,367335,438,18869
"7681",8357,366494,NA,NA,NA,"",17,348466,367335,438,18869
"7682",8358,366527,NA,NA,NA,"",17,348466,367335,438,18869
